trajectory_id,object_id,geometric,kinematic,curvature,indentation,speed,acceleration
432,200334007093,0.1423,0.1354,0.17,0.1959,0.1284,0.1312
433,200334007093,0.2381,0.2648,0.1065,0.2419,0.4061,0.1955
434,200334228326,0.9727,0.9524,0.9794,0.7983,0.3694,0.9795
435,200334505092,0.0398,0.3925,0.0691,0.0738,0.0245,0.7754
436,200335010140,0.8205,0.1527,0.0159,0.8229,0.2301,0.0317
437,200335711142,0.1562,0.2302,0.0738,0.1181,0.0812,0.6674
438,200335806067,0.1719,0.219,0.0948,0.2979,0.1362,0.3808
439,200335806067,0.1938,0.4656,0.0757,0.208,0.6707,0.129
440,200335915177,0.863,0.8334,0.0383,0.8694,0.3498,0.9585
441,200335915177,0.6746,0.2614,0.9234,0.0671,0.5135,0.1089
442,200335915177,0.9682,0.9788,0.2737,0.979,0.8672,0.9884
443,200400116124,0.1347,0.6413,0.0439,0.1123,0.1559,0.8357
444,200402516044,0.9902,0.1,1.0,0.0702,0.1061,0.0826
445,200402516044,0.9552,0.1354,0.9944,0.7335,0.1354,0.1353
446,200402516044,0.9888,0.6672,0.9888,0.9414,0.759,0.3812
447,200402612063,0.9029,0.1947,0.9888,0.2254,0.2271,0.1183
448,200402612063,0.0645,0.2047,0.0458,0.0233,0.3996,0.1281
449,200402806090,0.1688,0.0913,0.0808,0.1355,0.1205,0.0625
450,200404114147,0.1723,0.2064,0.0934,0.1297,0.0886,0.633
451,200404208148,0.5524,0.064,0.9463,0.0376,0.0651,0.0554
452,200405215172,0.9261,0.1064,0.9706,0.0572,0.0838,0.1272
453,200405618125,0.0864,0.135,0.0476,0.0626,0.162,0.1004
454,200405813142,0.0645,0.241,0.0799,0.1431,0.1659,0.4018
455,200406112072,0.1137,0.0493,0.0691,0.076,0.0297,0.1049
456,200406112072,0.9423,0.1389,0.9916,0.131,0.1769,0.1375
457,200406813089,0.6598,0.1186,0.9043,0.1905,0.1092,0.1192
458,200407211146,0.7413,0.4574,0.1126,0.7223,0.2686,0.671
459,200407211146,0.8769,0.312,0.7735,0.839,0.3703,0.1576
460,200407403143,0.1316,0.0225,0.0556,0.0997,0.0218,0.033
461,200408112103,0.1155,0.132,0.0649,0.0859,0.1904,0.0317
462,200408115148,0.0756,0.2285,0.071,0.0362,0.0629,0.5192
463,200408308056,0.9373,0.2947,0.993,0.7581,0.3253,0.1924
464,200409307154,0.1065,0.1454,0.0355,0.0881,0.1537,0.1085
465,200409307154,0.162,0.1735,0.0612,0.1355,0.3624,0.0906
466,200412508084,0.9105,0.0865,0.9837,0.0805,0.0397,0.3625
467,200412508084,0.7113,0.1843,0.0509,0.7339,0.1406,0.2469
468,200412511074,0.9955,0.2042,1.0,0.9459,0.2834,0.1174
469,200413407132,0.1034,0.0723,0.0444,0.0805,0.048,0.1188
470,200413509114,0.5918,0.18,0.9355,0.1131,0.2576,0.0263
471,200413605148,0.1289,0.0749,0.0612,0.0917,0.0921,0.0576
472,200413615090,0.9557,0.4132,0.9818,0.8247,0.0297,0.7638
473,200414315252,0.9906,0.7841,0.9995,0.038,0.2537,0.8433
474,200415616117,0.2355,0.2293,0.8477,0.0045,0.4236,0.125
475,200415616117,0.231,0.9996,0.0929,0.2455,1.0,0.1558
476,200415807142,0.1768,0.0584,0.1018,0.1257,0.0895,0.1085
477,200416406139,0.7981,0.1203,0.0598,0.809,0.1288,0.0942
478,200416406139,0.1186,0.7373,0.0635,0.0872,0.807,0.3612
479,200417414146,0.1182,0.0852,0.0654,0.0733,0.0349,0.1571
480,200417414146,0.0662,0.148,0.0542,0.0255,0.3201,0.092
481,200417712154,0.1182,0.0762,0.0472,0.0836,0.0389,0.1129
482,200417712154,0.9167,0.8113,0.9584,0.7281,0.8686,0.1754
483,200417712154,0.1271,0.0801,0.5325,0.093,0.0659,0.0884
484,200419319136,0.1629,0.0368,0.0645,0.1315,0.0576,0.0473
485,200419515255,0.184,0.6997,0.1565,0.1351,0.1087,0.8254
486,200420114247,0.1992,0.177,0.1,0.1744,0.1105,0.3737
487,200420620151,0.1755,0.1142,0.0836,0.1373,0.1122,0.1045
488,200420620151,0.1164,0.0987,0.0532,0.0894,0.0607,0.1692
489,200420912247,0.2431,0.7356,0.1116,0.2469,0.6013,0.7795
490,200421430282,0.8505,0.9792,0.248,0.8225,0.9865,0.2411
491,200421522148,0.188,0.4431,0.0532,0.1919,0.5367,0.2205
492,200421616166,0.1195,0.0844,0.0775,0.0689,0.0541,0.1192
493,200421713306,0.2171,0.5846,0.099,0.2312,0.338,0.7379
494,200421713306,0.1517,0.9684,0.0864,0.1243,0.9079,0.9688
495,200421915137,0.0783,0.2094,0.0313,0.059,0.0122,0.7232
496,200422224150,0.1723,0.5699,0.0649,0.1574,0.6231,0.4647
497,200422311301,0.192,0.9221,0.071,0.1901,0.9376,0.6826
498,200422712338,0.4056,0.0545,0.1233,0.5179,0.0852,0.0527
499,200422712338,0.0295,0.1696,0.0392,0.1127,0.1555,0.179
500,200422715144,0.1262,0.9412,0.0355,0.0984,0.9258,0.8924
501,200423009172,0.1813,0.2293,0.0943,0.1386,0.2843,0.3183
502,200423009172,0.1034,0.7049,0.0537,0.0716,0.8672,0.0549
503,200423009172,0.8774,0.9762,0.964,0.1471,0.9546,0.7616
504,200423109147,0.1374,0.974,0.0724,0.0944,0.9843,0.704
505,200423109147,0.5842,0.1592,0.0673,0.6288,0.2009,0.1071
506,200423212228,0.1817,0.0653,0.0897,0.1489,0.0406,0.0929
507,200423617250,0.1862,0.2164,0.0775,0.1726,0.11,0.6804
508,200423717236,0.1916,0.0498,0.0803,0.1798,0.0371,0.0549
509,200423811325,0.2144,0.193,0.1065,0.2147,0.1066,0.5719
510,200423811325,0.0716,0.0801,0.0682,0.0134,0.0454,0.1018
511,200423911171,0.1298,0.0541,0.092,0.076,0.0463,0.083
512,200423911171,0.1155,0.9243,0.0551,0.0805,0.9467,0.3362
513,200424015254,0.235,0.3968,0.1098,0.2504,0.3336,0.6643
514,200424129295,0.1862,0.1882,0.0766,0.1744,0.2952,0.1246
515,200424132282,0.1585,0.9823,0.7221,0.0818,0.9843,0.3348
516,200424303088,0.9767,0.2254,0.9524,0.924,0.2472,0.1692
517,200424412257,0.2023,0.0883,0.1004,0.1887,0.117,0.042
518,200424412257,0.1786,0.2618,0.0817,0.1583,0.255,0.2536
519,200424710332,0.2404,0.5712,0.1116,0.2603,0.7507,0.0482
520,200424710332,0.1692,0.1324,0.078,0.1306,0.1432,0.1442
521,200424710332,0.6705,0.2112,0.9664,0.0626,0.3362,0.1286
522,200424814156,0.1406,0.6525,0.0785,0.1073,0.4913,0.7612
523,200425215250,0.2462,0.3211,0.0864,0.3672,0.1655,0.6536
524,200425215250,0.1235,0.2968,0.5908,0.0465,0.3,0.2246
525,200425511267,0.1473,0.3116,0.0813,0.1047,0.0266,0.7518
526,200425523120,0.0721,0.7793,0.0439,0.0456,0.7476,0.7576
527,200425623089,1.0,0.8897,0.9986,1.0,0.9166,0.625
528,200425816300,0.1038,0.1324,0.0593,0.0693,0.1393,0.0973
529,200425816300,0.7126,0.1095,0.9295,0.2576,0.0716,0.1415
530,200426011331,0.1526,0.2497,0.0402,0.1324,0.1611,0.5902
531,200426313153,0.1522,0.0411,0.0864,0.1078,0.0511,0.1621
532,200426313153,0.4691,0.6833,0.1934,0.5394,0.7978,0.1031
533,200426413328,0.9727,0.0965,0.9958,0.0344,0.0891,0.1143
534,200426413328,0.171,0.3146,0.0733,0.1449,0.3856,0.2594
535,200427416069,0.9288,0.3051,0.9762,0.5081,0.1734,0.567
536,200427514139,0.7865,0.2428,0.3741,0.7898,0.2131,0.2982
537,200428407157,0.0953,0.0493,0.0542,0.0666,0.0546,0.0817
538,200428407157,0.1701,0.9948,0.0565,0.1583,0.9956,0.8192
539,200428809164,0.0555,0.0446,0.0486,0.0313,0.0166,0.1942
540,200428809164,0.1732,0.8559,0.1359,0.1297,0.9249,0.1482
541,200429909063,0.201,0.5729,0.0883,0.2004,0.4865,0.6987
542,200430709068,0.8424,0.1341,0.7786,0.7786,0.1013,0.2388
543,200431205085,0.0372,0.0887,0.0654,0.2004,0.0878,0.0786
544,200431205085,0.1867,0.0671,0.0981,0.1561,0.0201,0.1156
545,200431910134,0.7708,0.5054,0.957,0.3403,0.3594,0.6951
546,200431910134,0.2122,0.0593,0.0696,0.2303,0.0214,0.1085
547,200432506078,0.4816,0.177,0.8398,0.2263,0.2402,0.0585
548,200432506078,0.0944,0.0987,0.2228,0.0246,0.0279,0.1978
549,200433128320,0.9512,0.074,0.9921,0.5228,0.1009,0.0268
550,200433202072,0.1209,0.0506,0.0621,0.085,0.0428,0.079
551,200433306154,0.1791,0.7084,0.1331,0.1333,0.7904,0.2232
552,200434406178,0.1764,0.5089,0.1135,0.1239,0.5616,0.4545
553,200434406178,0.641,0.1341,0.0163,0.7643,0.11,0.1674
554,200435210154,0.1043,0.8256,0.0191,0.097,0.8576,0.5656
555,200435706095,0.1401,0.0476,0.0747,0.0908,0.0734,0.0
556,200435706095,0.0985,0.0757,0.036,0.0787,0.0376,0.1179
557,200435716216,0.7672,0.0965,0.6133,0.7419,0.1092,0.0844
558,200436513120,0.2457,0.5768,0.0276,0.4343,0.4707,0.7973
559,200436513120,0.9834,0.2562,0.9794,0.9141,0.2895,0.2183
560,200500309177,0.3348,0.1683,0.0696,0.5711,0.2747,0.0866
561,200500309177,0.1567,0.2934,0.7202,0.0487,0.314,0.1929
562,200500609099,0.0627,0.1203,0.022,0.093,0.1231,0.2027
563,200500704085,0.0868,0.3133,0.0388,0.0872,0.4118,0.1094
564,200501204090,0.9987,0.3302,0.9995,0.9651,0.4236,0.1241
565,200501305153,0.0819,0.0493,0.0327,0.0595,0.0803,0.0121
566,200501314124,0.1477,0.0718,0.106,0.0881,0.0747,0.1875
567,200501506089,0.145,0.0338,0.0915,0.102,0.0712,0.0607
568,200501709061,0.1638,0.1043,0.0593,0.1395,0.2323,0.0638
569,200502214112,0.1047,0.0454,0.0822,0.0501,0.0013,0.2089
570,200502620040,0.3671,0.0376,0.9267,0.0107,0.0341,0.0629
571,200502718168,0.2766,0.0692,0.7207,0.1838,0.1009,0.0531
572,200502911072,0.0877,0.3215,0.0322,0.0756,0.3668,0.2857
573,200503214195,0.927,0.2726,0.9612,0.7312,0.4332,0.1433
574,200503214195,0.1996,0.9818,0.1074,0.1749,0.9712,0.954
575,200503514136,0.7748,0.5011,0.6745,0.7339,0.148,0.7991
576,200503515118,0.9879,0.402,0.9837,0.9597,0.5362,0.1388
577,200504113181,0.9405,0.1367,0.9893,0.7764,0.1873,0.2094
578,200504113181,0.1504,0.9299,0.0617,0.1208,0.8668,0.9062
579,200504212190,0.0573,0.0519,0.1196,0.0622,0.0349,0.0531
580,200505409173,0.1338,0.0844,0.0668,0.0979,0.0568,0.1299
581,200505409173,0.1992,0.7278,0.0822,0.2026,0.714,0.6482
582,200506012179,0.0278,0.109,0.0537,0.0371,0.0306,0.3125
583,200506312141,0.9011,0.1233,0.965,0.6011,0.1135,0.1174
584,200506312141,0.1052,0.1056,0.0565,0.0765,0.093,0.1121
585,200506712120,0.1477,0.145,0.0579,0.1212,0.1729,0.0938
586,200507106152,0.2046,0.2367,0.1018,0.1999,0.4306,0.079
587,200507910067,0.1038,0.1004,0.0462,0.0769,0.1279,0.0674
588,200507910067,0.1155,0.3436,0.0467,0.0899,0.4279,0.2679
589,200508910085,0.0936,0.1233,0.0836,0.0447,0.11,0.1138
590,200509211102,0.0859,0.0814,0.1168,0.0081,0.0686,0.129
591,200509211102,0.1656,0.0974,0.0406,0.1512,0.2048,0.0866
592,200510707151,0.0148,0.0558,0.028,0.2415,0.0249,0.083
593,200510707151,0.1571,0.8529,0.0766,0.1284,0.9127,0.1835
594,200513810265,0.1419,0.2644,0.0743,0.1105,0.3266,0.1295
595,200514806156,0.1817,0.0995,0.0901,0.1462,0.1079,0.092
596,200514806156,0.0994,0.135,0.0355,0.0827,0.1079,0.1723
597,200516017276,0.1634,0.7901,0.0719,0.1319,0.6245,0.8661
598,200517314258,0.1853,0.2579,0.4685,0.102,0.1135,0.6982
599,200517713263,0.12,0.0567,0.0402,0.0997,0.0183,0.0973
600,200517922088,1.0,0.9727,0.9967,0.9973,0.9633,0.8942
601,200518518273,0.0595,0.4007,0.0439,0.0273,0.338,0.4201
602,200518612299,0.1911,0.5465,0.0929,0.1834,0.6323,0.4143
603,200518612299,0.8554,0.1272,0.9243,0.7603,0.1231,0.1469
604,200519211318,0.2426,0.566,0.114,0.2661,0.7262,0.1112
605,200519211318,0.2261,0.0537,0.1144,0.2174,0.0402,0.1696
606,200519222155,0.1432,0.0502,0.0654,0.1069,0.0939,0.0799
607,200519222155,0.6647,0.1302,0.0551,0.826,0.1057,0.1924
608,200519915256,0.2399,0.0922,0.1163,0.2379,0.0873,0.1897
609,200519921168,0.1047,0.0792,0.0308,0.0783,0.0707,0.0763
610,200520213138,0.0439,0.3942,0.0663,0.1243,0.5616,0.1192
611,200520213138,0.197,0.6335,0.0827,0.2021,0.7245,0.2045
612,200520325285,0.2292,0.0987,0.4372,0.2639,0.1467,0.0098
613,200521109141,0.1191,0.0632,0.0803,0.0711,0.1271,0.0116
614,200521109141,0.2023,0.1047,0.0593,0.2174,0.0694,0.1701
615,200521528291,0.8344,0.055,0.0654,0.8618,0.024,0.2071
616,200521528291,0.9736,0.1337,0.965,0.881,0.1009,0.1835
617,200521713327,0.2099,0.0381,0.1004,0.2111,0.0943,0.0121
618,200521713327,0.1321,0.8144,0.0299,0.1145,0.9,0.0902
619,200522214131,0.1974,0.0809,0.0925,0.1758,0.0908,0.1188
620,200522214246,0.1947,0.1056,0.0873,0.1874,0.1476,0.0487
621,200522313251,0.5739,0.1346,0.8272,0.3242,0.176,0.1134
622,200522613316,0.1124,0.1926,0.0677,0.076,0.0983,0.6272
623,200522921156,0.1419,0.093,0.0411,0.1248,0.0485,0.1621
624,200523020144,0.3505,0.1705,0.0537,0.6288,0.1703,0.1482
625,200523020144,0.0953,0.1696,0.7356,0.0072,0.1131,0.2549
626,200523213263,0.1934,0.4418,0.0976,0.165,0.0655,0.7746
627,200523623285,0.1531,0.071,0.0135,0.1574,0.0148,0.1634
628,200523714148,0.1517,0.0619,0.0598,0.1221,0.0856,0.0554
629,200523817255,0.2211,0.3392,0.0836,0.2625,0.1493,0.8612
630,200524114315,0.6697,0.1527,0.0238,0.7397,0.2607,0.1156
631,200524115155,0.1253,0.1458,0.0841,0.0814,0.1188,0.2853
632,200524115155,0.1723,0.9052,0.0803,0.1431,0.9218,0.6688
633,200524519315,0.1679,0.0454,0.0635,0.1498,0.0179,0.0705
634,200524519315,0.2158,0.865,0.0771,0.2366,0.8913,0.596
635,200524808142,0.1356,0.1597,0.0972,0.0823,0.2629,0.067
636,200524926281,0.9879,0.4743,0.9972,0.8761,0.3524,0.8022
637,200524926281,0.1101,0.8806,0.0715,0.0756,0.9332,0.1299
638,200524928293,0.8854,0.9264,0.0603,0.8851,0.962,0.4576
639,200525515246,0.197,0.183,0.0911,0.1802,0.0559,0.8348
640,200525515246,0.1737,0.2605,0.0822,0.1364,0.2188,0.2768
641,200525520088,0.7744,0.9528,0.0729,0.7898,0.2135,0.9826
642,200525715120,0.5542,0.4457,0.9668,0.0979,0.5432,0.2384
643,200525812242,0.0551,0.1701,0.0584,0.2178,0.2135,0.1098
644,200525812242,0.5501,0.2155,0.0724,0.6373,0.1856,0.2424
645,200526020091,0.9369,0.9987,0.0191,0.9289,0.7616,0.9996
646,200526113306,0.2135,0.1497,0.8636,0.0693,0.3218,0.1054
647,200526114252,0.124,0.8849,0.0743,0.0908,0.21,0.9335
648,200526121290,0.205,0.1173,0.0822,0.2106,0.1367,0.1304
649,200526213127,0.1106,0.1026,0.0509,0.0792,0.1541,0.0219
650,200526220155,0.167,0.026,0.0607,0.1431,0.0376,0.0585
651,200526615252,0.1567,0.1744,0.0439,0.1637,0.1974,0.1254
652,200526819146,0.162,0.0476,0.0953,0.1145,0.0227,0.0746
653,200527117255,0.9602,0.2505,0.979,0.6427,0.1838,0.3964
654,200527519274,0.1576,0.0627,0.0892,0.1248,0.0895,0.0397
655,200528126303,0.9561,0.0632,0.9874,0.1758,0.0266,0.4094
656,200528222138,0.5045,0.2155,0.8244,0.3605,0.2773,0.1161
657,200528222138,0.1253,0.0554,0.0603,0.1221,0.0419,0.0741
658,200528709084,0.1849,0.7027,0.0565,0.1878,0.117,0.8589
659,200528811259,0.1701,0.18,0.0967,0.1239,0.1105,0.2634
660,200528918282,0.8429,0.257,0.6343,0.8287,0.2834,0.1754
661,200529812088,0.6016,0.9706,0.0785,0.6118,0.1393,0.9938
662,200530010279,0.1432,0.2129,0.028,0.1552,0.307,0.0411
663,200530113117,0.0743,0.1099,0.0649,0.1185,0.1122,0.1179
664,200530807098,0.2086,0.0874,0.0967,0.212,0.1345,0.1018
665,200531108140,0.1777,0.1039,0.0701,0.157,0.1236,0.158
666,200531605134,0.2547,0.1315,0.5666,0.2424,0.1341,0.1062
667,200531813298,0.6016,0.4375,0.9145,0.263,0.5712,0.1879
668,200532204095,0.0985,0.2086,0.0845,0.1807,0.2402,0.1237
669,200532204095,0.1074,0.1424,0.05,0.0823,0.09,0.2228
670,200532427312,0.8962,0.0831,0.9771,0.6024,0.0677,0.0982
671,200533009096,0.8742,0.1437,0.2994,0.8631,0.1122,0.2071
672,200533332311,0.7901,0.2813,0.9668,0.0644,0.179,0.6817
673,200533332311,0.1589,0.0852,0.0631,0.1301,0.0843,0.0772
674,200533809093,0.6128,0.1965,0.056,0.6789,0.1703,0.2723
675,200534906090,0.9821,0.9277,0.9215,0.9642,0.6812,0.9286
676,200535008127,0.1329,0.0212,0.0565,0.106,0.0166,0.0295
677,200535109084,0.4391,0.1943,0.9416,0.0881,0.1738,0.2705
678,200535109084,0.2099,0.5227,0.0743,0.2294,0.6659,0.2232
679,200536424324,0.0918,0.3626,0.0079,0.0912,0.2179,0.7161
680,200600611129,0.1455,0.4124,0.0668,0.1199,0.3306,0.5955
681,200600715182,0.2167,0.4959,0.8814,0.0886,0.6183,0.1866
682,200601203081,0.1092,0.4522,0.0757,0.0648,0.5114,0.5665
683,200601715126,0.167,0.1026,0.0771,0.1606,0.0638,0.1469
684,200602111053,0.838,0.1787,0.936,0.6225,0.231,0.0701
685,200602111053,0.7153,0.174,0.95,0.2115,0.1559,0.2018
686,200602518147,0.8344,0.7343,0.1191,0.7961,0.8594,0.1826
687,200604015181,0.1034,0.064,0.6936,0.042,0.0943,0.0183
688,200604015181,0.0842,0.1545,0.0075,0.1243,0.2555,0.1089
689,200604916051,0.927,0.0982,0.9874,0.1601,0.0983,0.0964
690,200605409082,0.6213,0.341,0.0556,0.7133,0.4135,0.1786
691,200605409082,0.7614,0.1151,0.8622,0.6351,0.1183,0.1067
692,200605510138,0.8532,0.1601,0.596,0.8225,0.1153,0.275
693,200605712114,0.1128,0.9559,0.0943,0.1798,0.8856,0.9634
694,200606004141,0.8666,0.1817,0.8977,0.7791,0.2856,0.0938
695,200606013058,0.9306,0.0744,0.9729,0.5841,0.0795,0.0705
696,200607413158,0.8487,0.3029,0.8146,0.7813,0.1524,0.7585
697,200607514185,0.3277,0.1013,0.653,0.2804,0.1175,0.2223
698,200607514185,0.1898,0.8161,0.0556,0.2174,0.5965,0.892
699,200607812119,0.0976,0.1714,0.0556,0.1453,0.1812,0.1371
700,200608114129,0.9776,0.2047,0.9888,0.8614,0.2795,0.0808
701,200609315115,0.9508,0.1839,0.9743,0.1042,0.2306,0.0897
702,200609408087,0.9964,0.2332,1.0,0.843,0.1585,0.3411
703,200609408087,0.1902,0.138,0.064,0.3189,0.1153,0.1567
704,200610610153,0.3894,0.476,0.0462,0.5769,0.3515,0.6638
705,200610610153,0.1285,0.0948,0.0486,0.1055,0.0376,0.1411
706,200611408090,0.8863,0.6703,0.4563,0.8618,0.1079,0.8728
707,200612809138,0.1468,0.0744,0.0883,0.0997,0.0843,0.0728
708,200612809138,0.0922,0.7897,0.0743,0.0841,0.8638,0.3786
709,200614715259,0.9879,0.2873,0.9986,0.0662,0.3376,0.2589
710,200616120275,0.1415,0.9351,0.0593,0.1064,0.941,0.7469
711,200617408135,0.1907,0.1861,0.0995,0.1637,0.1834,0.3147
712,200618006140,0.7977,0.1376,0.0645,0.7956,0.1463,0.1107
713,200618006140,0.1468,0.3457,0.0715,0.1064,0.5066,0.1455
714,200618220088,0.9288,0.942,0.9519,0.7742,0.0908,0.9902
715,200618810143,0.1728,0.0714,0.0901,0.1301,0.0712,0.0781
716,200618810143,0.906,0.9974,0.0406,0.9338,0.8205,0.9978
717,200619213250,0.2381,0.2782,0.1177,0.2335,0.39,0.1915
718,200619313258,0.2099,0.5794,0.1102,0.1945,0.1546,0.8058
719,200619808152,0.1728,0.0818,0.0972,0.1194,0.0961,0.1719
720,200619808152,0.0439,0.0956,0.0579,0.0425,0.0961,0.125
721,200619812252,0.2399,0.4972,0.1098,0.2607,0.1856,0.7942
722,200619812252,0.9064,0.1891,0.1051,0.924,0.2655,0.1237
723,200620032287,0.2041,0.8165,0.1014,0.1959,0.7843,0.8357
724,200620312257,0.1191,0.0805,0.0617,0.0801,0.062,0.1022
725,200620913130,0.1262,0.0558,0.0696,0.0823,0.0502,0.05
726,200621313256,0.1795,0.19,0.0841,0.1525,0.1908,0.2522
727,200621314239,0.2417,0.7482,0.1158,0.2455,0.7424,0.6924
728,200621316302,0.2229,0.1969,0.1107,0.2223,0.317,0.1134
729,200621607151,0.2158,0.2557,0.1168,0.2156,0.4812,0.0661
730,200621621152,0.1791,0.138,0.0691,0.153,0.0362,0.3009
731,200621621152,0.1432,0.1129,0.0873,0.0997,0.0786,0.1348
732,200621720134,0.1603,0.058,0.0766,0.1194,0.0472,0.0656
733,200622421141,0.1249,0.0943,0.0425,0.1011,0.0616,0.5223
734,200622517126,0.1911,0.8888,0.0813,0.1802,0.9074,0.5616
735,200622810218,0.303,0.8174,0.0986,0.6288,0.1424,0.9768
736,200622810218,0.145,0.2328,0.0687,0.1047,0.1926,0.2549
737,200622810218,0.1616,0.3548,0.0635,0.1319,0.5502,0.1281
738,200622813247,0.1692,0.2869,0.0869,0.1239,0.1039,0.7085
739,200623412258,0.1764,0.0679,0.1107,0.1208,0.0197,0.2821
740,200623412338,0.2023,0.4474,0.0794,0.2057,0.4913,0.4692
741,200623713298,0.1862,0.4509,0.0705,0.1928,0.1917,0.7438
742,200623713298,0.2023,0.0424,0.0869,0.2017,0.045,0.0839
743,200624012265,0.1491,0.0718,0.0892,0.0984,0.0546,0.0978
744,200624216246,0.5774,0.2453,0.8898,0.3113,0.2651,0.204
745,200624714321,0.1817,0.0662,0.0836,0.1512,0.1341,0.0594
746,200624714321,0.1244,0.7499,0.0556,0.0939,0.8703,0.0674
747,200625213139,0.1253,0.1398,0.0621,0.0953,0.1681,0.0888
748,200625213139,0.2287,0.6668,0.1004,0.2312,0.5616,0.5746
749,200625320120,0.9749,0.4561,0.9921,0.7549,0.0153,0.8929
750,200625420306,0.8362,0.2012,0.0215,0.8761,0.2314,0.1299
751,200625420306,0.8451,0.9732,0.9678,0.072,0.9742,0.896
752,200625612338,0.2037,0.0974,0.0873,0.2039,0.0996,0.2295
753,200625612338,0.1679,0.3033,0.0369,0.1713,0.4009,0.2232
754,200625716259,0.2184,0.2241,0.0962,0.2223,0.2052,0.4893
755,200625811215,0.1652,0.0614,0.0785,0.4164,0.0345,0.0942
756,200625917245,0.0148,0.3531,0.0107,0.1087,0.2939,0.4232
757,200625919155,0.5148,0.1346,0.9257,0.1386,0.2066,0.1438
758,200625919155,0.2028,0.942,0.0855,0.2026,0.9528,0.4996
759,200626219069,0.9924,0.6616,0.9995,0.9521,0.7328,0.3906
760,200626413115,0.846,0.1601,0.9421,0.305,0.1402,0.221
761,200626812129,0.1329,0.0852,0.0925,0.0792,0.0485,0.1094
762,200627126307,0.1679,0.7352,0.0589,0.1565,0.8319,0.0482
763,200627213144,0.081,0.0839,0.0425,0.0541,0.0524,0.1147
764,200627618151,0.0676,0.9749,0.036,0.0836,0.8568,0.9862
765,200628111201,0.9002,0.2016,0.9575,0.5559,0.1808,0.204
766,200628213160,0.4736,0.1809,0.0579,0.6055,0.2808,0.1567
767,200628214243,0.7932,0.0796,0.8552,0.7335,0.1201,0.0683
768,200628313232,0.1822,0.1225,0.0682,0.1753,0.0559,0.2723
769,200629410168,0.9973,0.2138,0.9921,0.9656,0.2559,0.1196
770,200629416254,0.1316,0.0338,0.0495,0.11,0.0349,0.0112
771,200629812143,0.0877,0.0363,0.0766,0.0295,0.0349,0.0335
772,200629812143,0.8765,0.2021,0.7623,0.8403,0.2847,0.0893
773,200631116143,0.1652,0.1393,0.0883,0.1225,0.107,0.4652
774,200631812256,0.9691,0.3245,0.9846,0.3953,0.3699,0.2013
775,200632209172,0.9987,0.9879,1.0,0.9338,0.9838,0.708
776,200632906150,0.1858,0.0783,0.099,0.1445,0.1786,0.108
777,200632906150,0.1893,0.0485,0.0873,0.1784,0.0354,0.0893
778,200633006049,0.1186,0.1701,0.0593,0.0939,0.1838,0.1192
779,200634008142,0.1589,0.045,0.106,0.0988,0.0672,0.0616
780,200634908157,0.1907,0.9269,0.0757,0.1843,0.7987,0.9335
781,200635007071,0.1249,0.0922,0.0462,0.0912,0.0755,0.142
782,200635007071,0.0958,0.0865,0.0668,0.3108,0.0642,0.108
783,200636412058,0.8402,0.1852,0.0766,0.8166,0.2105,0.1237
784,200702112183,0.4355,0.9057,0.0696,0.6516,0.9192,0.2969
785,200702112195,0.1415,0.7287,0.0766,0.1055,0.7301,0.6696
786,200702707069,0.0909,0.1952,0.0191,0.2589,0.2026,0.1647
787,200702707069,0.842,0.2544,0.0299,0.8529,0.2996,0.1504
788,200702707069,0.2189,0.3635,0.0761,0.2437,0.538,0.1076
789,200703211137,0.8541,0.1575,0.7758,0.8309,0.2376,0.0473
790,200703312177,0.1285,0.8814,0.0509,0.1131,0.9332,0.1763
791,200703719050,0.0877,0.109,0.0635,0.225,0.2087,0.0964
792,200704311071,0.0425,0.093,0.0808,0.2317,0.0493,0.1625
793,200704311071,0.1987,0.2086,0.0934,0.1852,0.248,0.1451
794,200705016079,0.5998,0.0878,0.0715,0.7102,0.0205,0.1933
795,200705016079,0.9011,0.1562,0.9659,0.5894,0.1598,0.1643
796,200705210093,0.1701,0.2549,0.0603,0.1561,0.1677,0.5906
797,200705210093,0.8684,0.9364,0.858,0.8104,0.9301,0.871
798,200705812135,0.9758,0.1765,0.971,0.8851,0.224,0.075
799,200705812135,0.2059,0.1095,0.1616,0.314,0.1153,0.0862
800,200706214119,0.8693,0.1514,0.9542,0.6087,0.1183,0.2152
801,200706612066,0.4324,0.2241,0.0528,0.5447,0.1659,0.3188
802,200706612066,0.1482,0.421,0.0761,0.114,0.4795,0.3442
803,200708216125,0.7243,0.1013,0.9738,0.0331,0.0847,0.1188
804,200708412157,0.0734,0.058,0.057,0.0595,0.0725,0.0478
805,200708511085,0.1585,0.0316,0.1051,0.1064,0.0996,0.0321
806,200708511085,0.803,0.0749,0.9533,0.0707,0.0445,0.0933
807,200709006158,0.1186,0.2285,0.056,0.0836,0.431,0.0625
808,200709114175,0.8389,0.6002,0.0649,0.8417,0.6498,0.296
809,200710022037,0.1858,0.9567,0.0677,0.186,0.9013,0.9848
810,200712736286,0.6979,0.0852,0.972,0.059,0.1079,0.0509
811,200713508147,0.1012,0.0238,0.0453,0.0742,0.0686,0.0353
812,200713610158,0.0703,0.1272,0.0715,0.0268,0.121,0.1219
813,200714713249,0.2037,0.415,0.0514,0.5863,0.3812,0.4433
814,200714713249,0.1656,0.2436,0.0901,0.1194,0.2537,0.1661
