trajectory_id,n_pair_labels,n_normal,n_hybrid,n_uncommon,non_normal_count,non_normal_ratio,hybrid_ratio,uncommon_ratio,dominant_uncommon_node,dominant_uncommon_node_count,dominant_uncommon_node_ratio,fingerprint_entropy,count_uncommon_Acceleration,count_uncommon_Curvature,count_uncommon_Displacement,count_uncommon_Duration,count_uncommon_Extent,count_uncommon_Geometric,count_uncommon_Indentation,count_uncommon_Kinematic,count_uncommon_Localization,count_uncommon_Path_Evolution,count_uncommon_Phase_Change,count_uncommon_Sampling_Gaps,count_uncommon_Sequence_Complexity,count_uncommon_Spatial_Context,count_uncommon_SpatioTemporal_Dynamics,count_uncommon_Speed,count_uncommon_Temporal
2215,76,11,56,9,65,0.8552631578947368,0.7368421052631579,0.11842105263157894,Sequence_Complexity,3,0.3333333333333333,1.3429880602256508,1,0,3,0,0,0,0,0,0,1,1,0,3,0,0,0,0
2216,76,16,46,14,60,0.7894736842105263,0.6052631578947368,0.18421052631578946,Sequence_Complexity,6,0.42857142857142855,1.7269587636679338,1,0,0,0,0,1,4,0,0,0,0,0,6,2,0,0,0
2217,76,22,46,8,54,0.7105263157894737,0.6052631578947368,0.10526315789473684,Speed,2,0.25,1.508567703066702,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0
2218,76,10,60,6,66,0.868421052631579,0.7894736842105263,0.07894736842105263,Sequence_Complexity,3,0.5,1.0849327215021618,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0
2219,76,21,30,25,55,0.7236842105263158,0.39473684210526316,0.32894736842105265,Extent,6,0.24,2.4247064710044635,0,4,4,0,6,1,4,0,0,0,0,5,1,0,0,0,0
2220,76,25,20,31,51,0.6710526315789473,0.2631578947368421,0.40789473684210525,Sequence_Complexity,6,0.1935483870967742,2.6113033282583267,0,5,0,5,4,0,0,0,0,0,6,5,6,0,0,0,0
2221,76,6,63,7,70,0.9210526315789473,0.8289473684210527,0.09210526315789473,Speed,1,0.14285714285714285,1.0890010636433003,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0
2222,76,29,24,23,47,0.618421052631579,0.3157894736842105,0.3026315789473684,Extent,8,0.34782608695652173,2.275031475487517,0,0,0,0,8,0,3,0,3,0,0,6,0,2,0,0,1
2223,76,7,51,18,69,0.9078947368421053,0.6710526315789473,0.23684210526315788,Spatial_Context,2,0.1111111111111111,1.946017291141618,2,0,2,0,2,2,0,2,2,2,2,0,0,2,0,0,0
2224,76,28,43,5,48,0.631578947368421,0.5657894736842105,0.06578947368421052,Temporal,1,0.2,1.4066732730514386,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
2225,76,39,21,16,37,0.4868421052631579,0.27631578947368424,0.21052631578947367,Localization,9,0.5625,1.7938706989514894,5,0,0,0,0,0,0,1,9,0,0,0,0,1,0,0,0
2226,76,11,47,18,65,0.8552631578947368,0.618421052631579,0.23684210526315788,Phase_Change,5,0.2777777777777778,2.00149245675548,2,0,2,0,0,0,0,1,0,2,5,0,2,2,0,0,2
2227,76,13,36,27,63,0.8289473684210527,0.47368421052631576,0.35526315789473684,Phase_Change,5,0.18518518518518517,2.5149411997183027,3,0,5,3,2,0,0,0,3,0,5,0,4,2,0,0,0
2228,76,18,40,18,58,0.7631578947368421,0.5263157894736842,0.23684210526315788,Phase_Change,6,0.3333333333333333,2.0183808183674925,0,0,4,0,0,0,0,1,0,4,6,0,0,2,0,1,0
2229,76,9,45,22,67,0.881578947368421,0.5921052631578947,0.2894736842105263,Sequence_Complexity,4,0.18181818181818182,2.1997339036038994,4,0,4,0,2,0,0,0,2,1,2,0,4,2,0,1,0
2230,76,22,46,8,54,0.7105263157894737,0.6052631578947368,0.10526315789473684,Speed,4,0.5,1.482251913593018,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0
2231,76,18,34,24,58,0.7631578947368421,0.4473684210526316,0.3157894736842105,Speed,6,0.25,2.3031008800318684,0,6,0,0,0,3,4,0,4,0,0,0,0,1,0,6,0
2232,76,36,28,12,40,0.5263157894736842,0.3684210526315789,0.15789473684210525,Displacement,7,0.5833333333333334,1.742996956549646,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,2,1
2233,76,10,48,18,66,0.868421052631579,0.631578947368421,0.23684210526315788,Indentation,4,0.2222222222222222,1.94783203991969,2,3,2,0,0,0,4,0,3,0,2,0,0,0,0,2,0
2234,76,15,54,7,61,0.8026315789473685,0.7105263157894737,0.09210526315789473,Curvature,5,0.7142857142857143,1.2350732433726395,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2235,76,9,56,11,67,0.881578947368421,0.7368421052631579,0.14473684210526316,Spatial_Context,3,0.2727272727272727,1.4419936232786699,1,0,2,0,1,0,0,0,1,3,0,0,0,3,0,0,0
2236,76,10,46,20,66,0.868421052631579,0.6052631578947368,0.2631578947368421,Displacement,5,0.25,2.0469104163576204,2,5,5,0,3,1,0,0,2,0,0,0,0,1,0,0,1
2237,76,1,60,15,75,0.9868421052631579,0.7894736842105263,0.19736842105263158,Spatial_Context,2,0.13333333333333333,1.5319612537526495,1,1,1,1,1,2,0,1,1,1,0,1,1,2,0,1,0
2238,76,6,40,30,70,0.9210526315789473,0.5263157894736842,0.39473684210526316,Speed,4,0.13333333333333333,2.6504742396478584,3,0,0,3,0,1,4,1,3,3,2,0,4,0,1,4,1
2239,76,22,35,19,54,0.7105263157894737,0.4605263157894737,0.25,Phase_Change,7,0.3684210526315789,2.1684699718690976,0,0,0,3,0,0,0,0,2,2,7,0,0,0,1,2,2
2240,76,2,56,18,74,0.9736842105263158,0.7368421052631579,0.23684210526315788,Sequence_Complexity,2,0.1111111111111111,1.8109291498221927,2,1,1,1,2,2,2,0,0,1,1,1,2,1,1,0,0
2241,76,48,6,22,28,0.3684210526315789,0.07894736842105263,0.2894736842105263,Sequence_Complexity,9,0.4090909090909091,1.7031707691400655,0,0,0,0,0,3,9,0,0,0,0,0,9,1,0,0,0
2242,76,11,47,18,65,0.8552631578947368,0.618421052631579,0.23684210526315788,Duration,4,0.2222222222222222,2.0028064760990305,2,0,0,4,2,0,0,1,0,0,0,3,3,1,0,2,0
2243,76,16,27,33,60,0.7894736842105263,0.35526315789473684,0.4342105263157895,Curvature,6,0.18181818181818182,2.846336354945805,6,6,0,0,3,2,0,2,0,0,0,4,5,2,0,3,0
2244,76,9,39,28,67,0.881578947368421,0.5131578947368421,0.3684210526315789,Sampling_Gaps,4,0.14285714285714285,2.5515502232449156,0,4,1,4,1,3,4,0,0,0,0,4,3,3,0,1,0
2245,76,15,51,10,61,0.8026315789473685,0.6710526315789473,0.13157894736842105,Acceleration,4,0.4,1.565071574303137,4,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
2246,76,7,46,23,69,0.9078947368421053,0.6052631578947368,0.3026315789473684,Sequence_Complexity,3,0.13043478260869565,2.2906264023688525,3,3,1,2,1,2,0,2,0,0,0,3,3,2,0,1,0
2247,76,6,60,10,70,0.9210526315789473,0.7894736842105263,0.13157894736842105,Sequence_Complexity,3,0.3,1.2290724378493092,0,3,0,2,0,1,0,0,0,0,0,0,3,1,0,0,0
2248,76,7,45,24,69,0.9078947368421053,0.5921052631578947,0.3157894736842105,Acceleration,4,0.16666666666666666,2.3493137135282494,4,3,0,2,1,2,3,2,0,0,0,2,2,2,0,1,0
2249,76,46,19,11,30,0.39473684210526316,0.25,0.14473684210526316,Localization,5,0.45454545454545453,1.6010985567244933,3,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0
2250,76,58,11,7,18,0.23684210526315788,0.14473684210526316,0.09210526315789473,Sequence_Complexity,6,0.8571428571428571,1.0725798749338962,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0
2251,76,22,35,19,54,0.7105263157894737,0.4605263157894737,0.25,Sampling_Gaps,7,0.3684210526315789,2.105905662630105,3,3,0,0,0,1,0,1,4,0,0,7,0,0,0,0,0
2252,76,39,11,26,37,0.4868421052631579,0.14473684210526316,0.34210526315789475,Sequence_Complexity,9,0.34615384615384615,2.105128502377317,0,5,0,0,0,2,0,0,0,0,0,9,9,1,0,0,0
2253,76,13,34,29,63,0.8289473684210527,0.4473684210526316,0.3815789473684211,Speed,5,0.1724137931034483,2.633937225761748,5,2,0,5,0,0,0,2,1,0,0,4,3,2,0,5,0
2254,76,37,18,21,39,0.5131578947368421,0.23684210526315788,0.27631578947368424,Displacement,9,0.42857142857142855,2.065723242765421,2,0,9,6,0,0,0,0,0,0,0,0,0,2,0,0,2
2255,76,18,40,18,58,0.7631578947368421,0.5263157894736842,0.23684210526315788,Sequence_Complexity,6,0.3333333333333333,2.0347638775495525,0,0,1,0,2,0,2,0,4,0,0,0,6,0,0,3,0
2256,76,61,6,9,15,0.19736842105263158,0.07894736842105263,0.11842105263157894,Sequence_Complexity,8,0.8888888888888888,0.967864979290125,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0
2257,76,13,33,30,63,0.8289473684210527,0.4342105263157895,0.39473684210526316,Sampling_Gaps,5,0.16666666666666666,2.6669468397575713,0,5,2,5,4,3,1,0,0,0,0,5,0,1,0,4,0
2258,76,24,39,13,52,0.6842105263157895,0.5131578947368421,0.17105263157894737,Phase_Change,3,0.23076923076923078,1.9199712758764944,0,0,2,0,0,0,0,0,2,0,3,0,2,1,0,2,1
2259,76,24,40,12,52,0.6842105263157895,0.5263157894736842,0.15789473684210525,Displacement,4,0.3333333333333333,1.7423222658497806,0,0,4,3,0,0,0,0,0,0,0,3,0,0,2,0,0
2260,76,3,65,8,73,0.9605263157894737,0.8552631578947368,0.10526315789473684,Curvature,3,0.375,0.9095252719522704,3,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2261,76,38,20,18,38,0.5,0.2631578947368421,0.23684210526315788,Sampling_Gaps,8,0.4444444444444444,1.8653079297925705,0,0,0,5,0,0,0,0,5,0,0,8,0,0,0,0,0
2262,76,58,14,4,18,0.23684210526315788,0.18421052631578946,0.05263157894736842,Temporal,3,0.75,1.0134439064913603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2263,76,42,30,4,34,0.4473684210526316,0.39473684210526316,0.05263157894736842,Phase_Change,2,0.5,1.30471633416775,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0
2264,76,6,45,25,70,0.9210526315789473,0.5921052631578947,0.32894736842105265,Sequence_Complexity,4,0.16,2.3675613707376293,1,1,0,3,0,1,4,1,3,0,0,3,4,0,1,2,1
2265,76,42,32,2,34,0.4473684210526316,0.42105263157894735,0.02631578947368421,Spatial_Context,1,0.5,1.1626994640132178,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2266,76,24,36,16,52,0.6842105263157895,0.47368421052631576,0.21052631578947367,Indentation,7,0.4375,1.9609816644483982,0,0,2,0,0,1,7,0,4,1,1,0,0,0,0,0,0
2267,76,51,22,3,25,0.32894736842105265,0.2894736842105263,0.039473684210526314,Extent,3,1.0,1.0879791509076608,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2268,76,46,29,1,30,0.39473684210526316,0.3815789473684211,0.013157894736842105,Phase_Change,1,1.0,1.0510156866367146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2269,76,16,40,20,60,0.7894736842105263,0.5263157894736842,0.2631578947368421,Localization,6,0.3,2.0452110817531213,0,0,3,0,6,0,0,0,6,3,0,0,0,0,2,0,0
2270,76,42,26,8,34,0.4473684210526316,0.34210526315789475,0.10526315789473684,Localization,3,0.375,1.5347888366974898,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1
2271,76,15,38,23,61,0.8026315789473685,0.5,0.3026315789473684,Curvature,6,0.2608695652173913,2.211695139783262,0,6,0,0,5,0,2,0,0,4,0,0,5,1,0,0,0
2272,76,27,26,23,49,0.6447368421052632,0.34210526315789475,0.3026315789473684,Acceleration,6,0.2608695652173913,2.341900437962369,6,0,0,0,4,0,0,0,3,4,4,0,0,0,0,0,2
2273,76,21,45,10,55,0.7236842105263158,0.5921052631578947,0.13157894736842105,Indentation,3,0.3,1.6409940566626275,2,0,0,0,2,1,3,0,0,0,2,0,0,0,0,0,0
2274,76,39,25,12,37,0.4868421052631579,0.32894736842105265,0.15789473684210525,Indentation,6,0.5,1.6788927596455634,0,0,0,3,0,0,6,0,0,0,0,3,0,0,0,0,0
2275,76,21,32,23,55,0.7236842105263158,0.42105263157894735,0.3026315789473684,Sampling_Gaps,5,0.21739130434782608,2.302894950235324,0,0,0,0,5,0,1,0,4,0,5,5,0,0,0,0,3
2276,76,13,37,26,63,0.8289473684210527,0.4868421052631579,0.34210526315789475,Localization,5,0.19230769230769232,2.4263577793701745,0,5,0,1,5,0,1,3,5,0,0,4,0,2,0,0,0
2277,76,7,45,24,69,0.9078947368421053,0.5921052631578947,0.3157894736842105,Sampling_Gaps,3,0.125,2.3095827923617507,3,3,1,3,3,0,1,0,0,3,0,3,0,2,2,0,0
2278,76,4,46,26,72,0.9473684210526315,0.6052631578947368,0.34210526315789475,Sequence_Complexity,3,0.11538461538461539,2.3913038294004743,3,0,1,3,2,2,3,1,0,2,0,2,3,0,2,2,0
2279,76,6,45,25,70,0.9210526315789473,0.5921052631578947,0.32894736842105265,Speed,4,0.16,2.33479525237351,4,2,0,2,0,1,0,1,4,3,0,2,0,1,1,4,0
2280,76,6,50,20,70,0.9210526315789473,0.6578947368421053,0.2631578947368421,Phase_Change,4,0.2,1.942501730583189,3,0,0,3,2,0,2,0,4,1,4,0,0,0,0,1,0
2281,76,38,28,10,38,0.5,0.3684210526315789,0.13157894736842105,Sampling_Gaps,4,0.4,1.6224412195910054,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0
2282,76,15,43,18,61,0.8026315789473685,0.5657894736842105,0.23684210526315788,Sequence_Complexity,4,0.2222222222222222,1.9856545741499276,0,0,4,4,0,1,4,0,0,0,0,0,4,1,0,0,0
2283,76,22,19,35,54,0.7105263157894737,0.25,0.4605263157894737,Sequence_Complexity,7,0.2,2.815688786766537,7,0,5,0,0,2,5,2,0,0,0,0,7,1,0,6,0
2284,76,22,27,27,54,0.7105263157894737,0.35526315789473684,0.35526315789473684,Speed,7,0.25925925925925924,2.5565154795040574,7,0,0,3,2,2,2,2,0,0,0,0,0,0,0,7,2
2285,76,7,35,34,69,0.9078947368421053,0.4605263157894737,0.4473684210526316,Speed,4,0.11764705882352941,2.8605452429966447,3,4,0,0,4,2,4,2,3,0,0,4,3,1,0,4,0
2286,76,24,20,32,52,0.6842105263157895,0.2631578947368421,0.42105263157894735,Sampling_Gaps,7,0.21875,2.5757748853821654,7,0,0,7,0,0,0,2,0,0,7,7,0,0,0,0,2
2287,76,24,34,18,52,0.6842105263157895,0.4473684210526316,0.23684210526315788,Indentation,5,0.2777777777777778,2.150856926648591,0,1,0,0,0,3,5,2,0,0,0,2,1,0,0,4,0
2288,76,31,28,17,45,0.5921052631578947,0.3684210526315789,0.2236842105263158,Indentation,5,0.29411764705882354,1.9977308705104737,0,0,0,5,5,0,5,0,0,0,1,0,0,0,0,0,1
2289,76,3,53,20,73,0.9605263157894737,0.6973684210526315,0.2631578947368421,Speed,3,0.15,1.9768836437001187,1,3,1,0,1,1,1,1,1,2,0,0,3,1,1,3,0
2290,76,6,43,27,70,0.9210526315789473,0.5657894736842105,0.35526315789473684,Phase_Change,4,0.14814814814814814,2.480178375800901,2,0,3,0,4,0,0,1,0,4,4,3,1,1,1,2,1
2291,76,7,48,21,69,0.9078947368421053,0.631578947368421,0.27631578947368424,Displacement,4,0.19047619047619047,2.1725369280617604,2,2,4,0,0,0,0,1,2,2,1,2,0,2,0,2,1
2292,76,11,54,11,65,0.8552631578947368,0.7105263157894737,0.14473684210526316,Localization,3,0.2727272727272727,1.5330926723098417,0,0,3,0,0,0,1,0,3,0,1,0,1,0,0,1,1
2293,76,11,45,20,65,0.8552631578947368,0.5921052631578947,0.2631578947368421,Localization,4,0.2,2.1270441300245637,0,0,4,4,0,0,0,1,4,1,0,1,1,2,0,0,2
2294,76,16,41,19,60,0.7894736842105263,0.5394736842105263,0.25,Speed,6,0.3157894736842105,2.11734468849843,1,1,3,0,4,0,2,1,0,0,0,0,0,1,0,6,0
2295,76,10,53,13,66,0.868421052631579,0.6973684210526315,0.17105263157894737,Displacement,4,0.3076923076923077,1.5234047825591963,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,3,0
2296,76,11,42,23,65,0.8552631578947368,0.5526315789473685,0.3026315789473684,Sampling_Gaps,4,0.17391304347826086,2.3099542626030374,2,0,2,3,0,1,4,2,4,0,0,4,0,1,0,0,0
2297,76,22,34,20,54,0.7105263157894737,0.4473684210526316,0.2631578947368421,Speed,4,0.2,2.292782681642809,0,0,4,0,0,0,0,1,3,3,1,0,0,2,0,4,2
2298,76,1,68,7,75,0.9868421052631579,0.8947368421052632,0.09210526315789473,Temporal,1,0.14285714285714285,0.8012502344301241,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1
2299,76,3,58,15,73,0.9605263157894737,0.7631578947368421,0.19736842105263158,Path_Evolution,2,0.13333333333333333,1.5569040237124978,2,0,2,2,1,0,2,0,2,2,1,0,0,0,0,1,0
2300,76,13,44,19,63,0.8289473684210527,0.5789473684210527,0.25,Duration,5,0.2631578947368421,2.023588519903114,1,0,5,5,0,0,0,3,0,0,0,1,0,3,0,1,0
2301,76,6,51,19,70,0.9210526315789473,0.6710526315789473,0.25,Displacement,4,0.21052631578947367,1.8917679088203798,0,0,4,3,2,0,0,0,2,3,0,3,0,1,0,0,1
2302,76,9,51,16,67,0.881578947368421,0.6710526315789473,0.21052631578947367,Speed,2,0.125,1.855519389055071,2,2,2,2,0,0,0,0,2,0,0,2,2,0,0,2,0
2303,76,24,32,20,52,0.6842105263157895,0.42105263157894735,0.2631578947368421,Indentation,7,0.35,2.1432532110988305,3,0,0,0,3,3,7,0,0,0,0,0,4,0,0,0,0
2304,76,24,30,22,52,0.6842105263157895,0.39473684210526316,0.2894736842105263,Localization,7,0.3181818181818182,2.2589542917796783,0,2,0,0,0,3,0,0,7,0,6,0,2,0,2,0,0
2305,76,42,22,12,34,0.4473684210526316,0.2894736842105263,0.15789473684210525,Sequence_Complexity,5,0.4166666666666667,1.645241877711979,0,5,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0
2306,76,10,60,6,66,0.868421052631579,0.7894736842105263,0.07894736842105263,Displacement,3,0.5,1.0849327215021616,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2307,76,1,59,16,75,0.9868421052631579,0.7763157894736842,0.21052631578947367,Duration,2,0.125,1.6021914619653133,1,2,2,2,1,1,1,0,0,1,0,1,1,1,1,1,0
