trajectory_id,n_pair_labels,n_normal,n_hybrid,n_uncommon,non_normal_count,non_normal_ratio,hybrid_ratio,uncommon_ratio,dominant_uncommon_node,dominant_uncommon_node_count,dominant_uncommon_node_ratio,fingerprint_entropy,count_uncommon_Acceleration,count_uncommon_Curvature,count_uncommon_Displacement,count_uncommon_Duration,count_uncommon_Extent,count_uncommon_Geometric,count_uncommon_Indentation,count_uncommon_Kinematic,count_uncommon_Localization,count_uncommon_Path_Evolution,count_uncommon_Phase_Change,count_uncommon_Sampling_Gaps,count_uncommon_Sequence_Complexity,count_uncommon_Spatial_Context,count_uncommon_SpatioTemporal_Dynamics,count_uncommon_Speed,count_uncommon_Temporal
521,76,18,36,22,58,0.7631578947368421,0.47368421052631576,0.2894736842105263,Displacement,6,0.2727272727272727,2.245355143883865,0,0,6,0,0,0,2,0,4,0,4,0,0,3,0,0,3
522,76,13,49,14,63,0.8289473684210527,0.6447368421052632,0.18421052631578946,Speed,3,0.21428571428571427,1.7546227607597724,2,0,3,0,3,1,0,2,0,0,0,0,0,0,0,3,0
523,76,24,35,17,52,0.6842105263157895,0.4605263157894737,0.2236842105263158,Extent,5,0.29411764705882354,2.1009058544328174,0,0,1,0,5,2,2,0,2,0,0,0,4,1,0,0,0
524,76,16,50,10,60,0.7894736842105263,0.6578947368421053,0.13157894736842105,Sequence_Complexity,4,0.4,1.5085484412233718,0,0,0,0,0,0,0,2,0,0,0,0,4,0,2,0,2
525,76,38,29,9,38,0.5,0.3815789473684211,0.11842105263157894,Displacement,4,0.4444444444444444,1.6123657454231137,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2,0
526,76,1,72,3,75,0.9868421052631579,0.9473684210526315,0.039473684210526314,Temporal,1,0.3333333333333333,0.40273540681402653,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
527,76,0,76,0,76,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,76,76,0,0,0,0.0,0.0,0.0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,76,24,39,13,52,0.6842105263157895,0.5131578947368421,0.17105263157894737,Sequence_Complexity,4,0.3076923076923077,1.8147081179817577,0,0,0,0,0,0,3,0,0,0,4,0,4,0,1,0,1
530,76,18,45,13,58,0.7631578947368421,0.5921052631578947,0.17105263157894737,Localization,4,0.3076923076923077,1.814415317878316,0,3,0,0,2,0,0,0,4,1,1,0,1,0,0,0,1
531,76,24,39,13,52,0.6842105263157895,0.5131578947368421,0.17105263157894737,Sequence_Complexity,4,0.3076923076923077,1.8673396969291263,2,0,0,0,0,0,0,1,1,0,0,0,4,3,0,2,0
532,76,6,63,7,70,0.9210526315789473,0.8289473684210527,0.09210526315789473,Localization,2,0.2857142857142857,1.036369484695932,0,2,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0
533,76,16,48,12,60,0.7894736842105263,0.631578947368421,0.15789473684210525,Curvature,3,0.25,1.7632816248017567,1,3,0,0,2,1,1,0,1,0,0,0,2,0,1,0,0
534,76,21,51,4,55,0.7236842105263158,0.6710526315789473,0.05263157894736842,Speed,1,0.25,1.2277649039843717,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
535,76,15,46,15,61,0.8026315789473685,0.6052631578947368,0.19736842105263158,Sequence_Complexity,4,0.26666666666666666,1.9657946658789291,1,0,1,0,1,1,3,1,0,0,0,0,4,1,1,1,0
536,76,16,48,12,60,0.7894736842105263,0.631578947368421,0.15789473684210525,Speed,3,0.25,1.727033105036448,3,1,0,0,0,1,0,2,0,1,0,0,1,0,0,3,0
537,76,51,15,10,25,0.32894736842105265,0.19736842105263158,0.13157894736842105,Curvature,7,0.7,1.3854467788504632,0,7,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
538,76,6,51,19,70,0.9210526315789473,0.6710526315789473,0.25,Speed,4,0.21052631578947367,1.895250310221569,0,0,4,0,4,0,0,1,2,1,1,0,0,1,0,4,1
539,76,22,37,17,54,0.7105263157894737,0.4868421052631579,0.2236842105263158,Sequence_Complexity,5,0.29411764705882354,2.1265880645634283,3,0,2,0,0,0,0,1,1,0,0,0,5,2,1,2,0
540,76,10,55,11,66,0.868421052631579,0.7236842105263158,0.14473684210526316,Displacement,5,0.45454545454545453,1.4741945441387596,0,1,5,0,0,0,0,0,1,1,1,0,1,0,0,1,0
541,76,27,30,19,49,0.6447368421052632,0.39473684210526316,0.25,Sequence_Complexity,5,0.2631578947368421,2.158349074291706,1,0,0,0,5,0,0,0,0,4,2,0,5,0,2,0,0
542,76,39,24,13,37,0.4868421052631579,0.3157894736842105,0.17105263157894737,Speed,6,0.46153846153846156,1.6796467692121473,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,6,0
543,76,51,12,13,25,0.32894736842105265,0.15789473684210525,0.17105263157894737,Localization,5,0.38461538461538464,1.5073036858088849,0,0,0,0,5,0,0,0,5,0,0,0,0,3,0,0,0
544,76,46,19,11,30,0.39473684210526316,0.25,0.14473684210526316,Extent,5,0.45454545454545453,1.5583997080687495,0,4,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0
545,76,16,46,14,60,0.7894736842105263,0.6052631578947368,0.18421052631578946,Localization,4,0.2857142857142857,1.7994558031985513,0,0,0,0,0,0,4,0,4,2,0,0,0,2,1,0,1
546,76,29,25,22,47,0.618421052631579,0.32894736842105265,0.2894736842105263,Sequence_Complexity,6,0.2727272727272727,2.2280962158640003,0,0,0,0,0,2,6,0,6,0,0,0,6,1,0,0,1
547,76,27,39,10,49,0.6447368421052632,0.5131578947368421,0.13157894736842105,Speed,5,0.5,1.6936868612267673,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,5,0
548,76,16,57,3,60,0.7894736842105263,0.75,0.039473684210526314,Spatial_Context,1,0.3333333333333333,1.0311547396621346,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
549,76,34,21,21,42,0.5526315789473685,0.27631578947368424,0.27631578947368424,Sequence_Complexity,8,0.38095238095238093,2.0593509613432004,0,2,5,0,0,0,6,0,0,0,0,0,8,0,0,0,0
550,76,51,20,5,25,0.32894736842105265,0.2631578947368421,0.06578947368421052,Kinematic,3,0.6,1.2152019629112567,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
551,76,15,50,11,61,0.8026315789473685,0.6578947368421053,0.14473684210526316,Displacement,4,0.36363636363636365,1.5333756262437046,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,1
552,76,6,59,11,70,0.9210526315789473,0.7763157894736842,0.14473684210526316,Sequence_Complexity,2,0.18181818181818182,1.398115475066275,0,0,0,0,1,0,0,0,2,1,2,0,2,1,0,1,1
553,76,15,55,6,61,0.8026315789473685,0.7236842105263158,0.07894736842105263,Indentation,2,0.3333333333333333,1.266636155838532,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0
554,76,15,50,11,61,0.8026315789473685,0.6578947368421053,0.14473684210526316,Displacement,4,0.36363636363636365,1.5696241460090132,0,0,4,0,0,0,0,0,2,0,0,0,3,1,0,0,1
555,76,55,15,6,21,0.27631578947368424,0.19736842105263158,0.07894736842105263,Localization,3,0.5,1.1678233268342304,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
556,76,48,23,5,28,0.3684210526315789,0.3026315789473684,0.06578947368421052,Curvature,4,0.8,1.246346921023496,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
557,76,27,40,9,49,0.6447368421052632,0.5263157894736842,0.11842105263157894,Extent,5,0.5555555555555556,1.5423536406737377,0,0,0,0,5,0,0,0,0,0,0,0,3,1,0,0,0
558,76,15,53,8,61,0.8026315789473685,0.6973684210526315,0.10526315789473684,Acceleration,4,0.5,1.3507808946807258,4,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
559,76,15,49,12,61,0.8026315789473685,0.6447368421052632,0.15789473684210525,Displacement,3,0.25,1.6889929239970531,2,1,3,0,0,0,2,0,0,2,2,0,0,0,0,0,0
560,76,6,52,18,70,0.9210526315789473,0.6842105263157895,0.23684210526315788,Localization,4,0.2222222222222222,1.8277611930795887,4,1,0,0,0,0,2,0,4,2,2,0,1,0,0,2,0
561,76,18,40,18,58,0.7631578947368421,0.5263157894736842,0.23684210526315788,Sequence_Complexity,6,0.3333333333333333,2.034763877549552,1,0,3,0,0,0,2,0,2,0,0,0,6,0,0,4,0
562,76,10,54,12,66,0.868421052631579,0.7105263157894737,0.15789473684210525,Displacement,3,0.25,1.606636808603264,2,2,3,0,0,1,0,1,0,1,0,0,1,1,0,0,0
563,76,15,46,15,61,0.8026315789473685,0.6052631578947368,0.19736842105263158,Displacement,6,0.4,1.7354028895062068,0,0,6,0,2,0,3,0,0,0,4,0,0,0,0,0,0
564,76,3,68,5,73,0.9605263157894737,0.8947368421052632,0.06578947368421052,Curvature,3,0.6,0.6761216159521379,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
565,76,18,40,18,58,0.7631578947368421,0.5263157894736842,0.23684210526315788,Curvature,4,0.2222222222222222,2.113711245970605,0,4,0,0,0,2,1,0,0,3,0,0,3,2,0,3,0
566,76,10,58,8,66,0.868421052631579,0.7631578947368421,0.10526315789473684,Path_Evolution,3,0.375,1.2513871691220553,0,0,0,0,2,0,0,1,0,3,0,0,0,1,1,0,0
567,76,48,19,9,28,0.3684210526315789,0.25,0.11842105263157894,Acceleration,5,0.5555555555555556,1.4005793125951587,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
568,76,27,41,8,49,0.6447368421052632,0.5394736842105263,0.10526315789473684,Speed,2,0.25,1.563169687815229,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,2,0
569,76,22,42,12,54,0.7105263157894737,0.5526315789473685,0.15789473684210525,Indentation,4,0.3333333333333333,1.7829312651686915,1,0,0,0,0,0,4,0,1,0,1,0,3,0,2,0,0
570,76,31,38,7,45,0.5921052631578947,0.5,0.09210526315789473,Sequence_Complexity,4,0.5714285714285714,1.4979099985376725,1,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
571,76,21,31,24,55,0.7236842105263158,0.40789473684210525,0.3157894736842105,Phase_Change,5,0.20833333333333334,2.466314876261731,3,0,0,0,2,1,0,0,5,5,5,0,0,1,1,0,1
572,76,15,53,8,61,0.8026315789473685,0.6973684210526315,0.10526315789473684,Indentation,4,0.5,1.2718335262596732,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
573,76,9,65,2,67,0.881578947368421,0.8552631578947368,0.02631578947368421,Localization,2,1.0,0.6955165547616071,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
574,76,6,59,11,70,0.9210526315789473,0.7763157894736842,0.14473684210526316,Phase_Change,4,0.36363636363636365,1.3191681066452228,1,2,0,0,1,0,0,0,1,2,4,0,0,0,0,0,0
575,76,16,52,8,60,0.7894736842105263,0.6842105263157895,0.10526315789473684,Geometric,2,0.25,1.4528898115575748,1,1,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0
576,76,10,50,16,66,0.868421052631579,0.6578947368421053,0.21052631578947367,Localization,3,0.1875,1.857443922073845,1,0,3,0,2,0,3,0,3,0,1,0,0,0,0,2,1
577,76,16,37,23,60,0.7894736842105263,0.4868421052631579,0.3026315789473684,Speed,4,0.17391304347826086,2.3959567959663337,2,4,0,0,2,0,0,1,4,0,0,0,4,1,1,4,0
578,76,6,49,21,70,0.9210526315789473,0.6447368421052632,0.27631578947368424,Sampling_Gaps,4,0.19047619047619047,1.9203588309111836,0,0,0,4,4,0,0,0,0,3,3,4,0,0,0,3,0
579,76,13,57,6,63,0.8289473684210527,0.75,0.07894736842105263,Localization,2,0.3333333333333333,1.1876584720853685,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0
580,76,31,32,13,45,0.5921052631578947,0.42105263157894735,0.17105263157894737,Localization,3,0.23076923076923078,1.8815492485951182,0,0,3,0,3,2,0,0,3,0,0,0,0,2,0,0,0
581,76,11,60,5,65,0.8552631578947368,0.7894736842105263,0.06578947368421052,SpatioTemporal_Dynamics,2,0.4,1.0575698352656726,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1
582,76,16,45,15,60,0.7894736842105263,0.5921052631578947,0.19736842105263158,Path_Evolution,4,0.26666666666666666,1.8909092327220673,2,0,4,0,0,0,0,1,0,4,1,0,0,0,1,0,2
583,76,7,43,26,69,0.9078947368421053,0.5657894736842105,0.34210526315789475,Sequence_Complexity,4,0.15384615384615385,2.4192318699357775,0,2,4,4,1,1,2,0,0,2,0,4,4,1,1,0,0
584,76,11,59,6,65,0.8552631578947368,0.7763157894736842,0.07894736842105263,Path_Evolution,2,0.3333333333333333,1.1541158329520211,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,1
585,76,39,28,9,37,0.4868421052631579,0.3684210526315789,0.11842105263157894,Indentation,4,0.4444444444444444,1.60665614037463,0,2,0,0,0,1,4,0,0,0,0,0,0,0,2,0,0
586,76,27,36,13,49,0.6447368421052632,0.47368421052631576,0.17105263157894737,Curvature,5,0.38461538461538464,1.8318922754291034,0,5,1,0,0,0,3,0,0,3,0,0,0,0,0,0,1
587,76,76,0,0,0,0.0,0.0,0.0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,76,15,38,23,61,0.8026315789473685,0.5,0.3026315789473684,Path_Evolution,4,0.17391304347826086,2.3856330470052836,4,0,4,0,3,1,3,1,0,4,2,0,0,0,1,0,0
589,76,65,6,5,11,0.14473684210526316,0.07894736842105263,0.06578947368421052,Speed,5,1.0,0.7403837854749895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
590,76,27,40,9,49,0.6447368421052632,0.5263157894736842,0.11842105263157894,SpatioTemporal_Dynamics,4,0.4444444444444444,1.5635331206005378,0,0,3,0,0,0,0,0,0,0,0,0,2,0,4,0,0
591,76,10,50,16,66,0.868421052631579,0.6578947368421053,0.21052631578947367,Sequence_Complexity,3,0.1875,1.8211954023085362,0,3,3,0,0,1,0,0,2,3,0,0,3,0,1,0,0
592,76,29,28,19,47,0.618421052631579,0.3684210526315789,0.25,Sequence_Complexity,8,0.42105263157894735,2.165792326884691,0,2,0,0,3,1,0,0,0,2,0,0,8,1,2,0,0
593,76,29,33,14,47,0.618421052631579,0.4342105263157895,0.18421052631578946,Path_Evolution,3,0.21428571428571427,1.963570706811757,0,0,0,0,3,0,3,0,0,3,2,0,0,0,1,0,2
594,76,11,41,24,65,0.8552631578947368,0.5394736842105263,0.3157894736842105,Speed,5,0.20833333333333334,2.2995339875100065,0,1,4,4,0,0,0,2,0,1,3,4,0,0,0,5,0
595,76,55,15,6,21,0.27631578947368424,0.19736842105263158,0.07894736842105263,Sequence_Complexity,3,0.5,1.1678233268342302,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
596,76,10,53,13,66,0.868421052631579,0.6973684210526315,0.17105263157894737,Speed,2,0.15384615384615385,1.737413499749859,0,2,1,0,1,1,0,0,0,2,1,0,1,0,1,2,1
597,76,21,40,15,55,0.7236842105263158,0.5263157894736842,0.19736842105263158,Speed,4,0.26666666666666666,1.9174565966824213,0,0,0,0,4,0,0,1,0,4,0,0,0,1,0,4,1
598,76,1,75,0,75,0.9868421052631579,0.9868421052631579,0.0,,0,0.0,0.10106696361212415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,76,27,32,17,49,0.6447368421052632,0.42105263157894735,0.2236842105263158,Extent,4,0.23529411764705882,2.0914572823548934,0,1,4,0,4,0,0,0,2,0,0,0,3,3,0,0,0
600,76,15,32,29,61,0.8026315789473685,0.42105263157894735,0.3815789473684211,Speed,6,0.20689655172413793,2.644143678584743,6,2,2,0,0,1,6,1,0,0,3,0,0,0,1,6,1
601,76,16,54,6,60,0.7894736842105263,0.7105263157894737,0.07894736842105263,Phase_Change,2,0.3333333333333333,1.2641916566432263,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0
602,76,25,46,5,51,0.6710526315789473,0.6052631578947368,0.06578947368421052,Displacement,2,0.4,1.3508188986673917,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0
603,76,11,51,14,65,0.8552631578947368,0.6710526315789473,0.18421052631578946,Sequence_Complexity,3,0.21428571428571427,1.7629641548924868,1,0,1,0,1,0,0,0,3,0,1,0,3,2,0,0,2
604,76,31,32,13,45,0.5921052631578947,0.42105263157894735,0.17105263157894737,Speed,5,0.38461538461538464,1.8901679595431915,0,0,0,0,2,0,2,1,0,2,0,0,0,0,0,5,1
605,76,21,33,22,55,0.7236842105263158,0.4342105263157895,0.2894736842105263,Path_Evolution,7,0.3181818181818182,2.3222017730279783,2,0,0,0,0,1,4,0,2,7,4,0,0,0,1,0,1
606,76,46,25,5,30,0.39473684210526316,0.32894736842105265,0.06578947368421052,Indentation,2,0.4,1.3508188986673917,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1
607,76,28,32,16,48,0.631578947368421,0.42105263157894735,0.21052631578947367,Path_Evolution,6,0.375,1.9996301407580153,4,0,0,0,0,1,3,1,0,6,0,0,0,0,1,0,0
608,76,39,19,18,37,0.4868421052631579,0.25,0.23684210526315788,Displacement,6,0.3333333333333333,2.001669457233283,0,0,6,0,0,0,0,0,0,2,0,0,0,3,2,5,0
609,76,46,20,10,30,0.39473684210526316,0.2631578947368421,0.13157894736842105,Speed,6,0.6,1.5007291663006874,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0
610,76,34,24,18,42,0.5526315789473685,0.3157894736842105,0.23684210526315788,Extent,6,0.3333333333333333,2.0270423275141565,3,0,6,0,6,0,0,0,1,0,0,0,0,2,0,0,0
611,76,16,33,27,60,0.7894736842105263,0.4342105263157895,0.35526315789473684,Extent,6,0.2222222222222222,2.6196483232597267,0,3,0,0,6,0,3,2,0,0,3,0,3,2,0,3,2
612,76,16,50,10,60,0.7894736842105263,0.6578947368421053,0.13157894736842105,Speed,2,0.2,1.5874958096444243,0,2,2,0,1,0,2,0,1,0,0,0,0,0,0,2,0
613,76,42,25,9,34,0.4473684210526316,0.32894736842105265,0.11842105263157894,Spatial_Context,4,0.4444444444444444,1.5824836121136372,0,0,2,0,1,0,2,0,0,0,0,0,0,4,0,0,0
614,76,18,50,8,58,0.7631578947368421,0.6578947368421053,0.10526315789473684,Sequence_Complexity,2,0.25,1.4946188356186134,1,1,0,0,1,0,2,0,0,0,1,0,2,0,0,0,0
615,76,6,69,1,70,0.9210526315789473,0.9078947368421053,0.013157894736842105,Spatial_Context,1,1.0,0.497954322364367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
616,76,15,47,14,61,0.8026315789473685,0.618421052631579,0.18421052631578946,Phase_Change,4,0.2857142857142857,1.8049138955096808,1,0,0,0,2,1,0,0,0,4,4,0,1,0,1,0,0
617,76,65,4,7,11,0.14473684210526316,0.05263157894736842,0.09210526315789473,Extent,7,1.0,0.7333828779007858,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
618,76,11,58,7,65,0.8552631578947368,0.7631578947368421,0.09210526315789473,Speed,2,0.2857142857142857,1.224024282885566,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,2,0
619,76,61,11,4,15,0.19736842105263158,0.14473684210526316,0.05263157894736842,Curvature,4,1.0,0.8817600740179758,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,76,65,3,8,11,0.14473684210526316,0.039473684210526314,0.10526315789473684,Indentation,8,1.0,0.7188644167460458,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
621,76,37,24,15,39,0.5131578947368421,0.3157894736842105,0.19736842105263158,Displacement,7,0.4666666666666667,1.7467190469385154,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,76,42,30,4,34,0.4473684210526316,0.39473684210526316,0.05263157894736842,Geometric,3,0.75,1.2684678144024415,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
623,76,36,35,5,40,0.5263157894736842,0.4605263157894737,0.06578947368421052,Indentation,5,1.0,1.2840874329247187,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
624,76,31,31,14,45,0.5921052631578947,0.40789473684210525,0.18421052631578946,Speed,3,0.21428571428571427,1.9560890759088467,0,0,0,0,3,1,3,0,3,0,0,0,0,0,1,3,0
625,76,15,45,16,61,0.8026315789473685,0.5921052631578947,0.21052631578947367,Extent,4,0.25,1.9619176677993333,4,1,0,0,4,0,0,1,0,2,2,0,0,1,0,1,0
626,76,46,25,5,30,0.39473684210526316,0.32894736842105265,0.06578947368421052,Path_Evolution,2,0.4,1.3245031091937076,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
627,76,34,28,14,42,0.5526315789473685,0.3684210526315789,0.18421052631578946,Curvature,5,0.35714285714285715,1.8802406398024702,0,5,1,0,1,3,0,0,0,0,0,0,0,0,0,4,0
628,76,42,23,11,34,0.4473684210526316,0.3026315789473684,0.14473684210526316,Displacement,7,0.6363636363636364,1.5778534515674547,0,0,7,0,0,0,3,0,1,0,0,0,0,0,0,0,0
629,76,22,36,18,54,0.7105263157894737,0.47368421052631576,0.23684210526315788,Indentation,5,0.2777777777777778,2.1413604260373886,3,0,3,0,3,2,5,1,0,0,0,0,1,0,0,0,0
630,76,22,53,1,54,0.7105263157894737,0.6973684210526315,0.013157894736842105,Curvature,1,1.0,0.9625685699979264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,76,34,37,5,42,0.5526315789473685,0.4868421052631579,0.06578947368421052,Kinematic,3,0.6,1.3732117419574519,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0
632,76,24,37,15,52,0.6842105263157895,0.4868421052631579,0.19736842105263158,Extent,5,0.3333333333333333,2.00584178949601,2,0,0,0,5,0,0,0,0,2,2,0,2,1,0,0,1
633,76,51,15,10,25,0.32894736842105265,0.19736842105263158,0.13157894736842105,Localization,5,0.5,1.428696206189976,0,0,0,0,0,3,2,0,5,0,0,0,0,0,0,0,0
634,76,6,50,20,70,0.9210526315789473,0.6578947368421053,0.2631578947368421,Sampling_Gaps,4,0.2,1.9524344608748139,2,0,2,4,3,0,2,0,0,0,1,4,0,0,0,2,0
635,76,22,33,21,54,0.7105263157894737,0.4342105263157895,0.27631578947368424,Speed,5,0.23809523809523808,2.2031719480204286,0,0,0,0,0,1,5,0,4,0,0,0,5,1,0,5,0
636,76,16,43,17,60,0.7894736842105263,0.5657894736842105,0.2236842105263158,Sequence_Complexity,6,0.35294117647058826,1.9801783758009002,3,1,0,0,0,0,0,1,0,1,2,0,6,0,0,3,0
637,76,4,72,0,72,0.9473684210526315,0.9473684210526315,0.0,,0,0.0,0.2974722489192896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,76,3,63,10,73,0.9605263157894737,0.8289473684210527,0.13157894736842105,Path_Evolution,3,0.3,1.1679484320643527,1,0,1,0,1,0,1,0,1,3,1,0,0,0,0,1,0
639,76,31,32,13,45,0.5921052631578947,0.42105263157894735,0.17105263157894737,Acceleration,5,0.38461538461538464,1.837536380595823,5,1,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0
640,76,24,44,8,52,0.6842105263157895,0.5789473684210527,0.10526315789473684,Acceleration,4,0.5,1.4814263129521534,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
641,76,6,45,25,70,0.9210526315789473,0.5921052631578947,0.32894736842105265,Sampling_Gaps,3,0.12,2.36407896933644,3,0,0,3,0,0,3,1,3,3,1,3,2,0,1,2,0
642,76,6,58,12,70,0.9210526315789473,0.7631578947368421,0.15789473684210525,Speed,2,0.16666666666666666,1.4943397144735049,1,1,1,0,0,0,1,0,2,1,0,0,2,1,0,2,0
643,76,31,42,3,45,0.5921052631578947,0.5526315789473685,0.039473684210526314,Geometric,3,1.0,1.1846077123795786,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
644,76,36,25,15,40,0.5263157894736842,0.32894736842105265,0.19736842105263158,Curvature,6,0.4,1.942226792325885,3,6,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1
645,76,3,52,21,73,0.9605263157894737,0.6842105263157895,0.27631578947368424,Speed,3,0.14285714285714285,1.9096764889898872,3,1,0,3,0,0,3,1,0,3,1,3,0,0,0,3,0
646,76,22,42,12,54,0.7105263157894737,0.5526315789473685,0.15789473684210525,Path_Evolution,4,0.3333333333333333,1.8454955744076842,1,0,1,0,0,0,1,1,1,4,0,0,0,0,2,0,1
647,76,24,36,16,52,0.6842105263157895,0.47368421052631576,0.21052631578947367,Acceleration,5,0.3125,1.9779153023142266,5,0,0,0,0,0,0,3,4,0,2,0,0,0,2,0,0
648,76,61,8,7,15,0.19736842105263158,0.10526315789473684,0.09210526315789473,Geometric,4,0.5714285714285714,1.0041134990554337,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
649,76,55,17,4,21,0.27631578947368424,0.2236842105263158,0.05263157894736842,Displacement,4,1.0,1.0444847167973743,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,76,24,30,22,52,0.6842105263157895,0.39473684210526316,0.2894736842105263,Localization,5,0.22727272727272727,2.2797102198488397,0,0,5,0,0,3,5,0,5,0,0,0,3,1,0,0,0
651,76,24,41,11,52,0.6842105263157895,0.5394736842105263,0.14473684210526316,Indentation,3,0.2727272727272727,1.7220933724812226,0,0,0,0,3,3,3,0,1,0,0,0,0,1,0,0,0
652,76,31,36,9,45,0.5921052631578947,0.47368421052631576,0.11842105263157894,Sequence_Complexity,5,0.5555555555555556,1.5991508535968328,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,2,0
653,76,46,24,6,30,0.39473684210526316,0.3157894736842105,0.07894736842105263,Indentation,4,0.6666666666666666,1.3515729082339756,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0
654,76,31,33,12,45,0.5921052631578947,0.4342105263157895,0.15789473684210525,Path_Evolution,3,0.25,1.8227991704526316,1,0,0,0,3,0,3,0,0,3,0,0,0,0,2,0,0
655,76,18,51,7,58,0.7631578947368421,0.6710526315789473,0.09210526315789473,Indentation,3,0.42857142857142855,1.3912534349084356,0,1,0,0,1,0,3,0,0,1,0,0,1,0,0,0,0
656,76,51,13,12,25,0.32894736842105265,0.17105263157894737,0.15789473684210525,Curvature,7,0.5833333333333334,1.461009345904807,0,7,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
657,76,16,52,8,60,0.7894736842105263,0.6842105263157895,0.10526315789473684,Indentation,4,0.5,1.347626653662838,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,2,0
658,76,16,49,11,60,0.7894736842105263,0.6447368421052632,0.14473684210526316,Speed,3,0.2727272727272727,1.5981190283365383,0,1,1,0,0,0,3,0,0,0,0,0,3,0,0,3,0
659,76,22,48,6,54,0.7105263157894737,0.631578947368421,0.07894736842105263,Speed,2,0.3333333333333333,1.3507473075931113,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0
660,76,24,30,22,52,0.6842105263157895,0.39473684210526316,0.2894736842105263,Sequence_Complexity,5,0.22727272727272727,2.252080411031605,5,0,0,0,0,0,5,1,5,0,0,0,5,1,0,0,0
661,76,3,53,20,73,0.9605263157894737,0.6973684210526315,0.2631578947368421,Sampling_Gaps,3,0.15,1.9505678542264346,3,1,2,3,1,0,0,1,1,1,2,3,0,0,1,0,1
662,76,46,17,13,30,0.39473684210526316,0.2236842105263158,0.17105263157894737,Displacement,7,0.5384615384615384,1.6067172800408418,0,0,7,0,0,0,3,0,0,0,3,0,0,0,0,0,0
