meta_pattern_id,contrast_group,contrast_group_label,selection_reason,node_id,feature,n_trajectories,mean_value,median_value,std_value,q25_value,q75_value,mean_robust_standardized_value,median_robust_standardized_value
MP00001,covered,Target group,satisfies_required_uncommon_counts,Acceleration_Dynamics,acceleration_quant_90,228,0.0024451880801466142,0.00035052260579453967,0.0034195329936496112,7.0954300832494705e-06,0.004816285571142182,3.4525364223622232,0.46447511208861714
MP00001,covered,Target group,satisfies_required_uncommon_counts,Acceleration_Dynamics,acceleration_quant_95,228,0.003365658351886204,0.0008383586714745051,0.004246354773200944,9.050567785847149e-06,0.007185189209636312,1.720182899289928,0.3974528212834562
MP00001,covered,Target group,satisfies_required_uncommon_counts,Acceleration_Dynamics,acceleration_quant_max,228,0.005809731475401538,0.005480948464751439,0.0059633696116112335,3.020648880142211e-05,0.009917280116391836,0.7413873124160415,0.6939971832788566
MP00001,covered,Target group,satisfies_required_uncommon_counts,Acceleration_Dynamics,acceleration_quant_median,228,-2.6074902768423826e-06,-3.0450757379563296e-10,7.013508439130774e-05,-7.52461674501332e-07,4.379084960670925e-07,-2.487930697533956,0.0009778461505701
MP00001,covered,Target group,satisfies_required_uncommon_counts,Acceleration_Dynamics,acceleration_quant_min,228,-0.004962867232371729,-0.0032883153667096782,0.005970896199570564,-0.008843032893913805,-3.2451302545728506e-05,-0.7079022379804827,-0.4309724355539768
MP00001,covered,Target group,satisfies_required_uncommon_counts,Acceleration_Dynamics,acceleration_range,228,0.010772598707773268,0.01024601598148242,0.011631782311078864,5.886507881521484e-05,0.01855224406973991,0.6831925469249639,0.6420651936992415
MP00001,covered,Target group,satisfies_required_uncommon_counts,Acceleration_Dynamics,acceleration_sd,228,0.0020353133983871917,0.0011457774403658874,0.0023930632070664963,7.408172828425735e-06,0.0038929595179666003,1.1313532191342623,0.5673512448565898
MP00001,covered,Target group,satisfies_required_uncommon_counts,Acceleration_Dynamics,acceleration_skew,228,0.3163834324492107,0.10330915865676596,2.0836539253622077,-0.15171533008667604,0.5571429486520528,0.24864018580986205,0.10401156202084966
MP00001,covered,Target group,satisfies_required_uncommon_counts,Acceleration_Dynamics,acceleration_vcoef,228,4139416921030711.0,33.464378644777085,4.462718022064368e+16,-37.77852716428924,144.62080558704753,50601873158184.65,0.5167918430626528
MP00001,covered,Target group,satisfies_required_uncommon_counts,Curvature_Geometry,distance_geometry_1_1,228,0.1997070584801171,0.04535289875724041,0.3061216710513907,0.01391877031643339,0.15265162528635623,0.7260580941674253,0.08677980344364872
MP00001,covered,Target group,satisfies_required_uncommon_counts,Curvature_Geometry,distance_geometry_2_1,228,0.22681891191899908,0.06206080882361226,0.33336405346489445,0.017549967551230228,0.21885526344637748,0.7022953394411079,0.06487890542253938
MP00001,covered,Target group,satisfies_required_uncommon_counts,Curvature_Geometry,distance_geometry_2_2,228,0.2566603595210414,0.07593735701569572,0.3345362613577428,0.02400932053882119,0.4477705128852361,0.6138971566512325,0.08237468876350552
MP00001,covered,Target group,satisfies_required_uncommon_counts,Curvature_Geometry,distance_geometry_3_1,228,0.2894532620103009,0.09869257369086104,0.3574558284088573,0.022308893102007135,0.526325081476218,0.6890594634944349,0.10504932386449509
MP00001,covered,Target group,satisfies_required_uncommon_counts,Curvature_Geometry,distance_geometry_3_2,228,0.277016434601702,0.1132818546230607,0.3441043846440134,0.04523163675599047,0.33457414800550545,0.6589630065656034,0.14509776404245753
MP00001,covered,Target group,satisfies_required_uncommon_counts,Curvature_Geometry,distance_geometry_3_3,228,0.2548228005426445,0.07836130561246978,0.3391553862341823,0.0293868495893191,0.3265904516197283,0.5512461923910117,0.038073241475195904
MP00001,covered,Target group,satisfies_required_uncommon_counts,Curvature_Geometry,distance_geometry_4_1,228,0.2887565082904508,0.1152360364148698,0.35184697349766636,0.03723044021210603,0.4739002522967876,0.5586824900971121,0.09536611015119359
MP00001,covered,Target group,satisfies_required_uncommon_counts,Curvature_Geometry,distance_geometry_4_2,228,0.28705273053231556,0.1258890507444922,0.34528691747534723,0.04735022166664504,0.33148407349495784,0.5357437192757718,0.10206104471037147
MP00001,covered,Target group,satisfies_required_uncommon_counts,Curvature_Geometry,distance_geometry_4_3,228,0.32090691269895205,0.1514466284798815,0.3485666386163915,0.049578552296506186,0.6119012135651197,0.5184287058278839,0.13585085386845158
MP00001,covered,Target group,satisfies_required_uncommon_counts,Curvature_Geometry,distance_geometry_4_4,228,0.29797358329976686,0.110848189235046,0.35311932673588403,0.0479906424887944,0.47639879395222395,0.6096911345494704,0.04799216287641395
MP00001,covered,Target group,satisfies_required_uncommon_counts,Curvature_Geometry,distance_geometry_5_1,228,0.30878117132098887,0.16400578618659628,0.33280061771496294,0.06744478031563103,0.4112628350693048,0.5247160368579347,0.1556687004311611
MP00001,covered,Target group,satisfies_required_uncommon_counts,Curvature_Geometry,distance_geometry_5_2,228,0.325738351553557,0.1785389832466715,0.3536311936881843,0.05812301527843311,0.5247386126979271,0.529031187325195,0.1817443966233206
MP00001,covered,Target group,satisfies_required_uncommon_counts,Curvature_Geometry,distance_geometry_5_3,228,0.3284653052172512,0.16502702858016619,0.35309524952310595,0.06205824977980637,0.6106339820663917,0.5353432487506057,0.15564577748752823
MP00001,covered,Target group,satisfies_required_uncommon_counts,Curvature_Geometry,distance_geometry_5_4,228,0.3354719104736382,0.14087160131708265,0.3603233700867577,0.06689798242730086,0.6580112266341057,0.56107125956574,0.0945219305399686
MP00001,covered,Target group,satisfies_required_uncommon_counts,Curvature_Geometry,distance_geometry_5_5,228,0.31552522468957617,0.14996436514390882,0.34742002414837325,0.05891379061897493,0.5061423879982059,0.5878622318608498,0.09770005763960712
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_0s,228,0.0043859649122807015,0.0,0.06608122444438319,0.0,0.0,0.009655483799607215,0.0
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_iqr,228,0.0005653611197890427,3.134639517863428e-05,0.0015779222920225334,8.09588137123473e-06,0.0003307283967453616,3.4323539907300242,0.10173209143039583
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_kurt,228,11.733001075892311,8.28921811628358,13.34232745478694,1.3861672824441353,16.592061033963628,0.2569238990072267,0.05361696012273154
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_mad,228,0.00028683590100121086,1.499519138321693e-05,0.0008057212561355349,4.21819686993193e-06,0.00017352076598523694,3.9020837868970872,0.10528035860145954
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_mean,228,1.0003956077991035e-05,3.880915704017934e-08,6.92066290839976e-05,-1.5638136500342537e-06,2.879816975917539e-06,6.725895380043788,0.12105557964012467
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_meanse,228,0.00015840474758115804,0.00010703985540475432,0.00019080909243506075,2.334986678764903e-06,0.00021601969134031873,0.7335680197832725,0.4441023647682951
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_quant_05,228,-0.0020707766923652457,-0.0006655133631608941,0.0031054719372870655,-0.002541101801032279,-2.106004523814111e-05,-1.0954146484482035,-0.3183957824926479
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_quant_10,228,-0.0012648073473867975,-0.0001849786568076208,0.0023043229995995014,-0.0011444139972666917,-1.209731996985025e-05,-1.625775210251608,-0.2039209695948792
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_quant_25,228,-0.0002805346402404834,-1.3851294508901099e-05,0.0007960654340750361,-0.00017039711293422965,-4.412771318928921e-06,-3.576019241729537,-0.08345708581733208
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_quant_75,228,0.0002848264795485592,1.260221936196399e-05,0.0007971121896947423,3.737960327755925e-06,0.00016200143651477308,4.078215135299512,0.08207973154611203
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_quant_90,228,0.0012620131224203106,0.00017420353412398587,0.002319517493552954,9.80958512791134e-06,0.0010669733462835317,1.7647254770082148,0.2129541877342842
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_quant_95,228,0.0020790004476289024,0.0006016666609458363,0.003191619128951117,1.833912398196402e-05,0.0025686972079929293,1.046775972815477,0.27357370873630715
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_quant_max,228,0.004851731120110717,0.0040732916302841414,0.0049907328639733585,6.517606435455574e-05,0.007564392345671348,0.603303046866759,0.4911003272815139
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_quant_median,228,-7.610926555047408e-07,-4.7663408120810634e-12,8.843354290280788e-06,-5.260706809683201e-07,4.787304965570318e-07,-0.7252964928852956,0.0012639893646290605
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_quant_min,228,-0.0043784980888770895,-0.004079142215118247,0.004486057313323384,-0.007234306385120776,-8.05977546452858e-05,-0.6112619160110366,-0.5617557975830627
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_range,228,0.00923022920898781,0.008476538098113173,0.00926780401216719,0.00015373088790950062,0.01473840093254438,0.5627298503455598,0.503864796494729
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_sd,228,0.0014079321931271338,0.0009513910452388051,0.001695948310154361,2.075381556270448e-05,0.0019200250146012576,0.7335680197832725,0.4441023647682951
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_skew,228,-0.18693613919155921,0.0041854276137842416,2.2325150625343757,-0.7734192362686343,0.48895950011599,-0.09299850982820784,0.036729254539921874
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Acceleration_Dynamics,acceleration_vcoef,228,363516544822.2455,8.988423800707046,5476694501136.953,-15.331460753968981,94.24127554933268,4443770328.85646,0.21758806966340494
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_1_1,228,0.2762718995305524,0.051747325383003695,0.3577764143230013,0.010886526796582932,0.6571845341129098,1.0431615710295759,0.11326317215114395
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_2_1,228,0.2892698926204997,0.07546424986687679,0.35619251939773044,0.029274718536429257,0.6123776437415018,0.9439058015175407,0.1167341612968407
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_2_2,228,0.32032033079952815,0.08685833445274821,0.37823699337021993,0.02259119365382233,0.7490824315696168,0.8011268096036961,0.11449425737744892
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_3_1,228,0.3177747828029047,0.08563676247599628,0.3706007926064928,0.03361280086211608,0.7417485784640733,0.7757652489386744,0.06507921158534849
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_3_2,228,0.3125308381429872,0.08630020191346421,0.3605512743828822,0.03629394622868789,0.6840877414852734,0.7704215487451966,0.060418440254527486
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_3_3,228,0.349527855288036,0.09958719936955424,0.3810980846702193,0.03557011938990401,0.7808926980173478,0.8266607944806481,0.09980089792205292
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_4_1,228,0.3572446155746076,0.13320868683909812,0.3762645944034601,0.04922792741044751,0.796317864779923,0.7415523359040997,0.14335481858761168
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_4_2,228,0.31523799413682335,0.11084731424561924,0.3556541287079127,0.04973254443461203,0.594953407877711,0.6115887267825892,0.06158455197002585
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_4_3,228,0.36035385609688464,0.14375756454788718,0.37104303287589685,0.053932319792219,0.8007121345053226,0.6074851295267651,0.11849182737892748
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_4_4,228,0.3565683508945124,0.14366500133837012,0.3746451299504831,0.0536157395496136,0.7785331739668643,0.7855765127360722,0.146499207867056
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_5_1,228,0.36596170560253033,0.15561374005281375,0.3745924700744309,0.05203150421149953,0.7961857359670714,0.6704750956404326,0.1342765123187407
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_5_2,228,0.338929093591892,0.1437846345527934,0.3626472267174792,0.05877445850682338,0.7485877901639095,0.5601520441750635,0.09974862205132992
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_5_3,228,0.33847299810242015,0.12283893647912347,0.3679063118227554,0.0462862310694866,0.7402112430019296,0.5585929780053617,0.057635004137602995
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_5_4,228,0.3737411541881106,0.17461589962139418,0.37215087371471073,0.06880041223219806,0.8074269392792557,0.6528208053639788,0.17542303393778744
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_5_5,228,0.3757528551199307,0.1588719472165967,0.3775022825436611,0.06783376944917517,0.8253979539519515,0.7661731343347106,0.12407199003826999
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_0s,775,0.06451612903225806,0.0,0.5115116036881239,0.0,0.0,0.1420290520200287,0.0
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_iqr,775,0.0007876940366577256,6.128577224223646e-05,0.002050831879718797,1.0277312234597098e-05,0.0005368240894324486,4.819032761429162,0.28846241983504983
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_kurt,775,12.231011263665394,5.568274283651949,16.18398744031253,1.4393156803009965,16.56398566159305,0.2863243949144778,-0.1070164967405993
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_mad,775,0.0003970537647687846,2.559042209436436e-05,0.0010426214375417549,5.080970212251608e-06,0.0002586088725206206,5.441498408055964,0.2532641110872384
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_mean,775,1.7656045151945904e-06,4.5155073260071355e-17,7.71059119514695e-05,-1.895821759884357e-06,1.513184118408157e-06,1.265565219002501,0.09533310241282533
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_meanse,775,0.0001927822989825091,9.501677315651368e-05,0.00024728747676735645,2.3789426754086503e-06,0.00031264917523318416,0.9273019110183164,0.3763465644381096
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_quant_05,775,-0.0026885446453019713,-0.0007238406557415373,0.0037861176417320268,-0.004452230150655037,-1.9417220655815906e-05,-1.4369999899559485,-0.3506469668745316
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_quant_10,775,-0.0017692877087860585,-0.0002789419164280442,0.0027732900910974125,-0.002340123544607265,-1.3113425578396174e-05,-2.290044966594949,-0.32764620520199145
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_quant_25,775,-0.00041971986062887826,-2.9508885905688953e-05,0.001054726551110333,-0.00029787697949958754,-5.09887541879347e-06,-5.398829106579823,-0.28851342713156825
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_quant_75,775,0.00036797417602884745,1.9495101247391515e-05,0.0010231503689081863,4.576886699002344e-06,0.00024629805617588116,5.298787664058224,0.18326428180392842
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_quant_90,775,0.0017351514435240585,0.00023051949937083588,0.0027978855830709257,1.178340371876052e-05,0.002129452665163976,2.4396620380050145,0.29328947705148495
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_quant_95,775,0.002755066439080949,0.000558076819743599,0.004016131015187656,1.832321413378131e-05,0.004485601067615043,1.4006132436947318,0.25075979612411836
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_quant_max,775,0.00565839757022765,0.004219714712866963,0.006825702751935351,5.800062135441493e-05,0.009611021155510206,0.7195743443589497,0.5122054591389786
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_quant_median,775,2.207097930575541e-06,-5.968196875128151e-09,6.904905015077638e-05,-1.168451716295897e-06,6.026409707064549e-07,2.1082395734962285,-0.0044289050127026735
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_quant_min,775,-0.004882796334736324,-0.0024469164559514107,0.006603849408069588,-0.007829385367231868,-8.728888357276414e-05,-0.6946604756218594,-0.2918256949267213
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_range,775,0.010541193904963973,0.007677121323545939,0.013150995710800719,0.0001586391271835564,0.016608015257469133,0.6651192859004275,0.4414284604345243
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_sd,775,0.001713486553573602,0.0008445275527210666,0.0021979391704756756,2.1144505006680977e-05,0.0027788866538859106,0.927301911018316,0.37634656443810954
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_skew,775,0.17166250177391995,0.07454496125722031,2.485579540864295,-0.46680728933445426,0.5599580225669266,0.15040782455624116,0.0844872608922012
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_vcoef,775,173225690094.9615,6.326923238612285,3302392688615.7485,-34.27943028042104,83.9685709508735,2117579496.2415805,0.18505283186957047
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,distance_geometry_1_1,775,0.21743460602672882,0.032963283361491166,0.31640757121796237,0.008728564754353418,0.31840560673524565,0.7994790911439181,0.03546656273060502
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,distance_geometry_2_1,775,0.26032938253760635,0.05564447350458649,0.3443369289063903,0.020799412846996924,0.4891673639851024,0.831940706088903,0.040055376250484276
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,distance_geometry_2_2,775,0.3073497776701814,0.07983338353096132,0.36209125767196826,0.024062041095255948,0.6787985971876644,0.7629792560902724,0.09383325020638959
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,distance_geometry_3_1,775,0.30110688527554264,0.08656119988504289,0.3614538470156142,0.03271178421119368,0.6279285760207644,0.724736804618995,0.06790935874560819
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,distance_geometry_3_2,775,0.2851699428380984,0.08539876743745814,0.34596459511730615,0.03485718660044086,0.510932742041915,0.6845520085214322,0.05758937478960239
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,distance_geometry_3_3,775,0.313607037426815,0.09321441136763949,0.36558867629791125,0.032258573762513953,0.700462333272408,0.7221983897591734,0.08126800253998918
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,distance_geometry_4_1,775,0.3220563484327794,0.09507242164857863,0.3705317816443973,0.03949575552096824,0.7136636952308577,0.6475962719740082,0.04152731580512548
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,distance_geometry_4_2,775,0.3231339235529776,0.11469145566931596,0.3628301724752315,0.04705058821482212,0.6579405701062008,0.6328362423015053,0.0719289269323702
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,distance_geometry_4_3,775,0.37419172398079253,0.14013302754449788,0.3851102571678295,0.046214171026195315,0.8449860904283393,0.6387258523611489,0.11030898036262285
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,distance_geometry_4_4,775,0.3175371268009202,0.1086082583291569,0.3600963280405806,0.04853661462784785,0.6742178701248531,0.6684155119745796,0.04126850629979004
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,distance_geometry_5_1,775,0.33727524455651803,0.1271746863626041,0.3658183165717867,0.050246946033470324,0.708861275070616,0.5973503580981093,0.06178244155438237
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,distance_geometry_5_2,775,0.3612127411395704,0.1742536145594415,0.3705654134606564,0.052264356883293325,0.7774757555221445,0.6127257510528732,0.17163394604543725
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,distance_geometry_5_3,775,0.34510434667382006,0.13844674713663235,0.36783179893630435,0.04769143219715614,0.7194844865794634,0.57399883234642,0.09389484706147493
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,distance_geometry_5_4,775,0.3727451492958949,0.13524907736850422,0.38758750773259026,0.055479113069820785,0.8447904671421211,0.6504329087764363,0.08104207129919914
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Curvature_Geometry,distance_geometry_5_5,775,0.34444814490833153,0.14547186263416712,0.3646675847628236,0.061088586980530976,0.7554704894385695,0.6734918999971294,0.08439948162235117
MP00001,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_0s,703,0.029871977240398292,0.0,0.37785930020445185,0.0,0.0,0.06576167344597347,0.0
MP00001,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_iqr,703,0.0002772994049581555,1.2286565363754889e-05,0.0012831669498490593,6.9414230344645676e-06,5.109154521087192e-05,1.6357281458799455,-0.01714306997020803
MP00001,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_kurt,703,14.031386812043943,7.702263289508279,15.965016285216322,2.0522490526032082,21.55077401878464,0.3926112445436205,0.018965534497254966
MP00001,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_mad,703,0.00013852696629236734,6.118792115307392e-06,0.0006549153303254429,3.539786207488484e-06,2.2816724586741952e-05,1.8306505841927925,-0.018696448325948925
MP00001,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_mean,703,2.7937640537024065e-06,-3.164150380816005e-07,5.164304225677171e-05,-1.1298292674438372e-06,1.2874902641775085e-07,1.9470232140496135,-0.11438489310132667
MP00001,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_meanse,703,8.768756401287243e-05,2.2528059797465812e-06,0.0001700509479914357,9.669973376777314e-07,0.00011812583346008327,0.33504297680047246,-0.14642261472014353
