trajectory_id,n_pair_labels,n_normal,n_hybrid,n_uncommon,non_normal_count,non_normal_ratio,hybrid_ratio,uncommon_ratio,dominant_uncommon_node,dominant_uncommon_node_count,dominant_uncommon_node_ratio,fingerprint_entropy,count_uncommon_Acceleration,count_uncommon_Curvature,count_uncommon_Displacement,count_uncommon_Duration,count_uncommon_Extent,count_uncommon_Geometric,count_uncommon_Indentation,count_uncommon_Kinematic,count_uncommon_Localization,count_uncommon_Path_Evolution,count_uncommon_Phase_Change,count_uncommon_Sampling_Gaps,count_uncommon_Sequence_Complexity,count_uncommon_Spatial_Context,count_uncommon_SpatioTemporal_Dynamics,count_uncommon_Speed,count_uncommon_Temporal
86,76,16,50,10,60,0.7894736842105263,0.6578947368421053,0.13157894736842105,Displacement,3,0.3,1.5413145595874909,0,3,3,0,0,0,0,0,0,1,2,0,0,0,1,0,0
87,76,22,45,9,54,0.7105263157894737,0.5921052631578947,0.11842105263157894,Indentation,5,0.5555555555555556,1.5262100737160498,1,0,0,0,0,0,5,0,2,0,0,0,0,1,0,0,0
88,76,13,57,6,63,0.8289473684210527,0.75,0.07894736842105263,Localization,3,0.5,1.1514099523200598,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0
89,76,3,55,18,73,0.9605263157894737,0.7236842105263158,0.23684210526315788,Duration,3,0.16666666666666666,1.8073412075464375,0,2,1,3,2,1,1,0,2,0,0,2,0,1,0,2,1
90,76,1,57,18,75,0.9868421052631579,0.75,0.23684210526315788,Speed,2,0.1111111111111111,1.636417897556871,2,0,2,2,2,0,0,0,2,2,2,2,0,0,0,2,0
91,76,31,25,20,45,0.5921052631578947,0.32894736842105265,0.2631578947368421,Indentation,8,0.4,2.163304120436681,0,0,4,0,0,3,8,0,0,0,2,0,1,0,0,0,2
92,76,11,50,15,65,0.8552631578947368,0.6578947368421053,0.19736842105263158,Sequence_Complexity,4,0.26666666666666666,1.813697976655296,0,1,0,0,3,2,1,0,0,0,0,1,4,2,1,0,0
93,76,42,15,19,34,0.4473684210526316,0.19736842105263158,0.25,Extent,7,0.3684210526315789,1.8301416561555222,6,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0
94,76,4,59,13,72,0.9473684210526315,0.7763157894736842,0.17105263157894737,Path_Evolution,3,0.23076923076923078,1.4080482053578998,2,0,0,2,2,0,0,0,1,3,2,0,1,0,0,0,0
95,76,31,37,8,45,0.5921052631578947,0.4868421052631579,0.10526315789473684,Phase_Change,3,0.375,1.5757597811747994,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,2
96,76,28,43,5,48,0.631578947368421,0.5657894736842105,0.06578947368421052,Phase_Change,3,0.6,1.344108963812446,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0
97,76,27,34,15,49,0.6447368421052632,0.4473684210526316,0.19736842105263158,Curvature,6,0.4,1.8206233734476782,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0
98,76,34,26,16,42,0.5526315789473685,0.34210526315789475,0.21052631578947367,Path_Evolution,5,0.3125,1.9380630759333195,0,0,0,4,0,0,0,0,3,5,0,0,0,0,4,0,0
99,76,34,29,13,42,0.5526315789473685,0.3815789473684211,0.17105263157894737,Speed,3,0.23076923076923078,1.8679967835769407,0,0,0,3,0,0,3,3,0,0,1,0,0,0,0,3,0
100,76,18,49,9,58,0.7631578947368421,0.6447368421052632,0.11842105263157894,Curvature,4,0.4444444444444444,1.5350402451856004,0,4,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
101,76,55,9,12,21,0.27631578947368424,0.11842105263157894,0.15789473684210525,Indentation,10,0.8333333333333334,1.2252513265263392,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0
102,76,21,48,7,55,0.7236842105263158,0.631578947368421,0.09210526315789473,Indentation,2,0.2857142857142857,1.4279687514308295,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
103,76,34,23,19,42,0.5526315789473685,0.3026315789473684,0.25,Phase_Change,6,0.3157894736842105,2.0831191371784565,0,0,4,1,0,0,0,0,0,0,6,4,0,0,0,0,4
104,76,10,46,20,66,0.868421052631579,0.6052631578947368,0.2631578947368421,Curvature,4,0.2,2.158284014340649,2,4,2,2,0,1,0,0,1,3,0,0,0,1,1,3,0
105,76,22,42,12,54,0.7105263157894737,0.5526315789473685,0.15789473684210525,Phase_Change,4,0.3333333333333333,1.7402324165129475,0,2,0,0,0,1,0,0,0,4,4,0,0,0,0,0,1
106,76,42,22,12,34,0.4473684210526316,0.2894736842105263,0.15789473684210525,Indentation,5,0.4166666666666667,1.645241877711979,5,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0
107,76,11,46,19,65,0.8552631578947368,0.6052631578947368,0.25,Path_Evolution,4,0.21052631578947367,2.035590700501048,0,4,0,1,1,2,0,0,4,4,0,0,2,0,1,0,0
108,76,58,17,1,18,0.23684210526315788,0.2236842105263158,0.013157894736842105,Localization,1,1.0,0.8630621710928624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109,76,0,76,0,76,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,76,15,46,15,61,0.8026315789473685,0.6052631578947368,0.19736842105263158,Extent,3,0.2,1.8932976263483121,0,3,3,0,3,0,0,0,0,2,0,2,0,0,0,1,1
111,76,3,45,28,73,0.9605263157894737,0.5921052631578947,0.3684210526315789,Sequence_Complexity,3,0.10714285714285714,2.469342127231177,3,3,3,0,3,1,3,1,1,2,3,0,3,1,1,0,0
112,76,18,36,22,58,0.7631578947368421,0.47368421052631576,0.2894736842105263,Speed,4,0.18181818181818182,2.3243025123049175,0,0,0,3,4,0,0,3,0,0,0,3,3,2,0,4,0
113,76,3,67,6,73,0.9605263157894737,0.881578947368421,0.07894736842105263,Extent,3,0.5,0.7487465823251949,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
114,76,11,47,18,65,0.8552631578947368,0.618421052631579,0.23684210526315788,Sequence_Complexity,5,0.2777777777777778,1.8388012991686338,0,4,0,0,3,0,0,0,1,0,0,5,5,0,0,0,0
115,76,46,16,14,30,0.39473684210526316,0.21052631578947367,0.18421052631578946,Speed,7,0.5,1.6249673172927612,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,7,0
116,76,24,46,6,52,0.6842105263157895,0.6052631578947368,0.07894736842105263,Speed,3,0.5,1.3942717568897194,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0
