trajectory_id,n_pair_labels,n_normal,n_hybrid,n_uncommon,non_normal_count,non_normal_ratio,hybrid_ratio,uncommon_ratio,dominant_uncommon_node,dominant_uncommon_node_count,dominant_uncommon_node_ratio,fingerprint_entropy,count_uncommon_Acceleration_Dynamics,count_uncommon_Curvature_Geometry,count_uncommon_Spatial_Reach_and_Route,count_uncommon_Speed_Dynamics,count_uncommon_Temporal_Sequential_Context,count_uncommon_Turning_Dynamics
395,15,1,11,3,14,0.9333333333333333,0.7333333333333333,0.2,Temporal_Sequential_Context,1,0.3333333333333333,1.3699740752745009,0,1,1,0,1,0
396,15,3,9,3,12,0.8,0.6,0.2,Temporal_Sequential_Context,2,0.6666666666666666,1.5546097612655665,1,0,0,0,2,0
397,15,0,14,1,15,1.0,0.9333333333333333,0.06666666666666667,Acceleration_Dynamics,1,1.0,0.35335933502142136,1,0,0,0,0,0
398,15,0,10,5,15,1.0,0.6666666666666666,0.3333333333333333,Turning_Dynamics,1,0.2,1.6922718656836107,1,0,1,1,1,1
399,15,3,9,3,12,0.8,0.6,0.2,Spatial_Reach_and_Route,2,0.6666666666666666,1.5546097612655665,0,1,2,0,0,0
400,15,1,11,3,14,0.9333333333333333,0.7333333333333333,0.2,Turning_Dynamics,2,0.6666666666666666,1.2366407419411674,0,0,1,0,0,2
401,15,1,14,0,14,0.9333333333333333,0.9333333333333333,0.0,,0,0.0,0.35335933502142136,0,0,0,0,0,0
402,15,3,10,2,12,0.8,0.6666666666666666,0.13333333333333333,Acceleration_Dynamics,2,1.0,1.2419460322060458,2,0,0,0,0,0
403,15,0,14,1,15,1.0,0.9333333333333333,0.06666666666666667,Spatial_Reach_and_Route,1,1.0,0.35335933502142136,0,0,1,0,0,0
404,15,0,11,4,15,1.0,0.7333333333333333,0.26666666666666666,Speed_Dynamics,1,0.25,1.3699740752745009,1,1,1,1,0,0
405,15,10,3,2,5,0.3333333333333333,0.2,0.13333333333333333,Temporal_Sequential_Context,2,1.0,1.2419460322060458,0,0,0,0,2,0
406,15,6,4,5,9,0.6,0.26666666666666666,0.3333333333333333,Speed_Dynamics,3,0.6,1.8892464285091581,0,0,2,3,0,0
407,15,0,11,4,15,1.0,0.7333333333333333,0.26666666666666666,Temporal_Sequential_Context,1,0.25,1.3699740752745009,1,0,1,1,1,0
408,15,1,14,0,14,0.9333333333333333,0.9333333333333333,0.0,,0,0.0,0.35335933502142136,0,0,0,0,0,0
409,15,1,13,1,14,0.9333333333333333,0.8666666666666667,0.06666666666666667,Speed_Dynamics,1,1.0,0.6998428398862386,0,0,0,1,0,0
410,15,15,0,0,0,0.0,0.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
411,15,6,2,7,9,0.6,0.13333333333333333,0.4666666666666667,Turning_Dynamics,4,0.5714285714285714,1.889246428509158,3,0,0,0,0,4
412,15,6,1,8,9,0.6,0.06666666666666667,0.5333333333333333,Curvature_Geometry,4,0.5,1.8062389286533893,4,4,0,0,0,0
413,15,1,13,1,14,0.9333333333333333,0.8666666666666667,0.06666666666666667,Speed_Dynamics,1,1.0,0.6998428398862386,0,0,0,1,0,0
414,15,6,3,6,9,0.6,0.2,0.4,Temporal_Sequential_Context,3,0.5,1.9219280948873623,0,3,0,0,3,0
415,15,1,14,0,14,0.9333333333333333,0.9333333333333333,0.0,,0,0.0,0.35335933502142136,0,0,0,0,0,0
416,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
417,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
418,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
419,15,1,12,2,14,0.9333333333333333,0.8,0.13333333333333333,Spatial_Reach_and_Route,1,0.5,1.0389205950315936,0,1,1,0,0,0
420,15,1,10,4,14,0.9333333333333333,0.6666666666666666,0.26666666666666666,Temporal_Sequential_Context,1,0.25,1.6922718656836107,0,1,1,1,1,0
421,15,1,12,2,14,0.9333333333333333,0.8,0.13333333333333333,Speed_Dynamics,1,0.5,1.0389205950315936,0,1,0,1,0,0
422,15,10,5,0,5,0.3333333333333333,0.3333333333333333,0.0,,0,0.0,0.9182958340544896,0,0,0,0,0,0
423,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
424,15,0,11,4,15,1.0,0.7333333333333333,0.26666666666666666,Turning_Dynamics,1,0.25,1.3699740752745009,1,0,1,1,0,1
425,15,6,4,5,9,0.6,0.26666666666666666,0.3333333333333333,Turning_Dynamics,4,0.8,1.8062389286533893,0,1,0,0,0,4
426,15,3,8,4,12,0.8,0.5333333333333333,0.26666666666666666,Turning_Dynamics,2,0.5,1.7232314287976205,0,2,0,0,0,2
427,15,1,10,4,14,0.9333333333333333,0.6666666666666666,0.26666666666666666,Temporal_Sequential_Context,1,0.25,1.6922718656836107,1,0,1,1,1,0
428,15,6,5,4,9,0.6,0.3333333333333333,0.26666666666666666,Temporal_Sequential_Context,2,0.5,1.8322628970242685,0,2,0,0,2,0
429,15,15,0,0,0,0.0,0.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
430,15,1,9,5,14,0.9333333333333333,0.6,0.3333333333333333,Turning_Dynamics,2,0.4,1.7382689280764645,0,1,0,0,2,2
431,15,6,4,5,9,0.6,0.26666666666666666,0.3333333333333333,Speed_Dynamics,3,0.6,1.8892464285091581,0,0,0,3,0,2
432,15,3,12,0,12,0.8,0.8,0.0,,0,0.0,0.7219280948873623,0,0,0,0,0,0
433,15,6,7,2,9,0.6,0.4666666666666667,0.13333333333333333,Speed_Dynamics,2,1.0,1.4294732983598406,0,0,0,2,0,0
434,15,10,4,1,5,0.3333333333333333,0.26666666666666666,0.06666666666666667,Speed_Dynamics,1,1.0,1.158938532350277,0,0,0,1,0,0
435,15,6,9,0,9,0.6,0.6,0.0,,0,0.0,0.9709505944546686,0,0,0,0,0,0
436,15,6,6,3,9,0.6,0.4,0.2,Temporal_Sequential_Context,2,0.6666666666666666,1.7055872616982601,0,1,0,0,2,0
437,15,6,4,5,9,0.6,0.26666666666666666,0.3333333333333333,Turning_Dynamics,3,0.6,1.8892464285091581,0,0,0,2,0,3
438,15,6,7,2,9,0.6,0.4666666666666667,0.13333333333333333,Speed_Dynamics,1,0.5,1.5628066316931741,0,1,0,1,0,0
439,15,10,3,2,5,0.3333333333333333,0.2,0.13333333333333333,Curvature_Geometry,2,1.0,1.2419460322060458,0,2,0,0,0,0
440,15,15,0,0,0,0.0,0.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
441,15,6,3,6,9,0.6,0.2,0.4,Curvature_Geometry,3,0.5,1.9219280948873623,3,3,0,0,0,0
442,15,3,6,6,12,0.8,0.4,0.4,Turning_Dynamics,2,0.3333333333333333,2.1559130951758245,0,2,0,2,0,2
443,15,6,3,6,9,0.6,0.2,0.4,Turning_Dynamics,4,0.6666666666666666,1.8892464285091581,0,0,0,2,0,4
444,15,1,6,8,14,0.9333333333333333,0.4,0.5333333333333333,Temporal_Sequential_Context,2,0.25,2.3395722619867225,2,2,0,2,2,0
445,15,15,0,0,0,0.0,0.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
446,15,1,10,4,14,0.9333333333333333,0.6666666666666666,0.26666666666666666,Turning_Dynamics,2,0.5,1.5589385323502771,0,1,0,1,0,2
447,15,6,7,2,9,0.6,0.4666666666666667,0.13333333333333333,Turning_Dynamics,2,1.0,1.4294732983598406,0,0,0,0,0,2
448,15,3,12,0,12,0.8,0.8,0.0,,0,0.0,0.7219280948873623,0,0,0,0,0,0
449,15,6,3,6,9,0.6,0.2,0.4,Temporal_Sequential_Context,3,0.5,1.9219280948873623,3,0,0,0,3,0
450,15,0,11,4,15,1.0,0.7333333333333333,0.26666666666666666,Turning_Dynamics,1,0.25,1.3699740752745009,0,1,1,0,1,1
451,15,1,11,3,14,0.9333333333333333,0.7333333333333333,0.2,Turning_Dynamics,1,0.3333333333333333,1.3699740752745009,1,0,1,0,0,1
452,15,10,4,1,5,0.3333333333333333,0.26666666666666666,0.06666666666666667,Temporal_Sequential_Context,1,1.0,1.158938532350277,0,0,0,0,1,0
453,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
454,15,1,9,5,14,0.9333333333333333,0.6,0.3333333333333333,Spatial_Reach_and_Route,2,0.4,1.871602261409798,1,0,2,1,1,0
455,15,3,7,5,12,0.8,0.4666666666666667,0.3333333333333333,Curvature_Geometry,3,0.6,1.962806631693174,1,3,0,0,1,0
456,15,1,11,3,14,0.9333333333333333,0.7333333333333333,0.2,Temporal_Sequential_Context,1,0.3333333333333333,1.3699740752745009,1,0,1,0,1,0
457,15,1,12,2,14,0.9333333333333333,0.8,0.13333333333333333,Temporal_Sequential_Context,1,0.5,1.0389205950315936,0,0,0,1,1,0
458,15,1,11,3,14,0.9333333333333333,0.7333333333333333,0.2,Turning_Dynamics,1,0.3333333333333333,1.3699740752745009,0,0,0,1,1,1
459,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
460,15,3,11,1,12,0.8,0.7333333333333333,0.06666666666666667,Speed_Dynamics,1,1.0,1.0529815751302694,0,0,0,1,0,0
461,15,3,5,7,12,0.8,0.3333333333333333,0.4666666666666667,Temporal_Sequential_Context,3,0.42857142857142855,2.2322628970242686,2,0,0,2,3,0
462,15,3,7,5,12,0.8,0.4666666666666667,0.3333333333333333,Spatial_Reach_and_Route,2,0.4,2.0131324651707385,0,2,2,1,0,0
463,15,3,7,5,12,0.8,0.4666666666666667,0.3333333333333333,Speed_Dynamics,3,0.6,1.962806631693174,1,0,0,3,1,0
464,15,3,7,5,12,0.8,0.4666666666666667,0.3333333333333333,Turning_Dynamics,2,0.4,2.0131324651707385,0,1,0,2,0,2
465,15,3,3,9,12,0.8,0.2,0.6,Temporal_Sequential_Context,3,0.3333333333333333,2.321928094887362,0,3,0,3,3,0
466,15,1,8,6,14,0.9333333333333333,0.5333333333333333,0.4,Spatial_Reach_and_Route,2,0.3333333333333333,1.9068905956085187,2,2,2,0,0,0
467,15,10,4,1,5,0.3333333333333333,0.26666666666666666,0.06666666666666667,Acceleration_Dynamics,1,1.0,1.1589385323502772,1,0,0,0,0,0
468,15,15,0,0,0,0.0,0.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
469,15,3,12,0,12,0.8,0.8,0.0,,0,0.0,0.7219280948873623,0,0,0,0,0,0
470,15,6,6,3,9,0.6,0.4,0.2,Turning_Dynamics,2,0.6666666666666666,1.7055872616982601,1,0,0,0,0,2
471,15,3,6,6,12,0.8,0.4,0.4,Turning_Dynamics,2,0.3333333333333333,2.155913095175825,2,0,2,0,0,2
472,15,10,3,2,5,0.3333333333333333,0.2,0.13333333333333333,Curvature_Geometry,2,1.0,1.2419460322060458,0,2,0,0,0,0
473,15,15,0,0,0,0.0,0.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
474,15,10,1,4,5,0.3333333333333333,0.06666666666666667,0.26666666666666666,Turning_Dynamics,4,1.0,1.158938532350277,0,0,0,0,0,4
475,15,3,10,2,12,0.8,0.6666666666666666,0.13333333333333333,Curvature_Geometry,2,1.0,1.2419460322060458,0,2,0,0,0,0
476,15,3,9,3,12,0.8,0.6,0.2,Turning_Dynamics,3,1.0,1.3709505944546687,0,0,0,0,0,3
477,15,1,13,1,14,0.9333333333333333,0.8666666666666667,0.06666666666666667,Turning_Dynamics,1,1.0,0.6998428398862386,0,0,0,0,0,1
478,15,3,11,1,12,0.8,0.7333333333333333,0.06666666666666667,Turning_Dynamics,1,1.0,1.0529815751302694,0,0,0,0,0,1
479,15,1,9,5,14,0.9333333333333333,0.6,0.3333333333333333,Turning_Dynamics,2,0.4,1.7382689280764645,0,2,1,0,0,2
480,15,6,8,1,9,0.6,0.5333333333333333,0.06666666666666667,Curvature_Geometry,1,1.0,1.272905595320056,0,1,0,0,0,0
481,15,3,12,0,12,0.8,0.8,0.0,,0,0.0,0.7219280948873623,0,0,0,0,0,0
482,15,1,12,2,14,0.9333333333333333,0.8,0.13333333333333333,Speed_Dynamics,2,1.0,0.9055872616982603,0,0,0,2,0,0
483,15,6,6,3,9,0.6,0.4,0.2,Spatial_Reach_and_Route,3,1.0,1.5219280948873621,0,0,3,0,0,0
484,15,10,4,1,5,0.3333333333333333,0.26666666666666666,0.06666666666666667,Acceleration_Dynamics,1,1.0,1.1589385323502772,1,0,0,0,0,0
485,15,6,5,4,9,0.6,0.3333333333333333,0.26666666666666666,Acceleration_Dynamics,4,1.0,1.565596230357602,4,0,0,0,0,0
486,15,10,3,2,5,0.3333333333333333,0.2,0.13333333333333333,Turning_Dynamics,2,1.0,1.2419460322060458,0,0,0,0,0,2
487,15,1,10,4,14,0.9333333333333333,0.6666666666666666,0.26666666666666666,Curvature_Geometry,2,0.5,1.5589385323502774,0,2,0,1,1,0
488,15,3,10,2,12,0.8,0.6666666666666666,0.13333333333333333,Turning_Dynamics,2,1.0,1.2419460322060458,0,0,0,0,0,2
489,15,1,14,0,14,0.9333333333333333,0.9333333333333333,0.0,,0,0.0,0.35335933502142136,0,0,0,0,0,0
490,15,3,6,6,12,0.8,0.4,0.4,Temporal_Sequential_Context,2,0.3333333333333333,2.1559130951758245,0,2,0,2,2,0
491,15,10,3,2,5,0.3333333333333333,0.2,0.13333333333333333,Curvature_Geometry,2,1.0,1.2419460322060458,0,2,0,0,0,0
492,15,3,10,2,12,0.8,0.6666666666666666,0.13333333333333333,Temporal_Sequential_Context,2,1.0,1.2419460322060458,0,0,0,0,2,0
493,15,3,4,8,12,0.8,0.26666666666666666,0.5333333333333333,Turning_Dynamics,3,0.375,2.2892464285091583,0,0,0,2,3,3
494,15,3,12,0,12,0.8,0.8,0.0,,0,0.0,0.7219280948873623,0,0,0,0,0,0
495,15,6,5,4,9,0.6,0.3333333333333333,0.26666666666666666,Curvature_Geometry,3,0.75,1.781937063546704,0,3,1,0,0,0
496,15,3,11,1,12,0.8,0.7333333333333333,0.06666666666666667,Turning_Dynamics,1,1.0,1.0529815751302694,0,0,0,0,0,1
497,15,0,11,4,15,1.0,0.7333333333333333,0.26666666666666666,Turning_Dynamics,1,0.25,1.3699740752745009,1,1,1,0,0,1
498,15,1,11,3,14,0.9333333333333333,0.7333333333333333,0.2,Temporal_Sequential_Context,1,0.3333333333333333,1.3699740752745009,1,0,1,0,1,0
499,15,3,6,6,12,0.8,0.4,0.4,Turning_Dynamics,2,0.3333333333333333,2.1559130951758245,0,2,0,0,2,2
500,15,6,7,2,9,0.6,0.4666666666666667,0.13333333333333333,Temporal_Sequential_Context,1,0.5,1.5628066316931741,0,0,1,0,1,0
501,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
502,15,3,9,3,12,0.8,0.6,0.2,Turning_Dynamics,2,0.6666666666666666,1.5546097612655667,0,0,1,0,0,2
503,15,1,9,5,14,0.9333333333333333,0.6,0.3333333333333333,Speed_Dynamics,2,0.4,1.871602261409798,1,0,1,2,1,0
504,15,6,4,5,9,0.6,0.26666666666666666,0.3333333333333333,Curvature_Geometry,3,0.6,1.8892464285091581,0,3,0,0,2,0
505,15,6,9,0,9,0.6,0.6,0.0,,0,0.0,0.9709505944546686,0,0,0,0,0,0
506,15,10,4,1,5,0.3333333333333333,0.26666666666666666,0.06666666666666667,Spatial_Reach_and_Route,1,1.0,1.158938532350277,0,0,1,0,0,0
507,15,3,4,8,12,0.8,0.26666666666666666,0.5333333333333333,Turning_Dynamics,3,0.375,2.2892464285091583,0,0,2,0,3,3
508,15,6,7,2,9,0.6,0.4666666666666667,0.13333333333333333,Speed_Dynamics,2,1.0,1.4294732983598406,0,0,0,2,0,0
509,15,6,7,2,9,0.6,0.4666666666666667,0.13333333333333333,Turning_Dynamics,2,1.0,1.4294732983598406,0,0,0,0,0,2
510,15,10,4,1,5,0.3333333333333333,0.26666666666666666,0.06666666666666667,Speed_Dynamics,1,1.0,1.158938532350277,0,0,0,1,0,0
511,15,1,6,8,14,0.9333333333333333,0.4,0.5333333333333333,Temporal_Sequential_Context,2,0.25,2.3395722619867225,2,2,0,2,2,0
512,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
513,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
514,15,3,5,7,12,0.8,0.3333333333333333,0.4666666666666667,Turning_Dynamics,3,0.42857142857142855,2.1819370635467044,3,0,0,1,0,3
515,15,3,12,0,12,0.8,0.8,0.0,,0,0.0,0.7219280948873623,0,0,0,0,0,0
516,15,3,9,3,12,0.8,0.6,0.2,Turning_Dynamics,1,0.3333333333333333,1.6879430945989,0,1,1,0,0,1
517,15,1,12,2,14,0.9333333333333333,0.8,0.13333333333333333,Acceleration_Dynamics,2,1.0,0.9055872616982603,2,0,0,0,0,0
518,15,10,5,0,5,0.3333333333333333,0.3333333333333333,0.0,,0,0.0,0.9182958340544896,0,0,0,0,0,0
519,15,1,14,0,14,0.9333333333333333,0.9333333333333333,0.0,,0,0.0,0.35335933502142136,0,0,0,0,0,0
520,15,15,0,0,0,0.0,0.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
521,15,10,0,5,5,0.3333333333333333,0.0,0.3333333333333333,Turning_Dynamics,5,1.0,0.9182958340544896,0,0,0,0,0,5
522,15,1,9,5,14,0.9333333333333333,0.6,0.3333333333333333,Speed_Dynamics,2,0.4,1.871602261409798,1,0,1,2,0,1
523,15,6,6,3,9,0.6,0.4,0.2,Speed_Dynamics,3,1.0,1.5219280948873621,0,0,0,3,0,0
524,15,10,3,2,5,0.3333333333333333,0.2,0.13333333333333333,Turning_Dynamics,2,1.0,1.2419460322060458,0,0,0,0,0,2
525,15,1,13,1,14,0.9333333333333333,0.8666666666666667,0.06666666666666667,Speed_Dynamics,1,1.0,0.6998428398862386,0,0,0,1,0,0
526,15,3,10,2,12,0.8,0.6666666666666666,0.13333333333333333,Turning_Dynamics,1,0.5,1.3752793655393791,1,0,0,0,0,1
527,15,6,5,4,9,0.6,0.3333333333333333,0.26666666666666666,Speed_Dynamics,2,0.5,1.8322628970242685,0,2,0,2,0,0
528,15,1,11,3,14,0.9333333333333333,0.7333333333333333,0.2,Spatial_Reach_and_Route,2,0.6666666666666666,1.2366407419411674,0,1,2,0,0,0
529,15,10,3,2,5,0.3333333333333333,0.2,0.13333333333333333,Spatial_Reach_and_Route,2,1.0,1.2419460322060458,0,0,2,0,0,0
530,15,1,13,1,14,0.9333333333333333,0.8666666666666667,0.06666666666666667,Spatial_Reach_and_Route,1,1.0,0.6998428398862386,0,0,1,0,0,0
531,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
532,15,6,4,5,9,0.6,0.26666666666666666,0.3333333333333333,Curvature_Geometry,3,0.6,1.8892464285091581,0,3,0,0,0,2
533,15,1,10,4,14,0.9333333333333333,0.6666666666666666,0.26666666666666666,Turning_Dynamics,1,0.25,1.6922718656836107,1,1,0,0,1,1
534,15,6,5,4,9,0.6,0.3333333333333333,0.26666666666666666,Turning_Dynamics,2,0.5,1.8322628970242685,0,0,0,2,0,2
535,15,10,5,0,5,0.3333333333333333,0.3333333333333333,0.0,,0,0.0,0.9182958340544896,0,0,0,0,0,0
536,15,10,4,1,5,0.3333333333333333,0.26666666666666666,0.06666666666666667,Temporal_Sequential_Context,1,1.0,1.158938532350277,0,0,0,0,1,0
537,15,3,12,0,12,0.8,0.8,0.0,,0,0.0,0.7219280948873623,0,0,0,0,0,0
538,15,1,14,0,14,0.9333333333333333,0.9333333333333333,0.0,,0,0.0,0.35335933502142136,0,0,0,0,0,0
539,15,6,1,8,9,0.6,0.06666666666666667,0.5333333333333333,Turning_Dynamics,4,0.5,1.8062389286533895,0,0,0,0,4,4
540,15,0,11,4,15,1.0,0.7333333333333333,0.26666666666666666,Temporal_Sequential_Context,1,0.25,1.3699740752745009,1,0,1,1,1,0
541,15,6,3,6,9,0.6,0.2,0.4,Temporal_Sequential_Context,3,0.5,1.9219280948873623,3,0,0,0,3,0
542,15,3,9,3,12,0.8,0.6,0.2,Temporal_Sequential_Context,2,0.6666666666666666,1.5546097612655665,0,0,1,0,2,0
543,15,0,12,3,15,1.0,0.8,0.2,Turning_Dynamics,1,0.3333333333333333,1.0389205950315936,1,0,0,0,1,1
544,15,0,12,3,15,1.0,0.8,0.2,Turning_Dynamics,1,0.3333333333333333,1.0389205950315936,0,0,0,1,1,1
545,15,1,13,1,14,0.9333333333333333,0.8666666666666667,0.06666666666666667,Spatial_Reach_and_Route,1,1.0,0.6998428398862386,0,0,1,0,0,0
546,15,3,8,4,12,0.8,0.5333333333333333,0.26666666666666666,Acceleration_Dynamics,3,0.75,1.6729055953200562,3,0,0,0,1,0
547,15,1,9,5,14,0.9333333333333333,0.6,0.3333333333333333,Spatial_Reach_and_Route,2,0.4,1.7382689280764647,2,0,2,0,1,0
548,15,1,10,4,14,0.9333333333333333,0.6666666666666666,0.26666666666666666,Acceleration_Dynamics,2,0.5,1.5589385323502774,2,1,0,0,1,0
549,15,0,11,4,15,1.0,0.7333333333333333,0.26666666666666666,Temporal_Sequential_Context,1,0.25,1.3699740752745009,1,0,1,1,1,0
550,15,1,14,0,14,0.9333333333333333,0.9333333333333333,0.0,,0,0.0,0.35335933502142136,0,0,0,0,0,0
551,15,3,10,2,12,0.8,0.6666666666666666,0.13333333333333333,Temporal_Sequential_Context,1,0.5,1.3752793655393791,0,1,0,0,1,0
552,15,0,11,4,15,1.0,0.7333333333333333,0.26666666666666666,Temporal_Sequential_Context,1,0.25,1.3699740752745009,1,0,1,1,1,0
553,15,1,6,8,14,0.9333333333333333,0.4,0.5333333333333333,Temporal_Sequential_Context,2,0.25,2.3395722619867225,2,0,2,2,2,0
554,15,1,7,7,14,0.9333333333333333,0.4666666666666667,0.4666666666666667,Temporal_Sequential_Context,2,0.2857142857142857,2.1967916319816365,2,1,2,0,2,0
555,15,6,8,1,9,0.6,0.5333333333333333,0.06666666666666667,Turning_Dynamics,1,1.0,1.272905595320056,0,0,0,0,0,1
556,15,0,10,5,15,1.0,0.6666666666666666,0.3333333333333333,Temporal_Sequential_Context,1,0.2,1.6922718656836107,1,1,1,1,1,0
557,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
558,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
559,15,1,10,4,14,0.9333333333333333,0.6666666666666666,0.26666666666666666,Temporal_Sequential_Context,2,0.5,1.4256051990169438,2,0,0,0,2,0
560,15,3,11,1,12,0.8,0.7333333333333333,0.06666666666666667,Temporal_Sequential_Context,1,1.0,1.0529815751302694,0,0,0,0,1,0
561,15,0,10,5,15,1.0,0.6666666666666666,0.3333333333333333,Turning_Dynamics,1,0.2,1.6922718656836107,1,1,1,1,0,1
562,15,3,6,6,12,0.8,0.4,0.4,Temporal_Sequential_Context,2,0.3333333333333333,2.1559130951758245,0,2,0,2,2,0
563,15,15,0,0,0,0.0,0.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
564,15,3,7,5,12,0.8,0.4666666666666667,0.3333333333333333,Turning_Dynamics,3,0.6,1.8294732983598407,0,0,0,0,2,3
565,15,3,12,0,12,0.8,0.8,0.0,,0,0.0,0.7219280948873623,0,0,0,0,0,0
566,15,3,7,5,12,0.8,0.4666666666666667,0.3333333333333333,Temporal_Sequential_Context,3,0.6,1.8294732983598405,0,2,0,0,3,0
567,15,6,5,4,9,0.6,0.3333333333333333,0.26666666666666666,Turning_Dynamics,4,1.0,1.5655962303576019,0,0,0,0,0,4
568,15,10,0,5,5,0.3333333333333333,0.0,0.3333333333333333,Turning_Dynamics,5,1.0,0.9182958340544896,0,0,0,0,0,5
569,15,10,5,0,5,0.3333333333333333,0.3333333333333333,0.0,,0,0.0,0.9182958340544896,0,0,0,0,0,0
570,15,3,8,4,12,0.8,0.5333333333333333,0.26666666666666666,Acceleration_Dynamics,2,0.5,1.8565647621309542,2,0,1,0,0,1
571,15,10,4,1,5,0.3333333333333333,0.26666666666666666,0.06666666666666667,Turning_Dynamics,1,1.0,1.158938532350277,0,0,0,0,0,1
572,15,10,4,1,5,0.3333333333333333,0.26666666666666666,0.06666666666666667,Curvature_Geometry,1,1.0,1.158938532350277,0,1,0,0,0,0
573,15,6,6,3,9,0.6,0.4,0.2,Curvature_Geometry,3,1.0,1.5219280948873621,0,3,0,0,0,0
574,15,6,6,3,9,0.6,0.4,0.2,Turning_Dynamics,2,0.6666666666666666,1.70558726169826,0,1,0,0,0,2
575,15,10,2,3,5,0.3333333333333333,0.13333333333333333,0.2,Acceleration_Dynamics,3,1.0,1.2419460322060458,3,0,0,0,0,0
576,15,6,3,6,9,0.6,0.2,0.4,Acceleration_Dynamics,4,0.6666666666666666,1.8892464285091581,4,0,0,0,0,2
577,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
578,15,3,10,2,12,0.8,0.6666666666666666,0.13333333333333333,Spatial_Reach_and_Route,2,1.0,1.2419460322060458,0,0,2,0,0,0
579,15,6,4,5,9,0.6,0.26666666666666666,0.3333333333333333,Turning_Dynamics,4,0.8,1.8062389286533895,0,1,0,0,0,4
580,15,10,5,0,5,0.3333333333333333,0.3333333333333333,0.0,,0,0.0,0.9182958340544896,0,0,0,0,0,0
581,15,10,4,1,5,0.3333333333333333,0.26666666666666666,0.06666666666666667,Acceleration_Dynamics,1,1.0,1.1589385323502772,1,0,0,0,0,0
582,15,6,6,3,9,0.6,0.4,0.2,Speed_Dynamics,3,1.0,1.5219280948873621,0,0,0,3,0,0
583,15,6,6,3,9,0.6,0.4,0.2,Acceleration_Dynamics,3,1.0,1.5219280948873621,3,0,0,0,0,0
584,15,6,4,5,9,0.6,0.26666666666666666,0.3333333333333333,Turning_Dynamics,4,0.8,1.8062389286533895,0,0,0,1,0,4
585,15,0,13,2,15,1.0,0.8666666666666667,0.13333333333333333,Turning_Dynamics,1,0.5,0.6998428398862386,0,1,0,0,0,1
586,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
587,15,0,13,2,15,1.0,0.8666666666666667,0.13333333333333333,Turning_Dynamics,1,0.5,0.6998428398862386,0,0,0,1,0,1
588,15,0,12,3,15,1.0,0.8,0.2,Turning_Dynamics,1,0.3333333333333333,1.0389205950315936,0,0,1,1,0,1
589,15,6,9,0,9,0.6,0.6,0.0,,0,0.0,0.9709505944546686,0,0,0,0,0,0
590,15,3,6,6,12,0.8,0.4,0.4,Spatial_Reach_and_Route,2,0.3333333333333333,2.1559130951758245,2,2,2,0,0,0
591,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
592,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
593,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
594,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
595,15,1,7,7,14,0.9333333333333333,0.4666666666666667,0.4666666666666667,Speed_Dynamics,2,0.2857142857142857,2.1967916319816365,2,0,2,2,1,0
596,15,1,14,0,14,0.9333333333333333,0.9333333333333333,0.0,,0,0.0,0.35335933502142136,0,0,0,0,0,0
597,15,0,11,4,15,1.0,0.7333333333333333,0.26666666666666666,Temporal_Sequential_Context,1,0.25,1.3699740752745009,1,0,1,1,1,0
598,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
599,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
600,15,0,15,0,15,1.0,1.0,0.0,,0,0.0,0.0,0,0,0,0,0,0
