trajectory_id,object_id,geometric,kinematic,curvature,indentation,speed,acceleration
2377,338855000,0.2127,0.1041,0.1705,0.1782,0.1404,0.1757
2378,338855000,0.2358,0.1025,0.1754,0.3005,0.1407,0.1
2379,338855000,0.2353,0.096,0.1669,0.3215,0.1361,0.0924
2380,338855000,0.2088,0.0853,0.1727,0.1486,0.135,0.0746
2381,338855000,0.1573,0.0558,0.1576,0.0203,0.0471,0.0584
2382,338855000,0.8908,0.9116,0.8602,0.9273,0.9639,0.0984
2383,338855000,0.9553,0.9734,0.8863,0.9651,0.9675,0.1031
2384,338926959,0.8712,0.9984,0.9134,0.519,0.9949,0.9963
2385,351225000,0.9271,0.9533,0.8517,0.9562,0.9688,0.1317
2386,351225000,0.8115,0.6603,0.8493,0.6992,0.6731,0.0691
2387,351361000,0.8839,0.9139,0.8682,0.8896,0.9409,0.0963
2388,352001831,0.939,0.9635,0.8663,0.9605,0.9685,0.7118
2389,352001831,0.8293,0.1192,0.9246,0.0704,0.1274,0.3115
2390,352002636,0.9207,0.9536,0.8487,0.9552,0.9675,0.4906
2391,352002636,0.7744,0.1101,0.823,0.6643,0.6059,0.0777
2392,352003211,0.9372,0.9669,0.8641,0.958,0.9711,0.7887
2393,352003211,0.8798,0.492,0.9381,0.2104,0.7578,0.4257
2394,352003211,0.8267,0.1364,0.9523,0.0762,0.2169,0.0257
2395,352327000,0.9395,0.9541,0.869,0.96,0.9678,0.4895
2396,352608000,0.8488,0.6661,0.9178,0.4446,0.6795,0.1126
2397,352669000,0.9332,0.9572,0.8539,0.9572,0.967,0.5223
2398,352669000,0.7866,0.0527,0.8816,0.3722,0.0432,0.078
2399,352692000,0.8608,0.8069,0.8712,0.8438,0.8655,0.0445
2400,353080000,0.9157,0.9804,0.8413,0.9516,0.978,0.9259
2401,353080000,0.8958,0.0506,0.9394,0.0615,0.0281,0.0723
2402,353080000,0.8753,0.0858,0.9211,0.4253,0.0527,0.0869
2403,353080000,0.9106,0.964,0.8347,0.9443,0.9645,0.0699
2404,353702000,0.8349,0.551,0.8572,0.7537,0.5959,0.305
2405,353821000,0.8974,0.9781,0.8194,0.9311,0.977,0.9102
2406,354225000,0.9431,0.9622,0.8723,0.9592,0.9655,0.8628
2407,356391000,0.9454,0.9841,0.8704,0.9947,0.9788,0.9555
2408,366047000,0.2091,0.101,0.1718,0.1681,0.1368,0.1008
2409,366047000,0.2325,0.1004,0.1718,0.3023,0.1284,0.1063
2410,366047000,0.2154,0.0715,0.1699,0.2177,0.1442,0.0463
2411,366047000,0.2152,0.1435,0.1699,0.2041,0.1317,0.6243
2412,366047000,0.2581,0.2121,0.1696,0.3914,0.1371,0.7516
2413,366047000,0.2297,0.1109,0.1787,0.2575,0.146,0.1086
2414,366047000,0.204,0.1012,0.1707,0.1162,0.1325,0.1005
2415,366047000,0.2185,0.0861,0.179,0.1681,0.1409,0.0699
2416,366047000,0.2124,0.0895,0.1639,0.2248,0.1256,0.0853
2417,366047000,0.2007,0.0757,0.1716,0.0668,0.1327,0.0476
2418,366047000,0.2172,0.1028,0.1713,0.2157,0.1366,0.1018
2419,366047000,0.2406,0.1049,0.1707,0.3334,0.1363,0.2366
2420,366047000,0.2276,0.0931,0.1661,0.2977,0.1312,0.0895
2421,366047000,0.2167,0.0749,0.1688,0.2243,0.1348,0.0563
2422,366062000,0.2261,0.1038,0.1735,0.2592,0.1409,0.1008
2423,366062000,0.2312,0.0905,0.1705,0.3008,0.1312,0.078
2424,366062000,0.2287,0.1375,0.1598,0.3157,0.1309,0.5974
2425,366062000,0.1982,0.0887,0.1592,0.1757,0.1307,0.0796
2426,366062000,0.2391,0.7699,0.1754,0.3104,0.1483,0.8733
2427,366062000,0.2726,0.1122,0.1773,0.3797,0.1483,0.1136
2428,366062000,0.2027,0.5946,0.1611,0.1808,0.1478,0.839
2429,366062000,0.2093,0.0757,0.1672,0.2104,0.146,0.039
2430,366062000,0.2038,0.7587,0.1705,0.1271,0.1348,0.8743
2431,366062000,0.2294,0.1044,0.1685,0.2975,0.1396,0.1065
2432,366062000,0.1984,0.0934,0.171,0.0797,0.132,0.0798
2433,366062000,0.2114,0.0929,0.1694,0.1889,0.1476,0.0634
2434,366062000,0.2068,0.095,0.1672,0.1747,0.1384,0.0754
2435,366062000,0.2337,0.6788,0.1655,0.3208,0.1309,0.8573
2436,366102000,0.9472,0.9763,0.8643,0.9633,0.9775,0.9317
2437,366122000,0.2149,0.0791,0.1644,0.2451,0.1233,0.0555
2438,366122000,0.1852,0.0767,0.1661,0.0559,0.1202,0.0592
2439,366122000,0.1921,0.0783,0.1691,0.0896,0.1102,0.0762
2440,366122000,0.2045,0.1385,0.1644,0.162,0.1972,0.0636
2441,366122000,0.2335,0.0639,0.1707,0.2944,0.1013,0.0529
2442,366122000,0.1923,0.0991,0.165,0.1268,0.1483,0.0699
2443,366122000,0.2129,0.1427,0.1488,0.2914,0.2332,0.0233
2444,366122000,0.2322,0.0772,0.1732,0.2932,0.1151,0.0678
2445,366122000,0.1956,0.0905,0.1669,0.1046,0.1179,0.0914
2446,366122000,0.1992,0.0832,0.1746,0.0633,0.121,0.0754
2447,366185000,0.9103,0.6134,0.9293,0.4792,0.6468,0.0309
2448,366299000,0.8755,0.671,0.8545,0.9048,0.8391,0.0579
2449,366425240,0.2444,0.1041,0.1828,0.3157,0.1394,0.105
2450,366425240,0.8775,0.2512,0.9011,0.6246,0.6775,0.0579
2451,366425240,0.9383,0.1654,0.8561,0.9592,0.757,0.034
2452,366426000,0.8714,0.0511,0.8093,0.5815,0.0821,0.0351
2453,366468000,0.3382,0.1156,0.1724,0.6489,0.1591,0.1076
2454,366468000,0.2604,0.1054,0.1655,0.3949,0.1453,0.1639
2455,366468000,0.2157,0.1127,0.1713,0.2056,0.1486,0.1131
2456,366468000,0.2386,0.791,0.1688,0.3289,0.1504,0.8838
2457,366468000,0.2975,0.0887,0.1691,0.4453,0.1381,0.078
2458,366468000,0.2833,0.1124,0.1735,0.4304,0.1463,0.1147
2459,366468000,0.2045,0.0809,0.1705,0.1104,0.1481,0.0455
2460,366468000,0.2655,0.1031,0.1748,0.3838,0.1468,0.0969
2461,366468000,0.1997,0.1093,0.1653,0.1372,0.1407,0.3531
2462,366468000,0.282,0.2872,0.1718,0.4099,0.1417,0.8052
2463,366468000,0.2221,0.0991,0.1688,0.2559,0.1632,0.061
2464,366468000,0.2093,0.0874,0.1707,0.1519,0.1384,0.0657
2465,366468000,0.2157,0.191,0.1751,0.1458,0.3141,0.0327
2466,366468000,0.264,0.0775,0.1751,0.4018,0.1463,0.0518
2467,366557000,0.7541,0.6361,0.9137,0.2501,0.6831,0.0775
2468,366557000,0.9294,0.9974,0.8616,0.9496,0.9995,0.0348
2469,366648910,0.1944,0.1184,0.174,0.0575,0.0263,0.6618
2470,366648910,0.2045,0.7957,0.1844,0.0473,0.0159,0.8866
2471,366648910,0.1573,0.4153,0.1406,0.1289,0.0146,0.933
2472,366648910,0.1905,0.9789,0.1798,0.0803,0.0082,0.9927
2473,366648910,0.1725,0.9849,0.1768,0.103,0.0072,0.9958
2474,366648910,0.1618,0.2317,0.148,0.0309,0.0258,0.8767
2475,366648910,0.1631,0.143,0.148,0.0643,0.0269,0.7154
2476,366648910,0.1692,0.0676,0.1499,0.081,0.0327,0.1272
2477,366648910,0.1308,0.1604,0.1184,0.0749,0.0133,0.7644
2478,366648910,0.1989,0.7975,0.1855,0.0271,0.0102,0.8914
2479,366648910,0.1992,0.2695,0.1858,0.0613,0.0217,0.8372
2480,366648910,0.2124,0.7647,0.1935,0.2203,0.0205,0.9416
2481,366673090,0.8824,0.6238,0.8622,0.918,0.6724,0.5144
2482,366695810,0.8717,0.6728,0.8537,0.8025,0.7391,0.0864
2483,366695810,0.922,0.0331,0.8485,0.9468,0.0552,0.0325
2484,366709770,0.1872,0.8672,0.2233,0.0701,0.7384,0.899
2485,366709770,0.1984,0.8951,0.1847,0.3142,0.8614,0.8885
2486,366709770,0.2312,0.0939,0.165,0.3286,0.1376,0.0872
2487,366709770,0.576,0.9121,0.7638,0.3878,0.8795,0.8982
2488,366709770,0.1999,0.3947,0.157,0.1838,0.1373,0.8262
2489,366709770,0.2134,0.0994,0.1743,0.1529,0.1335,0.0971
2490,366709770,0.2368,0.9084,0.1825,0.3942,0.8568,0.9099
2491,366709770,0.202,0.1017,0.1707,0.1165,0.1335,0.1005
2492,366709770,0.1009,0.951,0.1041,0.3446,0.9215,0.9435
2493,366709770,0.2012,0.8349,0.222,0.1666,0.8199,0.8576
2494,366709770,0.2518,0.9037,0.2472,0.2724,0.8453,0.9081
2495,366709770,0.2246,0.8325,0.2636,0.1273,0.7437,0.8887
2496,366709770,0.2571,0.8956,0.2455,0.2797,0.8476,0.9013
2497,366709770,0.1949,0.8669,0.2546,0.0605,0.7355,0.9029
2498,366709780,0.1532,0.8949,0.1685,0.2056,0.6637,0.9442
2499,366709780,0.1623,0.9564,0.1447,0.4063,0.7325,0.9738
2500,366709780,0.1565,0.9063,0.1658,0.2529,0.6941,0.9521
2501,366709780,0.1448,0.9473,0.1411,0.2142,0.7371,0.9723
2502,366709780,0.1489,0.9131,0.1658,0.1754,0.6795,0.9524
2503,366709780,0.1524,0.9027,0.1642,0.2534,0.6831,0.9487
2504,366709780,0.1509,0.947,0.1373,0.4375,0.7189,0.9707
2505,366709780,0.1583,0.9105,0.1696,0.2182,0.7008,0.967
2506,366709780,0.156,0.9499,0.1403,0.4114,0.7276,0.9696
2507,366709780,0.1601,0.9061,0.1691,0.1638,0.6757,0.9487
2508,366709780,0.156,0.9356,0.1403,0.4357,0.7499,0.9775
2509,366709780,0.2315,0.8988,0.2401,0.2342,0.6496,0.9497
2510,366709780,0.141,0.9123,0.1576,0.262,0.7072,0.9707
2511,366709780,0.1613,0.9076,0.1699,0.2481,0.6864,0.9503
2512,366710820,0.2007,0.1104,0.1729,0.0706,0.1437,0.1094
2513,366710820,0.2137,0.0908,0.1685,0.2137,0.1315,0.0869
2514,366710820,0.2912,0.0976,0.1751,0.4276,0.1368,0.0916
2515,366710820,0.2579,0.077,0.1743,0.3757,0.1468,0.051
2516,366710820,0.1959,0.1098,0.1691,0.0843,0.1486,0.1045
2517,366710820,0.221,0.1049,0.1579,0.297,0.1407,0.1045
2518,366710820,0.2093,0.1886,0.1735,0.1433,0.1399,0.7099
2519,366710820,0.2185,0.077,0.1699,0.2152,0.1435,0.0576
2520,366710820,0.2401,0.1023,0.1776,0.3084,0.143,0.0958
2521,366710820,0.2264,0.7083,0.1694,0.2714,0.1348,0.8607
2522,366710820,0.2154,0.1273,0.179,0.118,0.2072,0.0458
2523,366710820,0.1977,0.066,0.1765,0.0367,0.1281,0.0395
2524,366710820,0.1999,0.0997,0.1724,0.0582,0.1327,0.0997
2525,366710820,0.2045,0.09,0.174,0.0927,0.1376,0.0822
2526,366751770,0.2833,0.1091,0.1663,0.4605,0.1404,0.1123
2527,366751770,0.5117,0.1837,0.9381,0.2519,0.5517,0.0327
2528,366751770,0.5089,0.0318,0.9372,0.0365,0.055,0.0249
2529,366759530,0.4024,0.049,0.7917,0.178,0.0598,0.0615
2530,366759530,0.2114,0.0926,0.1713,0.1729,0.1312,0.0869
2531,366759530,0.2292,0.4122,0.1765,0.2562,0.8018,0.0487
2532,366760670,0.3397,0.0937,0.7133,0.181,0.1243,0.0353
2533,366760670,0.827,0.4193,0.9019,0.0818,0.8133,0.0128
2534,366760670,0.8338,0.683,0.8208,0.743,0.7396,0.0207
2535,366760670,0.1621,0.1573,0.1718,0.0415,0.5043,0.0144
2536,366760670,0.469,0.035,0.6714,0.3587,0.0379,0.0304
2537,366760670,0.875,0.0657,0.8517,0.2752,0.1343,0.0476
2538,366760670,0.8544,0.0545,0.9277,0.277,0.0396,0.0529
2539,366760670,0.8847,0.0501,0.9403,0.5056,0.5811,0.0251
2540,366760670,0.905,0.035,0.9693,0.3076,0.0128,0.045
2541,366767140,0.8321,0.6327,0.8164,0.6658,0.7138,0.0529
2542,366767140,0.8692,0.6468,0.8517,0.6473,0.7166,0.0461
2543,366767140,0.1987,0.0603,0.1803,0.3359,0.0831,0.0442
2544,366767140,0.9045,0.6233,0.8685,0.5461,0.6957,0.061
2545,366767140,0.9751,0.886,0.8863,1.0,0.9547,0.0448
2546,366767140,0.8968,0.8401,0.8506,0.9278,0.9156,0.061
2547,366767140,0.7721,0.1323,0.8249,0.4238,0.5831,0.0919
2548,366767140,0.811,0.0801,0.9244,0.3129,0.076,0.0696
2549,366767140,0.8338,0.6121,0.8123,0.6866,0.6816,0.0432
2550,366767140,0.8501,0.1706,0.9093,0.4585,0.6049,0.0513
2551,366767140,0.8544,0.1015,0.8435,0.6435,0.5936,0.0435
2552,366767150,0.8686,0.1119,0.9266,0.6516,0.6064,0.0285
2553,366767150,0.9494,0.03,0.9638,0.377,0.0412,0.0188
2554,366767150,0.9662,0.2205,0.9616,0.717,0.0844,0.7688
2555,366767150,0.7848,0.0587,0.8443,0.5035,0.0263,0.0691
2556,366767150,0.8905,0.054,0.866,0.3633,0.0261,0.0599
2557,366767150,0.8511,0.6092,0.9361,0.4881,0.6445,0.0366
2558,366767150,0.8844,0.0652,0.9266,0.2066,0.0427,0.0636
2559,366767150,0.9019,0.7488,0.8476,0.9327,0.8455,0.0592
2560,366767150,0.7805,0.1688,0.8446,0.4846,0.6079,0.0634
2561,366767150,0.7899,0.0245,0.8317,0.2757,0.0302,0.0188
2562,366772750,0.1446,0.7965,0.168,0.1489,0.7583,0.8531
2563,366772750,0.8666,0.8239,0.9287,0.1203,0.768,0.872
2564,366772750,0.2022,0.8672,0.1995,0.1927,0.8373,0.884
2565,366772750,0.8582,0.8033,0.9238,0.1927,0.7696,0.8526
2566,366772750,0.2101,0.8745,0.2099,0.2152,0.8361,0.8835
2567,366772750,0.1905,0.8803,0.1902,0.2744,0.8294,0.8927
2568,366772750,0.8377,0.8182,0.9181,0.1367,0.7629,0.8733
2569,366772750,0.1845,0.8795,0.194,0.1911,0.8432,0.8838
2570,366772750,0.8651,0.7989,0.9181,0.0846,0.7734,0.8484
2571,366772750,0.1845,0.8896,0.2086,0.0972,0.8391,0.899
2572,366772750,0.4306,0.9379,0.3099,0.4878,0.9013,0.939
2573,366772750,0.2099,0.8069,0.2198,0.2159,0.7637,0.8649
2574,366772750,0.3758,0.9369,0.2417,0.4575,0.9003,0.9421
2575,366772750,0.1547,0.8289,0.191,0.117,0.7611,0.8788
2576,366772760,0.1329,0.8792,0.1233,0.3739,0.7724,0.9021
2577,366772760,0.1484,0.9478,0.1236,0.5516,0.8537,0.967
2578,366772760,0.1728,0.9663,0.1332,0.602,0.934,0.9723
2579,366772760,0.1669,0.9684,0.1296,0.5992,0.923,0.9757
2580,366772760,0.1748,0.9559,0.1526,0.5063,0.8931,0.9694
2581,366772760,0.2914,0.8729,0.228,0.3473,0.7332,0.8997
2582,366772760,0.1557,0.934,0.1277,0.5408,0.8348,0.9555
2583,366772760,0.2876,0.8714,0.242,0.3139,0.7266,0.9039
2584,366772760,0.156,0.9387,0.1258,0.5514,0.8437,0.9586
2585,366772760,0.2774,0.8834,0.2425,0.299,0.743,0.9118
2586,366772760,0.1631,0.939,0.1266,0.5876,0.8427,0.9597
2587,366772760,0.201,0.9603,0.1159,0.7463,0.9355,0.9668
2588,366772760,0.1809,0.9436,0.1318,0.6413,0.8583,0.9615
2589,366772760,0.1687,0.9645,0.1272,0.6233,0.9353,0.9694
2590,366772780,0.2264,1.0,0.1979,0.4243,1.0,1.0
2591,366772780,0.7873,0.8685,0.9348,0.1456,0.844,0.8772
2592,366772780,0.2134,0.9478,0.2064,0.3499,0.9386,0.9204
2593,366772780,0.1977,0.9494,0.157,0.4846,0.9338,0.9359
2594,366772780,0.2154,0.947,0.1858,0.4828,0.9379,0.9223
2595,366772780,0.2055,0.9452,0.1732,0.5281,0.9384,0.9102
2596,366772780,0.3095,0.9486,0.1927,0.5463,0.9335,0.9361
2597,366772780,0.1984,0.9494,0.1737,0.5081,0.9425,0.9126
2598,366772780,0.2673,0.9525,0.1918,0.5073,0.9366,0.9435
2599,366772780,0.2627,0.9429,0.2028,0.4992,0.9376,0.905
2600,366772780,0.2025,0.9528,0.1866,0.3504,0.9381,0.9398
2601,366772780,0.1895,0.9436,0.1825,0.4114,0.9379,0.9055
2602,366772780,0.2652,0.9507,0.1877,0.5284,0.9368,0.9346
2603,366772780,0.1895,0.951,0.1713,0.5071,0.9379,0.9332
2604,366772960,0.205,0.2051,0.1573,0.2162,0.4596,0.0348
2605,366772960,0.2099,0.0905,0.1962,0.0759,0.135,0.0178
2606,366772960,0.219,0.1044,0.1729,0.2289,0.1386,0.1073
2607,366772960,0.2027,0.0791,0.1702,0.1063,0.1309,0.0628
2608,366772960,0.2223,0.0944,0.1707,0.2423,0.1325,0.0893
2609,366772960,0.892,0.6942,0.96,0.2241,0.7294,0.6835
2610,366772980,0.1618,0.9616,0.1307,0.5742,0.9187,0.9686
2611,366772980,0.2965,0.7769,0.2239,0.3499,0.7031,0.8558
2612,366772980,0.2226,0.1096,0.1748,0.2195,0.1455,0.1055
2613,366772980,0.2177,0.0837,0.1732,0.2129,0.1381,0.0547
2614,366772980,0.2177,0.083,0.1748,0.1934,0.1407,0.066
2615,366772990,0.1608,0.887,0.1674,0.1739,0.6665,0.9338
2616,366772990,0.1705,0.8766,0.1872,0.1238,0.6504,0.9241
2617,366772990,0.2111,0.8562,0.2472,0.1519,0.6327,0.9139
2618,366772990,0.1674,0.9194,0.1496,0.4463,0.7156,0.9623
2619,366772990,0.1621,0.7691,0.1513,0.1276,0.6225,0.8819
2620,366772990,0.172,0.7576,0.1732,0.0678,0.6033,0.8812
2621,366772990,0.1626,0.9215,0.1502,0.3787,0.7123,0.9709
2622,366772990,0.1662,0.761,0.1502,0.0311,0.6279,0.8793
2623,366772990,0.1613,0.9129,0.1524,0.2954,0.7228,0.9607
2624,366772990,0.1631,0.8805,0.1653,0.222,0.6527,0.933
2625,366772990,0.1646,0.9241,0.1491,0.3641,0.7442,0.9741
2626,366772990,0.1903,0.8803,0.1918,0.2185,0.6575,0.9277
2627,366772990,0.1905,0.9029,0.1795,0.3544,0.6729,0.9668
2628,366772990,0.169,0.8745,0.1685,0.1896,0.657,0.9238
2629,366773040,0.1814,0.9447,0.1891,0.1256,0.6056,0.9673
2630,366773040,0.1753,0.9645,0.157,0.3339,0.6353,0.9814
2631,366773040,0.1804,0.9452,0.1861,0.2235,0.6087,0.967
2632,366773040,0.1791,0.97,0.1603,0.2722,0.679,0.9872
2633,366773040,0.8862,0.8106,0.9551,0.0322,0.4634,0.9034
2634,366773040,0.1819,0.9502,0.1877,0.1777,0.6056,0.9699
2635,366773040,0.1796,0.9721,0.1628,0.2722,0.6726,0.9882
2636,366773040,0.891,0.8714,0.9605,0.0542,0.5849,0.9275
2637,366773040,0.1845,0.9718,0.1647,0.278,0.7113,0.9869
2638,366773040,0.1875,0.945,0.1938,0.1851,0.6018,0.9662
2639,366773040,0.1794,0.9669,0.1628,0.3327,0.6292,0.984
2640,366773040,0.1839,0.9421,0.1935,0.1387,0.6038,0.9652
2641,366773040,0.1748,0.9643,0.1609,0.3056,0.6586,0.9814
2642,366773040,0.1799,0.9494,0.1864,0.1886,0.602,0.9696
2643,366773070,0.1146,0.7999,0.1181,0.2081,0.5798,0.8992
2644,366773070,0.1349,0.9348,0.1381,0.2496,0.609,0.9641
2645,366773070,0.1593,0.8309,0.154,0.0714,0.1125,0.9094
2646,366773070,0.1728,0.9679,0.1625,0.2511,0.6471,0.9846
2647,366773070,0.1705,0.9332,0.1787,0.2704,0.6066,0.9641
2648,366773070,0.1446,0.8255,0.1809,0.0238,0.3432,0.9021
2649,366773070,0.1552,0.9776,0.1477,0.2924,0.6389,0.9898
2650,366773070,0.1667,0.904,0.177,0.2461,0.6156,0.9573
2651,366773070,0.171,0.9593,0.1614,0.2658,0.6921,0.9767
2652,366773070,0.1715,0.7639,0.1579,0.0565,0.0747,0.8885
2653,366773070,0.1443,0.9554,0.1398,0.2577,0.6036,0.9725
2654,366773070,0.1667,0.8463,0.1581,0.0547,0.5852,0.9199
2655,366773070,0.1476,0.945,0.1398,0.323,0.6087,0.9673
2656,366773070,0.1677,0.8322,0.1515,0.1063,0.5527,0.9031
2657,366773090,0.2035,0.1093,0.1705,0.1053,0.1402,0.1094
2658,366773090,0.1512,0.8649,0.1477,0.1623,0.7051,0.9351
2659,366773090,0.1903,0.0911,0.1809,0.0301,0.0517,0.0817
2660,366773090,0.1557,0.7915,0.1622,0.1372,0.6949,0.8825
2661,366773090,0.171,0.1158,0.1688,0.022,0.3893,0.1034
2662,366773090,0.1839,0.0814,0.1847,0.0096,0.034,0.078
2663,366773090,0.1509,0.8654,0.1521,0.0633,0.7187,0.9228
2664,366773090,0.173,0.0971,0.1792,0.039,0.0366,0.1149
2665,366773090,0.1357,0.8502,0.1474,0.0673,0.6923,0.899
2666,366773090,0.1847,0.1281,0.1833,0.0461,0.2194,0.1314
2667,366773090,0.189,0.0905,0.1642,0.0633,0.1394,0.0628
2668,366773090,0.1789,0.1002,0.1642,0.0322,0.1332,0.1018
2669,366773090,0.1855,0.1025,0.1617,0.0754,0.1432,0.0969
2670,366773090,0.1959,0.0814,0.1633,0.1033,0.1478,0.0453
2671,366793000,0.8847,0.9804,0.8712,0.7757,0.9867,0.0966
2672,366793000,0.9035,0.9264,0.9372,0.4494,0.9284,0.1047
2673,366811310,0.2454,0.0944,0.1735,0.3453,0.135,0.0874
2674,366811310,0.2066,0.0856,0.171,0.1327,0.1432,0.0505
2675,366811310,0.247,0.0725,0.1729,0.3527,0.1389,0.0411
2676,366811310,0.2271,0.1179,0.165,0.3086,0.1455,0.4427
2677,366811310,0.8689,0.0488,0.9389,0.2914,0.0248,0.0552
2678,366811310,0.8938,0.0477,0.8761,0.4466,0.0256,0.0691
2679,366811310,0.8626,0.0412,0.9504,0.1253,0.0386,0.0552
2680,366811310,0.841,0.9397,0.906,0.5332,0.0358,0.9592
2681,366811310,0.8803,0.0399,0.9233,0.2549,0.033,0.0678
2682,366811310,0.187,0.037,0.1957,0.0762,0.0276,0.0615
2683,366811310,0.8918,0.0496,0.9342,0.3491,0.0281,0.0565
2684,366811310,0.2241,0.8265,0.2549,0.0775,0.879,0.4843
2685,366811310,0.9172,0.1915,0.957,0.1048,0.4297,0.0476
2686,366811310,0.9289,0.8706,0.8591,0.9585,0.9552,0.0927
2687,366824910,0.156,0.0626,0.1458,0.0514,0.032,0.0738
2688,366824910,0.2066,0.1075,0.168,0.1754,0.1494,0.1026
2689,366824910,0.2129,0.0691,0.2036,0.0314,0.0414,0.0691
2690,366824910,0.1885,0.6264,0.1762,0.0699,0.0455,0.8029
2691,366824910,0.1728,0.2027,0.1718,0.0678,0.0069,0.7353
2692,366824910,0.1992,0.1211,0.1918,0.1899,0.0102,0.6094
2693,366824910,0.1603,0.0566,0.1702,0.097,0.057,0.0563
2694,366825190,0.2294,0.1792,0.1809,0.2311,0.5785,0.0524
2695,366825190,0.2073,0.1044,0.168,0.1572,0.1437,0.0997
2696,366825190,0.2289,0.0548,0.1792,0.2344,0.032,0.0665
2697,366825190,0.4505,0.0903,0.9348,0.0901,0.0849,0.0723
2698,366825190,0.1811,0.1474,0.171,0.0435,0.0084,0.7162
2699,366825190,0.2111,0.8351,0.2001,0.0372,0.6008,0.9018
2700,366825190,0.2116,0.1088,0.1647,0.2228,0.1514,0.2251
2701,366825190,0.2269,0.2189,0.2354,0.0385,0.0184,0.7149
2702,366825190,0.1872,0.09,0.1672,0.0663,0.1297,0.0749
2703,366825190,0.2081,0.1391,0.2066,0.0567,0.0307,0.2798
2704,366825190,0.1982,0.1057,0.1702,0.0922,0.1394,0.1086
2705,366825190,0.2106,0.6449,0.2121,0.0213,0.567,0.8236
2706,366825190,0.1717,0.4179,0.1622,0.0187,0.7844,0.0149
2707,366825190,0.1961,0.1714,0.1768,0.0691,0.0417,0.6717
2708,366838990,0.2068,0.1017,0.1653,0.2078,0.1379,0.1008
2709,366838990,0.2076,0.8054,0.1699,0.1739,0.1593,0.8921
2710,366838990,0.2335,0.1513,0.1702,0.3137,0.1373,0.6372
2711,366838990,0.8864,0.0488,0.8885,0.3352,0.0568,0.0455
2712,366838990,0.8651,0.1615,0.8312,0.8597,0.6598,0.0856
2713,366838990,0.8476,0.1088,0.8328,0.7511,0.6107,0.0607
2714,366838990,0.8567,0.1829,0.8394,0.7635,0.6637,0.0623
2715,366838990,0.8633,0.1732,0.7901,0.9157,0.6857,0.0696
2716,366838990,0.9281,0.0149,0.9386,0.3238,0.0233,0.045
2717,366838990,0.8824,0.137,0.9011,0.7233,0.6102,0.0675
2718,366838990,0.8559,0.1834,0.8391,0.7332,0.6581,0.0529
2719,366838990,0.8671,0.1443,0.8871,0.7851,0.6302,0.0838
2720,366838990,0.2363,0.0874,0.1713,0.3185,0.1642,0.0325
2721,366838990,0.9733,0.0222,0.9868,0.0565,0.0281,0.0312
2722,366851370,0.2142,0.1127,0.1735,0.159,0.1478,0.1149
2723,366851370,0.1481,0.054,0.1411,0.0524,0.0624,0.0419
2724,366851370,0.1763,0.0454,0.1537,0.0876,0.0514,0.0442
2725,366851370,0.2205,0.0895,0.1776,0.1987,0.1471,0.0746
2726,366851370,0.2236,0.095,0.1776,0.223,0.1442,0.0864
2727,366851370,0.2152,0.0877,0.1587,0.2648,0.1629,0.0361
2728,366851370,0.1885,0.2103,0.1573,0.0904,0.1448,0.7361
2729,366866930,0.2086,0.1111,0.1647,0.1843,0.1468,0.1081
2730,366866930,0.904,0.0963,0.9403,0.3757,0.0841,0.1152
2731,366866930,0.9327,0.0668,0.9507,0.4752,0.0698,0.5058
2732,366866930,0.1885,0.0991,0.1633,0.0727,0.1386,0.0966
2733,366866930,0.8384,0.1701,0.9216,0.381,0.6028,0.0654
2734,366866930,0.0747,0.1007,0.0726,0.0932,0.1046,0.0613
2735,366866930,0.8064,0.0407,0.9455,0.2443,0.0419,0.0508
2736,366866930,0.703,0.0657,0.8819,0.2762,0.0731,0.0565
2737,366866930,0.8615,0.0725,0.9485,0.3529,0.0688,0.0631
2738,366866930,0.9068,0.0592,0.9093,0.4332,0.176,0.0403
2739,366866930,0.8669,0.1012,0.9427,0.3846,0.5962,0.0301
2740,366866930,0.202,0.0942,0.1685,0.1099,0.1309,0.0914
2741,366866930,0.217,0.1002,0.1729,0.1851,0.1345,0.1016
2742,366887970,0.7818,0.0564,0.8008,0.3856,0.0836,0.045
2743,366887970,0.8356,0.0128,0.8657,0.3734,0.0289,0.0144
2744,366887970,0.8676,0.0832,0.9285,0.3041,0.576,0.0599
2745,366887970,0.8537,0.0477,0.9161,0.3911,0.0739,0.0361
2746,366887970,0.8547,0.041,0.909,0.3271,0.0102,0.0628
2747,366887970,0.8072,0.0277,0.9079,0.3443,0.0276,0.0461
2748,366887970,0.8529,0.0308,0.8959,0.3451,0.009,0.0539
2749,366887970,0.5531,0.084,0.7695,0.379,0.5803,0.0571
2750,366887970,0.4545,0.0457,0.5478,0.3516,0.0575,0.0411
2751,366887970,0.7922,0.0404,0.8841,0.1023,0.0215,0.038
2752,366887970,0.2378,0.0845,0.1748,0.3119,0.1304,0.0743
2753,366887970,0.8455,0.6974,0.8652,0.6744,0.7665,0.0445
2754,366887970,0.9172,0.55,0.8997,0.7319,0.7066,0.0411
2755,366904000,0.8552,0.1221,0.9405,0.0509,0.5931,0.3503
2756,366904000,0.8646,0.6434,0.8983,0.6742,0.6992,0.0537
2757,366904000,0.9007,0.7268,0.9271,0.4296,0.6841,0.4987
2758,366904000,0.7142,0.0467,0.8778,0.2213,0.377,0.0469
2759,366904000,0.8963,0.1331,0.9422,0.1119,0.211,0.0267
