rule_id,target_item,antecedent_items,contrast_group,feature,feature_role,feature_nodes,n_rule_positive,n_contrast_group,rule_positive_mean_value,contrast_group_mean_value,rule_positive_minus_contrast_mean_value,absolute_rule_positive_minus_contrast_mean_value,rule_positive_mean_robust_standardized_value,contrast_group_mean_robust_standardized_value,rule_positive_minus_contrast_mean_robust_standardized_value,absolute_rule_positive_minus_contrast_mean_robust_standardized_value
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,angles_quant_95,antecedent_and_target,Indentation;Geometric,35,3,175.44612022826203,174.15089382221683,1.2952264060452023,1.2952264060452023,0.19752116435470599,-0.09032313366823579,0.28784429802294176,0.28784429802294176
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,neither,sampling_gap_cv,antecedent,Temporal,35,1403,2.2016520005328878e-11,2.0677428724637072e-11,1.3390912806918056e-12,1.3390912806918056e-12,0.08212463825089623,-0.20390097345386013,0.2860256117047564,0.2860256117047564
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,distance_geometry_2_1,antecedent_and_target,Geometric,35,110,0.02426254630228372,0.04320612628619995,-0.018943579983916232,0.018943579983916232,-0.21811344692754533,0.06761986728646444,-0.28573331421400977,0.28573331421400977
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,neither,distance_geometry_5_1,antecedent_and_target,Geometric,35,1403,0.13449883951453304,0.18634574371468735,-0.05184690420015431,0.05184690420015431,-0.003914562483910244,0.28034358687815286,-0.2842581493620631,0.2842581493620631
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,distance_geometry_2_2,antecedent_and_target,Geometric,35,3,0.032282796524256106,0.014285061174549453,0.017997735349706653,0.017997735349706653,-0.1279505845539631,-0.4005911977184457,0.2726406131644826,0.2726406131644826
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,acceleration_quant_75,antecedent_and_target,Acceleration;Kinematic,35,110,5.0363234277439407e-05,4.498299799061129e-05,5.380236286828116e-06,5.380236286828116e-06,0.6424081271040898,0.37273945549959064,0.26966867160449914,0.26966867160449914
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,angles_sd,antecedent_and_target,Indentation;Geometric,35,110,66.9007433129669,65.11509506538988,1.785648247577015,1.785648247577015,0.34363762390388064,0.07537953766076388,0.26825808624311676,0.26825808624311676
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,angles_meanse,antecedent_and_target,Indentation;Geometric,35,110,9.104038029426816,8.861042081279113,0.2429959481477031,0.2429959481477031,0.3436376239038805,0.07537953766076443,0.26825808624311603,0.26825808624311603
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,neither,distance_geometry_3_2,antecedent_and_target,Geometric,35,1403,0.1080190824536615,0.14179303313057115,-0.03377395067690965,0.03377395067690965,-0.027966927466784666,0.23708647651797493,-0.2650534039847596,0.2650534039847596
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,speed_mad,target,Kinematic,35,110,0.8500768945507206,0.7564352579909448,0.09364163655977575,0.09364163655977575,0.48021996265912775,0.2223537438121356,0.2578662188469921,0.2578662188469921
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,angles_quant_90,antecedent_and_target,Indentation;Geometric,35,110,170.85906557402348,168.852245328206,2.0068202458174653,2.0068202458174653,0.2587618025312396,0.008812108443041282,0.2499496940881983,0.2499496940881983
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,angles_quant_25,antecedent_and_target,Indentation;Geometric,35,110,10.495707426564586,12.239459267121905,-1.7437518405573194,1.7437518405573194,-0.15728961179319584,0.08736976081826121,-0.24465937261145704,0.24465937261145704
