rule_id,feature,feature_role,feature_nodes,n_counterexample_pairs,mean_positive_value,mean_counterexample_value,mean_raw_difference,mean_absolute_robust_standardized_difference
R00005,angles_quant_min,antecedent,Geometric,50,0.5811332033517033,0.06993907466541405,0.5111941286862893,0.7184959129700468
R00005,angles_vcoef,antecedent,Geometric,50,0.9240217298793337,0.8452286765777595,0.07879305330157439,0.6676188586054727
R00005,angles_quant_10,antecedent,Geometric,50,3.4808521368319263,4.355995919008331,-0.8751437821764054,0.6651232576894459
R00005,distance_geometry_3_1,antecedent,Geometric,50,0.07531355977244422,0.06350449940273173,0.011809060369712503,0.6595345790272422
R00005,angles_quant_75,antecedent,Geometric,50,143.64223419394315,151.81139877896902,-8.16916458502589,0.6580951971266222
R00005,distance_geometry_5_2,antecedent,Geometric,50,0.23489197773167958,0.19388783764649495,0.04100414008518463,0.6484855553036768
R00005,distance_geometry_5_5,antecedent,Geometric,50,0.11283519443321267,0.09692104745583845,0.015914146977374262,0.609339825692706
R00005,path_length_m,antecedent_and_target,Displacement,50,2176031.182390484,2108765.9476192673,67265.23477121665,0.6044689821900757
R00005,distance_geometry_5_3,antecedent,Geometric,50,0.18625961058475912,0.1344988596637873,0.051760750920971835,0.6041300903616897
R00005,angles_range,antecedent,Geometric,50,178.21631015783026,179.17637147631723,-0.9600613184870218,0.5989674730142175
R00005,angles_quant_05,antecedent,Geometric,50,2.033625942885514,1.9346980606758402,0.09892788220967379,0.5971422820097991
R00005,angles_iqr,antecedent,Geometric,50,132.97782647849306,141.33004256062327,-8.352216082130242,0.5954464943872817
R00005,angles_sd,antecedent,Geometric,50,66.82290509009499,66.35375570916408,0.4691493809309085,0.5879210469575348
R00005,angles_meanse,antecedent,Geometric,50,9.093445588953417,9.029602444707674,0.06384314424574178,0.5879210469575331
R00005,angles_quant_90,antecedent,Geometric,50,169.88878459397762,167.44212598498427,2.446658608993387,0.5748574699098563
R00005,speed_mean_first_half,antecedent,Phase_Change,50,1.917785192164514,1.9976581554679251,-0.07987296330341097,0.5718085666477337
R00005,angles_quant_max,antecedent,Geometric,50,178.79744336118193,179.24631055098263,-0.448867189800734,0.5627351566267266
R00005,distance_geometry_5_4,antecedent,Geometric,50,0.18052785250289646,0.08324647633693211,0.09728137616596438,0.5532056756360517
R00005,distance_geometry_3_2,antecedent,Geometric,50,0.1200862575809229,0.1211040403526524,-0.0010177827717294879,0.5156936237313584
R00005,distance_geometry_5_1,antecedent,Geometric,50,0.12308777549708946,0.1754483680968734,-0.052360592599783914,0.45669462293555846
R00005,distance_geometry_4_1,antecedent,Geometric,50,0.08803410943116953,0.057069830416563716,0.030964279014605807,0.45614784705908656
R00005,distance_geometry_3_3,antecedent,Geometric,50,0.055721078054264316,0.08402927213455444,-0.028308194080290106,0.4268718125865392
R00005,distance_geometry_4_2,antecedent,Geometric,50,0.13041121667138053,0.1283668539625021,0.002044362708878408,0.39951377851642456
R00005,angles_quant_25,antecedent,Geometric,50,10.664407715450093,10.481356218345743,0.18305149710434873,0.37856287311771264
R00005,net_displacement_m,antecedent_and_target,Displacement,50,3752.8006315149564,2921.47041118024,831.3302203347173,0.28199102221077094
R00005,distance_geometry_1_1,antecedent,Geometric,50,0.0019129762659222905,0.0013039729764542075,0.000609003289468083,0.2640681362268188
R00005,directness_ratio,antecedent_and_target,Displacement,50,0.0019068471257010695,0.0013002883348150645,0.0006065587908860049,0.26377771343275336
R00005,angles_0s,antecedent,Geometric,50,0.0,0.0,0.0,0.0
R00006,acceleration_mean_first_half,antecedent,Phase_Change,108,-0.0006160380373270956,-3.567256391716895e-05,-0.0005803654734099266,231.35762448940565
R00006,acceleration_progress_slope,target,Path_Evolution,108,0.002071935133614618,0.00010844018559212312,0.001963494948022495,142.16081381194175
R00006,acceleration_mean_half_diff,antecedent,Phase_Change,108,0.000673110064732982,3.8688003574512444e-05,0.0006344220611584696,112.84271482628367
R00006,acceleration_vcoef,antecedent,Acceleration,108,6230.684894955025,1805.8436574080722,4424.841237546953,42.454690416278645
R00006,acceleration_mean_second_half,antecedent,Phase_Change,108,5.707202740588646e-05,3.015439657343478e-06,5.405658774854297e-05,32.10998258155917
R00006,acceleration_mean,antecedent,Acceleration,108,4.691422863069299e-05,2.3010216405811686e-06,4.4613206990111826e-05,24.858367124170954
R00006,acceleration_quant_max,antecedent,Acceleration,108,0.008256205849051028,0.0006015190026597568,0.007654686846391272,22.473406541392638
R00006,acceleration_meanse,antecedent,Acceleration,108,0.0002441184805331129,1.8958395663303238e-05,0.00022516008486980969,20.849332777504376
R00006,acceleration_sd,antecedent,Acceleration,108,0.0018104311060017642,0.00014059922523595048,0.0016698318807658139,20.849332777504376
R00006,acceleration_range,antecedent,Acceleration,108,0.015433678128767607,0.0011764844478961156,0.01425719368087149,20.41702780536193
R00006,speed_progress_slope,target,Path_Evolution,108,11.781925408996912,2.599691041206398,9.182234367790517,19.60398945328336
R00006,acceleration_quant_min,antecedent,Acceleration,108,-0.007177472279716579,-0.0005749654452363586,-0.006602506834480219,19.300129324316554
R00006,duration_total_seconds,antecedent_and_target,Duration,108,1162921.888888889,1157533.3333333333,5388.555555555556,18.985699096225407
R00006,speed_mean_half_diff,antecedent,Phase_Change,108,3.0125283444328073,1.5329670985146697,1.4795612459181382,15.01095140158891
R00006,speed_mean_second_half,antecedent,Phase_Change,108,13.466115872370573,2.3362047816308134,11.129911090739757,11.884019569639106
R00006,speed_mean_first_half,antecedent,Phase_Change,108,10.45358752793776,0.8032376831161437,9.650349844821616,9.740022533593828
R00006,acceleration_quant_05,antecedent,Acceleration,108,-0.0005923140863682704,-0.00010331124616173978,-0.0004890028402065306,6.83533233399673
R00006,acceleration_quant_95,antecedent,Acceleration,108,0.0006681362745804237,0.000102865959852434,0.0005652703147279896,6.308919386158903
R00006,acceleration_skew,antecedent,Acceleration,108,0.511082854643601,0.29481104946983383,0.21627180517376707,2.7209211364067993
R00006,acceleration_quant_90,antecedent,Acceleration,108,0.00014643194893625226,5.80504108557667e-05,8.838153808048552e-05,1.8797123630345867
R00006,acceleration_kurt,antecedent,Acceleration,108,13.351691478213878,7.309830744005198,6.041860734208678,1.6115468331575866
R00006,acceleration_quant_10,antecedent,Acceleration,108,-0.00013223663522858616,-6.0544945577369485e-05,-7.169168965121667e-05,1.60785825488741
R00006,relative_transition_entropy_3x3,antecedent,Sequence_Complexity,108,1.5094992739550808,2.6124187348429353,-1.1029194608878548,1.4727863527075722
R00006,relative_grid_entropy_3x3,antecedent,Sequence_Complexity,108,0.8996892662278646,1.580309660293314,-0.6806203940654493,1.4614879690296936
R00006,acceleration_mad,antecedent,Acceleration,108,4.697968511106003e-05,2.3180446583942208e-05,2.379923852711783e-05,1.3793375625737911
R00006,acceleration_iqr,antecedent,Acceleration,108,9.057889222991412e-05,4.6450380869445334e-05,4.41285113604688e-05,1.3194302388213284
R00006,acceleration_quant_75,antecedent,Acceleration,108,4.7304178826913936e-05,2.5674602494186206e-05,2.1629576332727747e-05,1.2897157453222774
R00006,relative_grid_revisit_ratio_3x3,antecedent,Sequence_Complexity,108,0.9265873015873015,0.8809523809523808,0.04563492063492063,1.203703703703705
R00006,relative_grid_unique_cells_3x3,antecedent,Sequence_Complexity,108,4.111111111111111,6.666666666666667,-2.5555555555555554,1.2037037037037037
R00006,acceleration_quant_25,antecedent,Acceleration,108,-4.327471340300018e-05,-2.0775778375259128e-05,-2.249893502774105e-05,1.1852940699217553
R00006,angle_progress_slope,target,Path_Evolution,108,1.986176451955202,-22.58385417018524,24.570030622140454,1.145581303305215
R00006,acceleration_quant_median,antecedent,Acceleration,108,2.2533820616920305e-07,3.922965318775184e-06,-3.6976271126059814e-06,1.0744590809277126
R00006,acceleration_0s,antecedent,Acceleration,108,0.0,0.0,0.0,0.0
R00006,point_count,antecedent_and_target,Duration,108,56.0,56.0,0.0,0.0
R00007,acceleration_mean_first_half,antecedent,Temporal,105,-0.0010725174060030296,2.96638567669527e-05,-0.0011021812627699822,350.18246932568707
R00007,acceleration_mean_half_diff,antecedent,Temporal,105,0.0011483964099740427,4.744563861900535e-05,0.0011009507713550372,160.79574454010015
R00007,acceleration_mean,antecedent_and_target,Acceleration;Kinematic,105,3.746486283723637e-05,3.911180787524437e-05,-1.6469450380079947e-06,32.19230789819119
R00007,acceleration_mean_second_half,antecedent,Temporal,105,7.587900397101302e-05,7.710949538595804e-05,-1.2304914149450265e-06,29.93136251373881
R00007,duration_total_seconds,antecedent,Temporal,105,1158461.7714285713,1156854.6666666667,1607.104761904762,18.53829118250171
R00007,sampling_gap_mean_seconds,antecedent,Temporal,105,21062.9412987013,21033.72121212121,29.220086580085695,18.53829118249993
R00007,acceleration_quant_max,antecedent_and_target,Acceleration;Kinematic,105,0.0031773139824735133,0.0022322942622551864,0.0009450197202183263,10.579578804604154
R00007,speed_meanse,target,Kinematic,105,1.9710924865637105,1.0706522829768799,0.9004402035868307,10.378252191745478
R00007,speed_sd,target,Kinematic,105,14.618013116779418,7.940169841218652,6.677843275560765,10.378252191745474
R00007,speed_quant_max,target,Kinematic,105,83.66045666678181,49.919882822573356,33.740573844208456,9.860708854316837
R00007,speed_range,target,Kinematic,105,83.51617702157358,49.78652747068784,33.72964955088574,9.843010456973238
R00007,acceleration_range,antecedent_and_target,Acceleration;Kinematic,105,0.005166918736540039,0.003557566325472569,0.0016093524110674718,7.928372770917031
R00007,acceleration_meanse,antecedent_and_target,Acceleration;Kinematic,105,8.266007974829255e-05,5.272517406496122e-05,2.993490568333134e-05,7.6289835507633175
R00007,acceleration_sd,antecedent_and_target,Acceleration;Kinematic,105,0.0006130235583724942,0.00039102035613242076,0.0002220032022400733,7.6289835507633175
R00007,speed_mean_half_diff,antecedent,Temporal,105,2.9972006728374807,3.289191231169584,-0.2919905583321032,7.267265444884195
R00007,speed_mean_second_half,antecedent,Temporal,105,6.8459111547807545,4.967243429804873,1.8786677249758823,7.058610555777779
R00007,speed_quant_95,target,Kinematic,105,24.5547348040339,9.598407397085346,14.956327406948557,6.09127688851075
R00007,acceleration_quant_min,antecedent_and_target,Acceleration;Kinematic,105,-0.0019896047540665274,-0.0013252720632173822,-0.0006643326908491452,5.7810397833308
R00007,speed_mean,target,Kinematic,105,5.386130506901708,3.364530057516297,2.021600449385411,3.9200010225231035
R00007,acceleration_skew,antecedent_and_target,Acceleration;Kinematic,105,0.5024919822026997,1.1406636532550498,-0.63817167105235,3.3259662649137716
R00007,acceleration_quant_95,antecedent_and_target,Acceleration;Kinematic,105,0.0003363924478219438,0.0002658245079778671,7.056793984407666e-05,3.090067474618976
R00007,acceleration_quant_05,antecedent_and_target,Acceleration;Kinematic,105,-0.00028983380548300156,-0.00012393224137906728,-0.00016590156410393428,2.5819619037209955
R00007,speed_mean_first_half,antecedent,Temporal,105,3.8487104819432743,1.6780521986352894,2.170658283307985,2.5060335400624316
R00007,speed_vcoef,target,Kinematic,105,1.758019405316573,1.6456047568072223,0.11241464850935103,2.469406749307273
R00007,acceleration_kurt,antecedent_and_target,Acceleration;Kinematic,105,10.7335654284768,11.06512548870305,-0.33156006022625245,1.8625799574645365
R00007,sampling_gap_sd_seconds,antecedent,Temporal,105,4.642496651167582e-07,3.520018749982149e-07,1.1224779011854337e-07,1.6427137072801412
R00007,sampling_gap_cv,antecedent,Temporal,105,2.2016520005328875e-11,1.6810279065880846e-11,5.20624093944803e-12,1.6097226269971208
R00007,acceleration_vcoef,antecedent_and_target,Acceleration;Kinematic,105,79.3613306283908,1.5223716211642995,77.8389590072265,1.3763148861438208
R00007,speed_quant_90,target,Kinematic,105,5.499652551803274,4.316969102186366,1.182683449616908,1.3746392173684994
R00007,speed_kurt,target,Kinematic,105,10.377824249769606,13.956367363935858,-3.578543114166251,1.353342716279987
R00007,distance_geometry_3_1,antecedent_and_target,Geometric,105,0.07230908020719058,0.13853232674261756,-0.066223246535427,1.3331917199356036
R00007,acceleration_quant_median,antecedent_and_target,Acceleration;Kinematic,105,1.3759014788879278e-06,3.3242733523279495e-06,-1.9483718734400215e-06,1.3100203157299541
R00007,acceleration_quant_90,antecedent_and_target,Acceleration;Kinematic,105,0.00012428588720509291,0.00012328239286436824,1.0034943407246956e-06,1.2626795945677476
R00007,acceleration_quant_10,antecedent_and_target,Acceleration;Kinematic,105,-0.00011886664853703325,-8.440757440402583e-05,-3.445907413300741e-05,1.1012815102026794
R00007,acceleration_mad,antecedent_and_target,Acceleration;Kinematic,105,5.120014988414695e-05,4.448196528106083e-05,6.71818460308611e-06,1.089334870163596
R00007,acceleration_iqr,antecedent_and_target,Acceleration;Kinematic,105,9.869940758343663e-05,8.807787966101934e-05,1.0621527922417308e-05,1.0766853314625793
R00007,speed_skew,target,Kinematic,105,2.901909011772214,3.2543721716827037,-0.3524631599104896,1.0583853152624698
R00007,acceleration_quant_75,antecedent_and_target,Acceleration;Kinematic,105,5.03632342774394e-05,4.620114085431513e-05,4.162093423124265e-06,1.0308611511672807
R00007,acceleration_quant_25,antecedent_and_target,Acceleration;Kinematic,105,-4.833617330599723e-05,-4.18767388067042e-05,-6.459434499293046e-06,1.029282175517906
R00007,distance_geometry_4_4,antecedent_and_target,Geometric,105,0.030499358313113695,0.018650291998218646,0.011849066314895042,0.9898236228189098
R00007,speed_quant_10,target,Kinematic,105,0.49761885358105473,0.35017588931038895,0.14744296427066575,0.9664425826514019
R00007,speed_iqr,target,Kinematic,105,1.9985901804895594,1.5537799949216602,0.4448101855678989,0.9483327976888908
R00007,distance_geometry_4_2,antecedent_and_target,Geometric,105,0.12159419456539418,0.18821567378281898,-0.06662147921742483,0.9120726029167175
R00007,speed_quant_75,target,Kinematic,105,2.84746565999842,2.3246485006754076,0.5228171593230125,0.8627486828773494
R00007,speed_quant_25,target,Kinematic,105,0.848875479508861,0.7708685057537475,0.07800697375511356,0.8465674055744237
R00007,speed_quant_min,target,Kinematic,105,0.14427964520823014,0.13335535188551215,0.010924293322718014,0.7880202344794994
R00007,speed_mad,target,Kinematic,105,0.8500768945507204,0.8033908929777053,0.04668600157301511,0.7855619709049755
R00007,speed_quant_05,target,Kinematic,105,0.3302517405519958,0.260273678216645,0.06997806233535085,0.7834654723886516
R00007,distance_geometry_5_4,antecedent_and_target,Geometric,105,0.1757340653743085,0.1490472597051816,0.026686805669126887,0.7703154928008406
R00007,distance_geometry_3_2,antecedent_and_target,Geometric,105,0.10801908245366149,0.1645712429635139,-0.05655216050985238,0.751783583980877
R00007,speed_quant_median,target,Kinematic,105,1.5581416552804206,1.5755227771391407,-0.01738112185872002,0.7296537211772575
R00007,distance_geometry_5_2,antecedent_and_target,Geometric,105,0.18780261422326466,0.1089360206544482,0.07886659356881648,0.7166642168409767
R00007,distance_geometry_4_1,antecedent_and_target,Geometric,105,0.1067579585772605,0.131897815489543,-0.025139856912282505,0.682604471530838
R00007,distance_geometry_5_1,antecedent_and_target,Geometric,105,0.134498839514533,0.03799339128853039,0.09650544822600263,0.6059071999054109
R00007,angles_mad,antecedent_and_target,Indentation;Geometric,105,39.854943867805545,37.47748250003617,2.3774613677693703,0.5937750366341082
R00007,angles_quant_95,antecedent_and_target,Indentation;Geometric,105,175.44612022826203,174.1508938222168,1.2952264060452119,0.5819209328554966
R00007,angles_quant_90,antecedent_and_target,Indentation;Geometric,105,170.85906557402348,169.10028514545095,1.758780428572504,0.5809597800756788
R00007,angles_quant_75,antecedent_and_target,Indentation;Geometric,105,145.48573504750772,142.29963307717856,3.1861019703291547,0.579807522404754
R00007,angles_mean,antecedent_and_target,Indentation;Geometric,105,72.48578456426036,70.73864823427311,1.7471363299872316,0.565395801806655
R00007,distance_geometry_5_3,antecedent_and_target,Geometric,105,0.15555107962777745,0.1482898705821352,0.0072612090456422515,0.5613118867904685
R00007,angles_iqr,antecedent_and_target,Indentation;Geometric,105,134.99002762094312,131.9561507165757,3.033876904367417,0.5492913592861184
R00007,angles_vcoef,antecedent_and_target,Indentation;Geometric,105,0.9248643100493795,0.9458540320047439,-0.020989721955364506,0.5472768975942196
R00007,angles_quant_median,antecedent_and_target,Indentation;Geometric,105,43.47401276124934,42.01045632698657,1.4635564342627745,0.5430081421032978
R00007,sampling_gap_iqr_seconds,antecedent,Temporal,105,6.285716413653322e-07,3.333334461785853e-07,2.9523819518674695e-07,0.5428571428571428
R00007,distance_geometry_5_5,antecedent_and_target,Geometric,105,0.10987478236649721,0.04954592178989001,0.06032886057660721,0.5287955787498226
R00007,angles_quant_05,antecedent_and_target,Indentation;Geometric,105,1.6151893674015694,1.0471485429199903,0.5680408244815787,0.5064769819574643
R00007,angles_sd,antecedent_and_target,Indentation;Geometric,105,66.90074331296688,66.7641116706797,0.13663164228718505,0.4884624843065245
R00007,angles_meanse,antecedent_and_target,Indentation;Geometric,105,9.104038029426816,9.085444817964477,0.018593211462337493,0.4884624843065231
R00007,angles_quant_min,antecedent_and_target,Indentation;Geometric,105,0.3928829129198401,0.22847222728522149,0.1644106856346186,0.4822110587149053
R00007,distance_geometry_3_3,antecedent_and_target,Geometric,105,0.055666632332224984,0.01935515512062592,0.03631147721159906,0.453452939489083
R00007,angles_skew,antecedent_and_target,Indentation;Geometric,105,0.42682665169425654,0.4598227520830713,-0.03299610038881472,0.4419308946946166
R00007,angles_quant_10,antecedent_and_target,Indentation;Geometric,105,3.3572840676668165,2.7554285240909953,0.6018555435758217,0.4308495511019535
R00007,angles_quant_25,antecedent_and_target,Indentation;Geometric,105,10.49570742656459,10.343482360602852,0.15222506596173616,0.42444324587939064
R00007,angles_kurt,antecedent_and_target,Indentation;Geometric,105,-1.4832118859305996,-1.4755423670087107,-0.007669518921889111,0.4238785450321969
R00007,distance_geometry_2_2,antecedent_and_target,Geometric,105,0.032282796524256106,0.014285061174549451,0.01799773534970666,0.4111842512031433
R00007,angles_range,antecedent_and_target,Indentation;Geometric,105,178.855003974918,179.0847207623252,-0.22971678740721396,0.39863698743007475
R00007,angles_quant_max,antecedent_and_target,Indentation;Geometric,105,179.24788688783784,179.31319298961043,-0.06530610177259286,0.386095660070201
R00007,distance_geometry_4_3,antecedent_and_target,Geometric,105,0.08487839403888306,0.08655208028815299,-0.0016736862492699228,0.3631579660792504
R00007,distance_geometry_1_1,antecedent_and_target,Geometric,105,0.0014488372889115695,0.0015136301604381486,-6.479287152657904e-05,0.3021628113746829
R00007,distance_geometry_2_1,antecedent_and_target,Geometric,105,0.024262546302283715,0.0210109064253157,0.003251639876968019,0.26766724064923075
R00007,acceleration_0s,antecedent_and_target,Acceleration;Kinematic,105,0.0,0.0,0.0,0.0
R00007,angles_0s,antecedent_and_target,Indentation;Geometric,105,0.0,0.0,0.0,0.0
R00007,point_count,antecedent,Temporal,105,56.0,56.0,0.0,0.0
R00007,speed_0s,target,Kinematic,105,0.0,0.0,0.0,0.0
R00008,acceleration_mean_first_half,antecedent,Phase_Change,102,-0.0007173806222894073,1.5302705603109273e-06,-0.0007189108928497183,240.1800664468532
R00008,acceleration_progress_slope,antecedent_and_target,SpatioTemporal_Dynamics;Path_Evolution,102,0.002091106700387491,-1.0909337898326986e-05,0.0021020160382858185,138.73200679662486
R00008,acceleration_mean_half_diff,antecedent,Phase_Change,102,0.0007231951393584657,-1.8367561541714267e-06,0.0007250318955126367,101.6463033095982
R00008,bbox_area_km2,antecedent_and_target,Extent;Spatial_Context,102,223716.98681246277,1002950.2625754637,-779233.2757630015,10.788374259767668
R00008,bbox_lon_span_deg,antecedent_and_target,Extent;Spatial_Context,102,12.59695097945258,24.436707504385495,-11.83975652493292,3.3513306621176753
R00008,bbox_width_m,antecedent_and_target,Extent;Spatial_Context,102,405625.40508331044,761087.562810281,-355462.1577269703,3.1696860817946755
R00008,bbox_diagonal_m,antecedent_and_target,Extent;Spatial_Context,102,510051.85126704676,892449.7714727164,-382397.9202056696,2.597059666678169
R00008,bbox_height_m,antecedent_and_target,Extent;Spatial_Context,102,335891.9412800381,626732.9002462107,-290840.9589661724,2.4673127616181585
R00008,bbox_lat_span_deg,antecedent_and_target,Extent;Spatial_Context,102,3.0207488004712406,5.636344383315252,-2.615595582844011,2.4673127616181487
R00008,acceleration_mean_second_half,antecedent,Phase_Change,102,5.81451706905793e-06,-3.0648559386049954e-07,6.121002662918431e-06,2.2600979053116768
R00008,radius_of_gyration_m,antecedent,Spatial_Context,102,85509.43259379908,133809.5733282963,-48300.140734497174,2.2416770739197918
R00008,max_distance_to_centroid_m,antecedent,Spatial_Context,102,355603.0681766734,550227.9909478335,-194624.9227711603,2.1516294397736737
R00008,speed_mean_first_half,antecedent,Phase_Change,102,1.915802660824255,3.0914905237313306,-1.1756878629070762,2.0485891806214136
R00008,speed_progress_slope,antecedent_and_target,SpatioTemporal_Dynamics;Path_Evolution,102,0.9677944299817538,-1.6938904958666658,2.66168492584842,1.8254208693889389
R00008,path_length_m,antecedent,Spatial_Context,102,2414369.9299429394,3205300.2013356555,-790930.2713927141,1.7925818696578462
R00008,speed_mean_second_half,antecedent,Phase_Change,102,2.274586240882704,2.4377895425085216,-0.16320330162581825,1.7251549637262478
R00008,mean_distance_to_centroid_m,antecedent,Spatial_Context,102,53392.88555371427,68861.62340771953,-15468.737854005234,1.623342373698797
R00008,speed_mean_half_diff,antecedent,Phase_Change,102,0.3587835800584486,-0.6537009812228093,1.0124845612812576,1.2401741940888078
R00008,net_displacement_m,antecedent,Spatial_Context,102,6386.335795898961,6846.469140830982,-460.1333449320175,0.9030799136096924
R00008,relative_transition_entropy_3x3,antecedent,SpatioTemporal_Dynamics,102,2.7382291236922502,3.345085483577186,-0.6068563598849334,0.8269579193209547
R00008,median_distance_to_centroid_m,antecedent,Spatial_Context,102,33479.58781684057,27200.756081417127,6278.8317354234305,0.8121306219274352
R00008,relative_grid_entropy_3x3,antecedent,SpatioTemporal_Dynamics,102,1.6387255540103212,1.9054490052990571,-0.26672345128873554,0.7992765419707292
R00008,angle_progress_slope,antecedent_and_target,SpatioTemporal_Dynamics;Path_Evolution,102,0.13563948859882533,1.0411743565167857,-0.9055348679179606,0.7087679980004142
R00008,relative_grid_revisit_ratio_3x3,antecedent,SpatioTemporal_Dynamics,102,0.8876050420168068,0.904761904761905,-0.017156862745098027,0.6666666666666674
R00008,relative_grid_unique_cells_3x3,antecedent,SpatioTemporal_Dynamics,102,6.294117647058823,5.333333333333333,0.9607843137254902,0.6666666666666665
R00008,directness_ratio,antecedent,Spatial_Context,102,0.00326776459640734,0.001829723173455629,0.0014380414229517103,0.6203883967183946
R00009,acceleration_mean_first_half,antecedent,Phase_Change,93,-0.0016355930612598117,4.822036941029354e-06,-0.0016404150982008417,514.2471034105704
R00009,acceleration_progress_slope,antecedent_and_target,SpatioTemporal_Dynamics;Path_Evolution,93,0.004737982140540974,-5.291598396373155e-06,0.004743273738937346,294.9581508997868
R00009,acceleration_mean_half_diff,antecedent,Phase_Change,93,0.0016370552703537577,2.9770362289429516e-06,0.0016340782341248148,216.15541949757448
R00009,acceleration_mean_second_half,antecedent,Phase_Change,93,1.4622090939454436e-06,7.799073169972307e-06,-6.33686407602686e-06,1.9959370832573597
R00009,bbox_area_km2,antecedent,Spatial_Context,93,101342.30250050273,217137.34375171812,-115795.04125121533,1.9339464966248014
R00009,bbox_lon_span_deg,antecedent,Spatial_Context,93,8.910363816695497,15.073519303728323,-6.163155487032828,1.3967382048009083
R00009,bbox_width_m,antecedent,Spatial_Context,93,290595.8347409694,489894.1886628466,-199298.35392187705,1.3835646277537026
R00009,max_distance_to_centroid_m,antecedent,Spatial_Context,93,251250.46699854409,400184.57229818834,-148934.10529964417,1.1836670342579485
R00009,bbox_diagonal_m,antecedent,Spatial_Context,93,405431.44076228095,601606.6034326374,-196175.16267035634,1.1412253412638558
R00009,speed_progress_slope,antecedent_and_target,SpatioTemporal_Dynamics;Path_Evolution,93,0.8573964716767125,-0.7910645991322303,1.6484610708089424,1.0834471211915544
R00009,radius_of_gyration_m,antecedent,Spatial_Context,93,70111.1170456015,95165.59912544892,-25054.48207984738,0.9590287502784012
R00009,speed_mean_half_diff,antecedent,Phase_Change,93,0.232966399051881,-0.6047394586205711,0.8377058576724518,0.9523905447958904
R00009,speed_mean_second_half,antecedent,Phase_Change,93,2.1082096419466145,1.9076228632029872,0.20058677874362665,0.9372941308683739
R00009,bbox_height_m,antecedent,Spatial_Context,93,271504.4422570393,369592.5342896021,-98088.09203256272,0.852774723471876
R00009,bbox_lat_span_deg,antecedent,Spatial_Context,93,2.4416981102466986,3.3238255147289903,-0.8821274044822921,0.852774723471874
R00009,relative_transition_entropy_3x3,antecedent,SpatioTemporal_Dynamics,93,3.2466075957446265,2.48230727169552,0.7643003240491055,0.8088331847744151
R00009,speed_mean_first_half,antecedent,Phase_Change,93,1.8752432428947332,2.512362321823559,-0.6371190789288254,0.7950890013995385
R00009,relative_grid_entropy_3x3,antecedent,SpatioTemporal_Dynamics,93,1.917192210420254,1.4908552797491874,0.42633693067106654,0.7585006456573121
R00009,path_length_m,antecedent_and_target,Displacement;Spatial_Context,93,2284772.498970402,2672608.354266022,-387835.85529561975,0.7125406013826062
R00009,mean_distance_to_centroid_m,antecedent,Spatial_Context,93,48788.76088959872,57939.29952799946,-9150.538638400742,0.6837997440470212
R00009,angle_progress_slope,antecedent_and_target,SpatioTemporal_Dynamics;Path_Evolution,93,-3.3048297108081814,-6.902977210418543,3.5981474996103575,0.6683418755211539
R00009,relative_grid_revisit_ratio_3x3,antecedent,SpatioTemporal_Dynamics,93,0.8778801843317975,0.8928571428571431,-0.014976958525345646,0.6093189964157713
R00009,relative_grid_unique_cells_3x3,antecedent,SpatioTemporal_Dynamics,93,6.838709677419355,6.0,0.8387096774193549,0.6093189964157705
R00009,directness_ratio,antecedent_and_target,Displacement;Spatial_Context,93,0.0033197262743050538,0.001271022466179864,0.00204870380812519,0.6074950288169121
R00009,net_displacement_m,antecedent_and_target,Displacement;Spatial_Context,93,6565.19029839287,3391.529620915147,3173.660677477725,0.5846514715289037
R00009,median_distance_to_centroid_m,antecedent,Spatial_Context,93,32251.78927163587,33697.31627968106,-1445.5270080452,0.5482280238209046
R00010,acceleration_mean_first_half,antecedent,Phase_Change,90,-0.000899906757680829,1.3627780861923917e-06,-0.0009012695357670214,307.5586908917686
R00010,acceleration_progress_slope,target,Path_Evolution,90,0.002964275338796798,-4.030510036400486e-06,0.0029683058488331996,189.43582252425452
R00010,acceleration_mean_half_diff,antecedent,Phase_Change,90,0.0009673300026402881,-3.5341834927162915e-06,0.0009708641861330045,150.28338237749057
R00010,acceleration_mean_second_half,antecedent,Phase_Change,90,6.742324495945911e-05,-2.1714054065239005e-06,6.959465036598303e-05,39.18094109419522
R00010,max_distance_to_centroid_m,antecedent,Localization,90,5357437.080588536,297013.32190918847,5060423.758679349,22.867404899709694
R00010,speed_progress_slope,target,Path_Evolution,90,13.914631443020754,0.6995031315403342,13.215128311480413,22.768487063608145
R00010,radius_of_gyration_m,antecedent,Localization,90,1005059.7745997891,81964.5772028159,923095.1973969731,20.04352653924901
R00010,speed_mean_half_diff,antecedent,Phase_Change,90,3.6248140624886585,0.4568944773069669,3.167919585181689,17.304759298896247
R00010,duration_total_seconds,antecedent_and_target,Duration,90,1156288.2666666666,1131184.6666666667,25103.6,15.350260499734183
R00010,mean_distance_to_centroid_m,antecedent,Localization,90,475152.57605399744,55009.28419931897,420143.2918546784,14.996563114093927
R00010,median_distance_to_centroid_m,antecedent,Localization,90,284701.5376644171,32277.98983826068,252423.54782615643,14.143530355427515
R00010,speed_mean_second_half,antecedent,Phase_Change,90,15.516591895486691,2.4583779266373225,13.058213968849367,13.858380069495881
R00010,speed_mean_first_half,antecedent,Phase_Change,90,11.89177783299803,2.001483449330355,9.890294383667676,10.803847838744636
