trajectory_id,raw_lof,lof_percentile_score,n_features_used,n_neighbors
131,0.9919479068177568,0.04645161290322581,100,20
132,1.0711182525492953,0.3503225806451613,100,20
133,1.2602635828654907,0.7296774193548388,100,20
134,1.004226303003696,0.09741935483870967,100,20
135,1.1579393307406218,0.5825806451612904,100,20
136,1.0764035496879631,0.3716129032258065,100,20
137,1.1796360257459522,0.6309677419354839,100,20
138,1.0349810144953016,0.2167741935483871,100,20
139,1.0035894977630404,0.09612903225806452,100,20
140,1.0650306908976641,0.327741935483871,100,20
141,1.004275528827543,0.09870967741935484,100,20
142,1.0542142767569125,0.2845161290322581,100,20
143,0.9967594542700992,0.0664516129032258,100,20
144,1.6308841201942292,0.8974193548387097,100,20
145,1.0411504004921999,0.23870967741935484,100,20
146,1.1854498519470942,0.6374193548387097,100,20
147,1.1507356337795676,0.5664516129032258,100,20
148,1.2084790131751533,0.6683870967741935,100,20
149,1.1953035941189614,0.6529032258064517,100,20
150,1.3553244439467804,0.8032258064516129,100,20
151,1.3032912002681358,0.7612903225806451,100,20
152,1.2538511657597493,0.7225806451612903,100,20
153,1.1397690293867577,0.5406451612903226,100,20
154,1.27271307075879,0.7406451612903225,100,20
155,1.0031619868097348,0.0935483870967742,100,20
156,1.1425386405878553,0.5509677419354839,100,20
157,2.101940805217393,0.9587096774193549,100,20
158,1.9333686290664187,0.9458064516129032,100,20
159,1.1718148344917778,0.62,100,20
160,1.1885394467876536,0.6412903225806451,100,20
161,1.6867623886140055,0.9096774193548387,100,20
162,1.8668479135661098,0.94,100,20
163,1.5957256267577329,0.8890322580645161,100,20
164,1.4096673735718743,0.824516129032258,100,20
165,1.2964721298051516,0.7580645161290323,100,20
166,1.0849391737758711,0.4,100,20
167,1.0720181423938966,0.3554838709677419,100,20
168,1.1082254126168063,0.46064516129032257,100,20
169,1.014141843084888,0.13548387096774195,100,20
170,1.0479036892811107,0.26,100,20
171,1.1641171379039512,0.5980645161290322,100,20
172,1.1717300796176586,0.6180645161290322,100,20
173,1.1892485681277547,0.6432258064516129,100,20
174,0.9974542199616019,0.06903225806451613,100,20
175,1.0548374711985251,0.28774193548387095,100,20
176,1.041195721414556,0.23935483870967741,100,20
177,1.0498334683996984,0.267741935483871,100,20
178,1.1383663081806032,0.5361290322580645,100,20
179,1.105544560161707,0.4567741935483871,100,20
180,1.0250975080553513,0.18193548387096775,100,20
181,1.091725922819519,0.4206451612903226,100,20
182,1.5926886141893422,0.8870967741935484,100,20
183,1.175216960851881,0.6232258064516129,100,20
184,1.247639174548706,0.7180645161290322,100,20
185,1.0367376447265788,0.22,100,20
186,1.230863703230493,0.6948387096774193,100,20
187,1.6562377732215978,0.9064516129032258,100,20
188,1.053795653887529,0.28193548387096773,100,20
189,1.590445974600271,0.8864516129032258,100,20
190,1.2002173912698353,0.6593548387096774,100,20
191,1.1809341233477875,0.6329032258064516,100,20
192,1.4577326589547506,0.84,100,20
193,1.0216007515786996,0.1664516129032258,100,20
194,1.1702111690898218,0.6161290322580645,100,20
195,1.5655025562688696,0.8787096774193548,100,20
196,1.5847685040658006,0.8858064516129033,100,20
197,1.1493872094980746,0.5645161290322581,100,20
198,1.0734244405143198,0.3606451612903226,100,20
199,1.0389578134600748,0.22774193548387098,100,20
200,1.4960878030267772,0.8529032258064516,100,20
201,1.0424455278942204,0.24387096774193548,100,20
202,0.9830771429566958,0.02064516129032258,100,20
203,0.99471677390314,0.05870967741935484,100,20
204,0.9842891317193734,0.023870967741935485,100,20
205,1.017221480380176,0.15161290322580645,100,20
206,1.0791539602420466,0.38129032258064516,100,20
207,1.1333418332031813,0.5258064516129032,100,20
208,0.9818296987919866,0.015483870967741935,100,20
209,1.3378881305373762,0.7929032258064516,100,20
210,1.081761576413445,0.38903225806451613,100,20
211,1.1054600365674587,0.4561290322580645,100,20
212,2.6810846921558493,0.9793548387096774,100,20
213,3.175054089311183,0.9883870967741936,100,20
214,1.048939390142434,0.2645161290322581,100,20
215,1.026863357738725,0.18838709677419355,100,20
216,1.1783495774141084,0.6283870967741936,100,20
217,1.1023850574445275,0.4464516129032258,100,20
218,1.3900258772167429,0.8180645161290323,100,20
219,1.017135871014862,0.15096774193548387,100,20
220,0.9911672764103832,0.044516129032258066,100,20
221,0.9957159903662693,0.06193548387096774,100,20
222,1.1290430573889119,0.5174193548387097,100,20
223,1.0378238875362127,0.22451612903225807,100,20
224,1.7817417361770373,0.9283870967741935,100,20
225,1.084183494517677,0.3961290322580645,100,20
226,1.050241973316613,0.2696774193548387,100,20
227,1.2729696823068104,0.7412903225806452,100,20
228,1.0084642833849773,0.11741935483870967,100,20
229,1.0836779000412977,0.39483870967741935,100,20
230,1.1516066908578941,0.5696774193548387,100,20
231,1.0114413976795622,0.12838709677419355,100,20
232,1.222738908077672,0.6806451612903226,100,20
233,1.0292303197197994,0.19612903225806452,100,20
234,1.143682866118028,0.555483870967742,100,20
235,1.1419543459131023,0.5490322580645162,100,20
236,1.3292845341000792,0.7851612903225806,100,20
237,1.1048493654522955,0.45548387096774196,100,20
238,1.654304716346676,0.9058064516129032,100,20
239,1.1758647284106079,0.6245161290322581,100,20
240,1.123799048368063,0.5051612903225806,100,20
241,1.0958183564670239,0.4309677419354839,100,20
242,1.161959717973863,0.5909677419354838,100,20
243,1.0673549927615316,0.33741935483870966,100,20
244,1.0412098194531945,0.24,100,20
245,1.0598165972894615,0.3064516129032258,100,20
246,1.0321274472880595,0.2103225806451613,100,20
247,1.0613988877301428,0.3141935483870968,100,20
248,1.1974997185538858,0.6561290322580645,100,20
249,1.0349868866019398,0.21741935483870967,100,20
250,1.1369342740956692,0.5329032258064517,100,20
251,1.1844201737749307,0.635483870967742,100,20
252,1.043850321044859,0.24838709677419354,100,20
253,1.0755475073317582,0.3670967741935484,100,20
254,1.0258114758168058,0.18516129032258064,100,20
255,1.258586045070951,0.7270967741935483,100,20
256,1.0064466665236993,0.10580645161290322,100,20
257,1.0016979818964091,0.08774193548387096,100,20
258,1.5343336980552187,0.8664516129032258,100,20
259,1.1261146928374328,0.512258064516129,100,20
260,1.1630626284729475,0.5948387096774194,100,20
261,1.1660131170793722,0.607741935483871,100,20
