meta_pattern_id,contrast_group,contrast_group_label,selection_reason,node_id,feature,n_trajectories,mean_value,median_value,std_value,q25_value,q75_value,mean_robust_standardized_value,median_robust_standardized_value
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_quant_25,366,-5.5243974588279185e-05,-3.395468312943134e-05,0.00016262896462391414,-4.7703769394362654e-05,-2.447516391418069e-05,-1.0960629807883218,-0.004239370324797697
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_quant_75,366,6.078545442983479e-05,3.859183431709468e-05,0.00015995844939090866,2.9311501579261884e-05,5.125394502102066e-05,1.1647915530043387,0.05240099340200258
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_quant_90,366,0.00022959730160478412,9.528929264106129e-05,0.001010340169037327,7.170038444231656e-05,0.00012772873820687144,2.829402572519931,0.08025977053206038
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_quant_95,366,0.00046672609878228204,0.00014461019994003337,0.0022995972742498234,0.00010488269161042987,0.00021064836847348354,3.6671043967665,0.09877430761597472
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_quant_max,366,0.0016068903314829857,0.00031443841054678873,0.006086107906930522,0.00019565299495083262,0.0006709723350692921,3.7878321311067418,0.11399104894351439
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_quant_median,366,8.742042512605582e-07,5.605330045831397e-07,5.0359139094163615e-06,-1.963613298867353e-06,3.3871493955081214e-06,-0.02243011345340404,-0.08272289440987174
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_quant_min,366,-0.0017542032765340352,-0.00029070520099952864,0.009581082845437993,-0.0006569733332212576,-0.0001905127588402489,-4.187435299459604,-0.05799662525872215
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_range,366,0.0033610936080170207,0.0006118753924296506,0.015300442093271003,0.00038449645818776167,0.0013637402415137949,3.9103961867005808,0.09867782403147524
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_sd,366,0.00044337806170165005,9.835604426533585e-05,0.0018728227649635167,7.07067932370941e-05,0.00017958832081850195,4.2973994385355345,0.09726202829576645
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_skew,366,0.08280172596859396,0.00210166360303132,0.8789808084567907,-0.3212118289964335,0.3109038948363398,0.15348089665356063,0.022333905591521652
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_vcoef,366,354.0253382017751,81.25335720609911,1685.8065323000199,29.098437061559345,223.17939606443005,1.6177787696283443,0.04353624916639531
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_0s,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_iqr,366,3.3594440315047986,1.638255570380587,13.825512461592513,1.2187827884166773,2.1929957721468494,2.1698111952311754,0.10036733601070835
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_kurt,366,6.3855221060522735,3.883440359055276,6.861222500545534,1.21917653513207,9.881886634560534,0.3744416258543556,0.05715820824481442
