trajectory_id,object_id,geometric,kinematic,curvature,indentation,speed,acceleration
1039,340,0.4543,0.2879,0.5684,0.3084,0.3245,0.1106
1040,340,0.7981,0.0856,0.9078,0.5639,0.0889,0.0793
1041,340,0.2442,0.9993,0.164,0.3008,0.991,1.0
1042,340,0.0653,0.7418,0.0794,0.1005,0.7462,0.6812
1043,340,0.0935,0.9204,0.1179,0.1187,0.887,0.9643
1044,340,0.7713,0.9219,0.2963,0.9153,0.8908,0.9607
1045,340,0.1514,0.1644,0.0801,0.3689,0.1672,0.179
1046,340,0.098,0.3192,0.0227,0.3091,0.3931,0.1674
1047,340,0.098,0.1384,0.1791,0.0688,0.1295,0.2176
1048,340,0.0913,0.0737,0.0469,0.1837,0.0881,0.0546
1049,340,0.9154,0.7314,0.9539,0.3734,0.7312,0.6696
1050,340,0.1745,0.1228,0.1474,0.257,0.128,0.1019
1051,340,0.3252,0.1815,0.1731,0.5223,0.1943,0.0975
1052,340,0.0921,0.1399,0.1701,0.0544,0.1401,0.2031
1053,340,0.098,0.1912,0.1897,0.0937,0.2063,0.123
1054,340,0.1604,0.2083,0.093,0.3462,0.2297,0.1208
1055,340,0.1856,0.1451,0.1799,0.2026,0.134,0.4971
1056,340,0.1054,0.9152,0.1104,0.1565,0.8727,0.9658
1057,340,0.0668,0.125,0.13,0.0537,0.1273,0.0873
1058,340,0.925,0.279,0.4248,0.9773,0.2658,0.5459
1059,340,0.6503,0.9256,0.0529,0.9335,0.8614,0.9709
1060,340,0.3898,0.0632,0.6757,0.1852,0.0904,0.0371
1061,340,0.1952,0.1458,0.4248,0.1383,0.1642,0.0466
1062,340,0.5457,0.1481,0.2494,0.7574,0.1461,0.1696
1063,341,0.1225,0.9501,0.1799,0.1708,0.9262,0.9672
1064,341,0.2116,0.9665,0.3772,0.1678,0.945,0.9825
1065,341,0.9852,0.9948,0.9932,0.195,0.9902,0.9985
1066,341,0.144,0.9814,0.0748,0.3545,0.9699,0.9949
1067,341,0.3088,0.9241,0.5979,0.1058,0.8735,0.9672
1068,341,0.4937,0.7954,0.7264,0.2245,0.7696,0.8734
1069,341,0.2643,0.0119,0.1444,0.4762,0.0173,0.067
1070,341,0.925,0.5856,0.9773,0.4286,0.6227,0.4105
1071,341,0.0676,0.0915,0.1104,0.0688,0.1002,0.0677
1072,341,0.1618,0.131,0.2396,0.1905,0.1355,0.107
1073,341,0.2539,0.1287,0.232,0.2933,0.1295,0.1477
1074,341,0.3749,0.7842,0.13,0.6236,0.7711,0.8064
1075,341,0.0973,0.2143,0.0892,0.1988,0.2884,0.1245
1076,342,0.1017,0.9107,0.1542,0.0801,0.8283,0.9745
1077,342,0.8137,0.7917,0.8987,0.4104,0.7854,0.845
1078,342,0.1225,0.7746,0.1119,0.285,0.8321,0.1215
1079,342,0.1114,0.0565,0.1187,0.1882,0.0602,0.0284
1080,342,0.0846,0.7671,0.0559,0.158,0.7681,0.6026
1081,343,0.9213,0.0573,0.0869,0.9879,0.0625,0.0451
1082,343,0.1121,0.3214,0.0438,0.2313,0.4006,0.1761
1083,343,0.2992,0.4874,0.0287,0.6153,0.5474,0.302
1084,343,0.0371,0.1793,0.0242,0.1096,0.18,0.2089
1085,343,0.193,0.1287,0.1096,0.4157,0.1182,0.1703
1086,343,0.0327,0.622,0.0461,0.0854,0.7056,0.0531
1087,343,0.02,0.0975,0.0128,0.0839,0.0828,0.1368
1088,343,0.3207,0.0484,0.5586,0.1308,0.0354,0.1863
1089,343,0.0557,0.1324,0.0582,0.1179,0.1235,0.1521
1090,343,0.0794,0.1905,0.1542,0.0597,0.1973,0.1339
1091,343,0.1514,0.0379,0.3303,0.0869,0.0324,0.0408
1092,343,0.0809,0.0312,0.065,0.2101,0.0286,0.2162
1093,343,0.2257,0.1317,0.1217,0.3568,0.131,0.1033
1094,343,0.0438,0.2269,0.0801,0.0779,0.25,0.1128
1095,343,0.1151,0.1741,0.1784,0.1368,0.1883,0.1026
1096,343,0.1188,0.1704,0.195,0.1361,0.1875,0.1004
1097,343,0.5768,0.5551,0.7989,0.2978,0.5565,0.5852
1098,343,0.072,0.122,0.068,0.1111,0.1393,0.0546
1099,343,0.2287,0.7388,0.3439,0.1444,0.7553,0.6441
1100,343,0.0208,0.1644,0.0574,0.0348,0.1687,0.1536
1101,343,0.317,0.0997,0.155,0.4974,0.0919,0.115
1102,343,0.5509,0.0491,0.4664,0.5729,0.0512,0.0444
1103,343,0.0698,0.2068,0.0491,0.1761,0.2221,0.1019
1104,343,0.8537,0.0603,0.9645,0.0438,0.0542,0.1164
1105,343,0.0186,0.183,0.0567,0.037,0.195,0.1135
1106,343,0.173,0.1771,0.1036,0.3001,0.1815,0.131
1107,343,0.1433,0.0737,0.1088,0.2986,0.0776,0.0662
1108,343,0.1121,0.1384,0.0514,0.2298,0.1363,0.139
1109,343,0.1418,0.1399,0.1141,0.2887,0.1363,0.179
1110,343,0.098,0.1629,0.0673,0.2222,0.1694,0.1252
1111,343,0.118,0.0141,0.0642,0.3091,0.0467,0.0029
1112,343,0.9005,0.6376,0.9811,0.0348,0.6491,0.5815
1113,343,0.1314,0.1362,0.195,0.127,0.1544,0.0771
1114,343,0.2843,0.1362,0.1897,0.452,0.1596,0.0371
1115,343,0.1656,0.244,0.3696,0.0605,0.2914,0.0255
1116,343,0.1477,0.9598,0.1489,0.1943,0.8991,0.9847
1117,343,0.6333,0.1071,0.5457,0.6054,0.0941,0.2766
1118,343,0.1054,0.2158,0.1383,0.1451,0.2846,0.0349
1119,343,0.8463,0.2612,0.9516,0.2706,0.3117,0.0109
1120,343,0.2019,0.9993,0.1988,0.2237,0.991,1.0
1121,343,0.3422,0.1004,0.2948,0.4384,0.125,0.0218
1122,346,0.3326,0.3609,0.0794,0.7067,0.427,0.0509
1123,346,0.1069,0.1786,0.0469,0.2562,0.2078,0.1121
1124,346,0.1084,0.1607,0.062,0.2721,0.18,0.1186
1125,346,0.1158,0.1466,0.1066,0.2653,0.1514,0.0786
1126,346,0.2056,0.5208,0.2993,0.1905,0.5346,0.468
1127,346,0.1373,0.1228,0.1943,0.1141,0.128,0.1106
1128,346,0.9889,0.1949,0.9841,0.836,0.2086,0.0808
1129,346,0.4328,0.465,0.6546,0.2063,0.3908,0.7438
1130,346,0.2094,0.1488,0.0763,0.4754,0.1762,0.0386
1131,346,0.0943,0.0871,0.158,0.102,0.0685,0.1914
1132,346,0.4573,0.1176,0.3749,0.4732,0.1175,0.1157
1133,346,0.0906,0.099,0.0627,0.1988,0.0904,0.0844
1134,346,0.0393,0.1838,0.0642,0.0869,0.1875,0.27
1135,346,0.0965,0.625,0.1995,0.0454,0.6476,0.2889
1136,347,0.1759,0.2121,0.099,0.353,0.253,0.2715
1137,347,0.1188,0.3609,0.0975,0.2653,0.4586,0.1419
1138,347,0.1425,0.1674,0.028,0.4165,0.1739,0.2154
1139,347,0.0631,0.1726,0.1051,0.0567,0.1694,0.2795
1140,347,0.0683,0.2083,0.0794,0.1005,0.244,0.1448
1141,347,0.3408,0.7746,0.5986,0.1625,0.8125,0.3028
1142,347,0.1693,0.8579,0.2147,0.2056,0.8614,0.8392
1143,347,0.0252,0.0774,0.0431,0.0446,0.0776,0.0779
1144,347,0.4469,0.0632,0.5374,0.3628,0.0723,0.064
1145,347,0.3267,0.686,0.1104,0.6259,0.6965,0.4782
1146,347,0.1811,0.0275,0.0967,0.393,0.0286,0.0822
1147,347,0.7246,1.0,0.5004,0.7793,1.0,1.0
1148,347,0.0698,0.1406,0.0854,0.1285,0.1408,0.1019
1149,347,0.5442,0.7024,0.7906,0.1965,0.7154,0.4549
1150,347,0.3653,0.1287,0.0658,0.6357,0.1642,0.115
1151,347,0.6013,0.1064,0.7566,0.4142,0.1107,0.059
1152,347,0.2829,0.1964,0.3636,0.2434,0.2048,0.1754
1153,347,0.9844,0.8423,0.994,0.2132,0.8381,0.8275
1154,347,0.2153,0.3051,0.0068,0.452,0.3931,0.1441
1155,347,0.6682,0.1503,0.1799,0.8602,0.1559,0.1179
1156,347,0.1032,0.093,0.1391,0.1489,0.1145,0.0771
1157,347,0.1158,0.1711,0.155,0.1391,0.183,0.0975
1158,347,0.0995,0.8884,0.1134,0.1519,0.8788,0.9236
1159,347,0.6652,0.9754,0.3091,0.7785,0.9526,0.9964
1160,347,0.1767,0.0461,0.4263,0.0718,0.1273,0.0364
1161,347,0.1722,0.8103,0.0779,0.3356,0.8306,0.6121
1162,347,0.4722,0.814,0.7385,0.0975,0.8306,0.7373
1163,347,0.1656,0.1146,0.1504,0.2419,0.1092,0.1201
1164,347,0.605,0.0945,0.452,0.6674,0.0979,0.1215
1165,347,0.0208,0.1652,0.0015,0.0983,0.1747,0.1317
1166,347,0.1559,0.8214,0.0794,0.2706,0.8358,0.7504
1167,347,0.1136,0.1466,0.4059,0.028,0.1431,0.131
1168,347,0.3823,0.1682,0.0703,0.6606,0.1702,0.1587
1169,347,0.9406,0.1562,0.8859,0.8571,0.1694,0.0815
1170,347,0.1544,0.0751,0.164,0.1807,0.073,0.0859
1171,347,0.2747,0.2016,0.3787,0.2509,0.2221,0.0699
1172,347,0.3096,0.7001,0.3621,0.2426,0.7041,0.7067
1173,347,0.6102,0.1562,0.22,0.7793,0.1717,0.1121
1174,347,0.3051,0.0499,0.5775,0.1844,0.0633,0.0226
1175,347,0.2168,0.1384,0.2079,0.2404,0.1559,0.0539
1176,347,0.1388,0.2195,0.2048,0.1096,0.2372,0.115
1177,347,0.2806,0.5074,0.4717,0.1754,0.5158,0.5662
1178,347,0.6867,0.1964,0.8927,0.3583,0.2161,0.0684
1179,347,0.0423,0.244,0.195,0.0249,0.2726,0.1332
1180,347,0.0935,0.1101,0.0831,0.2026,0.1589,0.0138
1181,347,0.2673,0.1116,0.0877,0.5351,0.1295,0.0459
1182,347,0.1737,0.9196,0.1323,0.229,0.9164,0.9083
1183,347,0.0883,0.0573,0.192,0.0385,0.0587,0.1055
1184,347,0.7045,0.7746,0.3205,0.7559,0.7854,0.8079
1185,348,0.0483,0.0856,0.096,0.006,0.1062,0.0597
1186,348,0.9503,0.5588,0.9781,0.158,0.6069,0.0764
1187,348,0.3556,0.1324,0.4565,0.3719,0.1227,0.1274
1188,348,0.0965,0.096,0.3152,0.0499,0.0941,0.0786
1189,348,0.0319,0.4903,0.0227,0.099,0.6077,0.0713
1190,348,0.3073,0.1176,0.0801,0.6062,0.0994,0.1543
1191,348,0.0223,0.1399,0.0355,0.0431,0.1438,0.1295
1192,348,0.3014,0.1019,0.0431,0.5208,0.1431,0.0007
1193,348,0.1225,0.1332,0.0567,0.3333,0.1446,0.0866
1194,348,0.0831,0.0975,0.1073,0.1504,0.1099,0.0502
1195,348,0.2101,0.0751,0.1875,0.2252,0.0858,0.0902
1196,348,0.0497,0.1734,0.0197,0.1134,0.1792,0.1587
1197,348,0.0661,0.8408,0.1481,0.0711,0.8449,0.7737
1198,348,0.0564,0.151,0.1262,0.0726,0.1634,0.1048
1199,348,0.1663,0.1198,0.3409,0.0794,0.1755,0.0116
1200,348,0.9213,0.2247,0.9872,0.1111,0.2477,0.1252
1201,348,0.9465,0.0885,0.9705,0.7521,0.1054,0.0539
1202,348,0.9903,0.0751,0.9962,0.585,0.0821,0.1012
1203,348,0.2339,0.7121,0.2872,0.2018,0.7214,0.591
1204,348,0.3608,0.0982,0.1285,0.4724,0.0926,0.0946
1205,348,1.0,0.7634,1.0,0.3976,0.7824,0.6776
1206,348,0.9941,0.0461,0.997,0.7528,0.052,0.0713
1207,348,1.0,0.1079,0.9985,1.0,0.1265,0.0721
1208,349,0.441,0.0439,0.1051,0.7211,0.0527,0.04
1209,349,0.0312,0.1436,0.0559,0.0265,0.1408,0.1368
1210,349,0.2116,0.5216,0.1036,0.4293,0.4699,0.7591
1211,349,0.0275,0.2574,0.0166,0.0915,0.3419,0.1099
1212,349,0.1678,0.2314,0.0476,0.3137,0.2651,0.1448
1213,349,0.1685,0.2649,0.0945,0.2887,0.372,0.0218
1214,349,0.1604,0.1443,0.1345,0.288,0.2636,0.0182
1215,349,0.0609,0.7426,0.0401,0.1618,0.7583,0.4541
1216,349,0.1581,0.0707,0.1179,0.2653,0.0971,0.0408
1217,349,0.1685,0.0156,0.0522,0.3772,0.0188,0.0779
1218,349,0.0683,0.1451,0.0763,0.1391,0.1461,0.1376
1219,349,0.0327,0.0112,0.0461,0.0537,0.0384,0.0786
1220,350,0.0787,0.1555,0.127,0.0559,0.1664,0.0808
1221,350,0.0453,0.2344,0.0393,0.1323,0.2598,0.1354
1222,350,0.5575,0.4003,0.2033,0.7702,0.4255,0.3428
1223,350,0.0512,0.1994,0.0967,0.0431,0.2214,0.1063
1224,350,0.1745,0.6629,0.189,0.2056,0.6958,0.147
1225,350,0.5798,0.119,0.0106,0.8934,0.1295,0.0509
1226,350,0.2977,0.1972,0.0748,0.4996,0.1965,0.2023
1227,350,0.1151,0.0796,0.0733,0.2933,0.0866,0.0422
1228,350,0.0995,0.0967,0.1066,0.1368,0.1009,0.0895
1229,350,0.2843,0.1615,0.0574,0.5684,0.1755,0.0771
1230,350,0.9903,0.9955,0.9992,0.0635,0.9902,0.9978
1231,350,0.2955,0.0074,0.5896,0.1361,0.009,0.0247
1232,350,0.1121,0.1622,0.3008,0.037,0.1822,0.0924
1233,350,0.9503,0.9286,0.9667,0.4565,0.9172,0.8544
1234,350,0.9881,0.7649,0.9917,0.2668,0.6348,0.9345
1235,350,0.2294,0.7902,0.4437,0.1633,0.7402,0.9534
1236,350,0.0438,0.0938,0.0801,0.0355,0.1054,0.0735
1237,350,0.271,0.1012,0.1927,0.5268,0.0979,0.1201
1238,350,0.0943,0.1176,0.065,0.2018,0.1107,0.1565
1239,350,0.4001,0.0268,0.1655,0.5949,0.0399,0.0502
1240,350,0.1136,0.119,0.1156,0.1799,0.1333,0.0801
1241,350,0.1804,0.0751,0.1293,0.2608,0.0708,0.0539
1242,350,0.0824,0.0499,0.13,0.1043,0.0392,0.075
1243,350,0.2932,0.1622,0.0824,0.675,0.1694,0.1135
1244,350,0.1076,0.1243,0.0416,0.3983,0.1084,0.1339
1245,350,0.0193,0.1429,0.0363,0.0287,0.1416,0.1594
1246,350,0.4432,0.1704,0.7808,0.0454,0.2018,0.0895
1247,350,0.1084,0.0848,0.164,0.1376,0.1393,0.0029
1248,350,0.0787,0.0402,0.1875,0.0469,0.0377,0.0735
1249,350,0.4803,0.0885,0.1217,0.7354,0.1002,0.0742
1250,350,0.4462,0.369,0.6901,0.2101,0.3328,0.6186
1251,350,0.0601,0.1436,0.0491,0.1277,0.1574,0.1092
1252,350,0.0349,0.0521,0.0469,0.0559,0.0444,0.1266
1253,350,0.2717,0.2299,0.3545,0.2676,0.2545,0.0771
1254,350,0.2108,0.2366,0.421,0.0741,0.3095,0.0502
1255,350,0.1292,0.1607,0.3054,0.0733,0.1717,0.0662
1256,350,0.1893,0.1071,0.0522,0.4618,0.1017,0.1201
1257,350,0.6956,0.4546,0.2812,0.8405,0.5113,0.0269
1258,350,0.2769,0.2024,0.2963,0.359,0.2176,0.1114
1259,350,0.4039,0.122,0.6606,0.1489,0.1348,0.075
1260,350,0.0341,0.0923,0.0257,0.1073,0.1099,0.0175
1261,350,0.0824,0.6124,0.1141,0.0748,0.6672,0.0961
1262,350,0.3645,0.1518,0.4195,0.3537,0.1642,0.0946
1263,351,0.0557,0.1124,0.0597,0.0824,0.134,0.075
1264,351,0.7825,0.1124,0.1413,0.9184,0.1092,0.1274
1265,351,0.0987,0.1905,0.0295,0.3424,0.1898,0.2394
1266,351,0.3111,0.0774,0.4157,0.2759,0.0821,0.067
1267,351,0.0765,0.0826,0.0242,0.2464,0.0798,0.067
1268,351,0.6793,0.0841,0.4195,0.8382,0.1039,0.0124
1269,351,0.1188,0.1481,0.0854,0.2895,0.2312,0.0924
1270,351,0.0319,0.0618,0.065,0.0506,0.067,0.0721
1271,351,0.1262,0.099,0.0597,0.3462,0.1099,0.0611
1272,351,0.0312,0.0603,0.1013,0.0166,0.055,0.0917
1273,351,0.1433,0.0938,0.0673,0.4029,0.0836,0.115
1274,351,0.121,0.8653,0.2933,0.034,0.8675,0.7795
1275,351,0.3081,0.1116,0.0469,0.6508,0.1227,0.0655
1276,351,0.0913,0.2024,0.155,0.0635,0.2214,0.107
1277,351,0.5122,0.1942,0.8753,0.1897,0.2191,0.0706
1278,351,0.075,0.1064,0.2169,0.0378,0.1054,0.1223
1279,351,0.2947,0.1235,0.1497,0.5185,0.1378,0.0415
1280,352,0.1336,0.1019,0.0816,0.3205,0.0949,0.107
1281,352,0.2383,0.497,0.3779,0.1534,0.5098,0.4309
1282,352,0.3022,0.1399,0.1066,0.4452,0.1401,0.1274
1283,352,0.0624,0.1838,0.0801,0.0915,0.1642,0.3413
1284,352,0.0438,0.0811,0.062,0.0741,0.0873,0.048
1285,352,0.0883,0.183,0.1504,0.1141,0.2048,0.0924
1286,352,0.4209,0.5,0.4225,0.458,0.5836,0.083
1287,352,0.0586,0.3341,0.0726,0.0915,0.3012,0.6485
1288,352,0.2034,0.1763,0.1943,0.3099,0.1709,0.2511
1289,352,0.2829,0.157,0.3447,0.263,0.1664,0.1004
1290,352,0.1099,0.1927,0.0015,0.4331,0.2304,0.1274
1291,352,0.1507,0.1399,0.1769,0.1678,0.1596,0.0793
1292,352,0.0111,0.2381,0.0008,0.0907,0.302,0.1194
1293,352,0.0312,0.2158,0.0514,0.0423,0.2199,0.286
1294,352,0.1663,0.3765,0.2252,0.1293,0.448,0.0
1295,352,0.0223,0.1763,0.0363,0.0234,0.1913,0.1099
1296,352,0.1492,0.1332,0.2404,0.164,0.1363,0.1376
1297,352,0.0601,0.2537,0.0673,0.1247,0.3245,0.1179
1298,352,0.2784,0.1086,0.6636,0.0983,0.1069,0.0902
1299,352,0.1967,0.5625,0.3998,0.0884,0.5768,0.5473
1300,352,0.0809,0.3534,0.1164,0.0801,0.4473,0.0349
1301,352,0.8797,0.6882,0.9554,0.0514,0.6476,0.7889
1302,352,0.196,0.0439,0.0945,0.319,0.0399,0.0509
1303,352,0.0586,0.1228,0.102,0.0499,0.1137,0.1114
1304,352,0.1782,0.0885,0.514,0.0,0.0753,0.099
1305,352,0.0393,0.1265,0.0242,0.13,0.1114,0.1536
1306,352,0.2101,0.9978,0.1776,0.2668,0.9849,1.0
1307,353,0.1166,0.0134,0.1383,0.1602,0.0241,0.0116
1308,353,0.0609,0.1161,0.0892,0.0998,0.113,0.1128
1309,353,0.1485,0.4092,0.1935,0.2041,0.488,0.0255
1310,353,0.167,0.5432,0.3764,0.0469,0.5881,0.2242
1311,353,0.2012,0.1429,0.1202,0.2887,0.1649,0.0371
1312,353,0.5353,0.6801,0.7861,0.1534,0.6348,0.8064
1313,353,0.1841,0.1734,0.1973,0.155,0.2191,0.2089
1314,353,0.0765,0.1057,0.0899,0.1187,0.0813,0.2678
1315,353,0.6578,0.0141,0.8949,0.0151,0.0188,0.0291
1316,353,0.3096,0.0439,0.2192,0.5019,0.0437,0.0298
1317,353,0.4024,0.1443,0.7143,0.1338,0.1514,0.1135
1318,353,0.2465,0.2597,0.0204,0.486,0.3148,0.1397
1319,364,0.2376,0.0923,0.1489,0.3734,0.1506,0.0466
1320,364,0.464,0.1414,0.424,0.5624,0.186,0.0546
1321,364,0.1574,0.6629,0.1255,0.2895,0.7327,0.0611
1322,364,0.023,0.2634,0.0401,0.0491,0.3517,0.0975
1323,364,0.3519,0.6674,0.5805,0.1905,0.7206,0.2249
1324,364,0.4165,0.3296,0.0605,0.78,0.4307,0.1361
1325,364,0.1759,0.2879,0.0249,0.356,0.3283,0.278
1326,364,0.9896,0.0275,0.969,0.9289,0.0173,0.0764
1327,364,0.0787,0.0499,0.1194,0.0733,0.052,0.0408
1328,364,0.0416,0.2463,0.028,0.1466,0.3509,0.1019
1329,364,0.1804,0.0804,0.1761,0.2283,0.0858,0.0771
1330,364,0.3667,0.1443,0.5457,0.2222,0.1461,0.1099
1331,364,0.2442,0.1458,0.1013,0.4747,0.1755,0.0822
1332,367,0.614,0.1622,0.7022,0.4966,0.1815,0.0975
1333,367,0.0809,0.0357,0.0718,0.1345,0.0407,0.0429
1334,367,0.072,0.3214,0.1262,0.0801,0.3599,0.1434
1335,367,0.1054,0.7768,0.0408,0.1882,0.6611,0.9156
1336,367,0.1039,0.1793,0.0627,0.2441,0.2026,0.0524
1337,367,0.2138,0.6481,0.3091,0.2132,0.6732,0.5109
1338,367,0.9376,0.5067,0.9894,0.4822,0.5392,0.3624
1339,367,0.6919,0.1391,0.3167,0.802,0.1498,0.2227
1340,367,0.9918,0.3348,0.9985,0.1572,0.3614,0.2438
1341,367,0.0987,0.1592,0.0801,0.1247,0.1792,0.0873
1342,367,0.1552,0.1488,0.4021,0.0393,0.1581,0.1121
1343,367,0.0453,0.1183,0.0952,0.0469,0.1084,0.1805
1344,367,0.0891,0.1756,0.1791,0.0869,0.183,0.1237
1345,367,0.2494,0.1749,0.0703,0.5699,0.1792,0.1295
1346,367,0.1388,0.1168,0.0854,0.2162,0.1792,0.0007
1347,367,0.1284,0.1183,0.0763,0.3802,0.1152,0.1201
1348,367,0.611,0.5558,0.2426,0.7082,0.6099,0.0983
1349,367,0.2264,0.2121,0.3039,0.1799,0.2289,0.182
1350,367,0.4677,0.1265,0.4936,0.4505,0.1378,0.0917
1351,367,0.0334,0.1027,0.0786,0.0166,0.1205,0.0284
1352,367,0.761,0.2173,0.9516,0.0831,0.2462,0.0451
1353,367,0.2532,0.9077,0.5397,0.0915,0.9096,0.8377
1354,367,0.4039,0.2165,0.3492,0.4361,0.2922,0.1143
1355,367,0.17,0.099,0.1134,0.2411,0.0617,0.5837
1356,367,0.0438,0.125,0.0401,0.0899,0.1333,0.1026
1357,367,0.9451,0.1347,0.6984,0.9494,0.1378,0.1019
1358,368,0.3935,0.1086,0.7974,0.034,0.1145,0.0524
1359,368,0.2287,0.2396,0.2373,0.2857,0.2402,0.4265
1360,368,0.2071,0.035,0.4649,0.0952,0.0271,0.0604
1361,368,0.0809,0.1726,0.059,0.1345,0.195,0.1783
1362,368,0.2168,0.1436,0.3515,0.2132,0.1355,0.1878
1363,368,0.121,0.122,0.1686,0.1134,0.1438,0.0393
1364,368,0.0215,0.2173,0.0499,0.0038,0.3117,0.064
1365,368,0.0943,0.0707,0.1051,0.1686,0.055,0.1332
1366,368,0.6711,0.1109,0.9191,0.189,0.1024,0.1295
1367,368,1.0,0.1414,1.0,0.994,0.1137,0.7242
1368,369,0.0594,0.1622,0.0665,0.093,0.1785,0.0677
1369,369,0.0579,0.3266,0.0476,0.1013,0.3916,0.2489
1370,369,0.1975,0.5193,0.2449,0.1761,0.4081,0.9163
1371,369,0.1566,0.0885,0.0665,0.2986,0.1039,0.0699
1372,369,0.2212,0.1362,0.0809,0.359,0.1491,0.1019
1373,369,0.8797,0.715,0.9758,0.0816,0.7274,0.5655
1374,369,0.0586,0.6496,0.0627,0.1451,0.5843,0.9396
1375,369,0.3979,0.7932,0.1822,0.5684,0.808,0.7438
1376,369,0.2131,0.0878,0.2608,0.2063,0.0851,0.1077
1377,369,0.0787,0.1399,0.0952,0.0945,0.1604,0.0197
1378,369,0.2947,0.0632,0.6584,0.0582,0.0715,0.0888
1379,369,0.2918,0.1607,0.0915,0.582,0.1709,0.1121
1380,369,0.2004,0.9554,0.3091,0.1693,0.9503,0.8435
1381,369,0.0958,0.7128,0.1648,0.0703,0.6551,0.7962
1382,374,0.1707,0.0692,0.0091,0.4444,0.0595,0.1012
1383,374,0.0757,0.1912,0.1323,0.0915,0.1988,0.1383
1384,374,0.2242,0.1146,0.4407,0.1066,0.113,0.1114
1385,374,0.6889,0.8065,0.8957,0.1376,0.7824,0.8763
1386,374,0.4365,0.7649,0.1799,0.6984,0.7741,0.7213
1387,374,0.6192,0.1101,0.8352,0.226,0.1054,0.0961
1388,374,0.6102,0.3467,0.0574,0.8534,0.3931,0.2649
1389,374,0.0512,0.1399,0.0741,0.0544,0.1514,0.0852
1390,374,0.3452,0.503,0.1088,0.5548,0.5723,0.0167
1391,374,0.0453,0.1987,0.0763,0.0514,0.2131,0.139
1392,374,0.5345,0.4546,0.8443,0.1293,0.491,0.3734
1393,374,0.4514,0.3304,0.0801,0.7876,0.4224,0.1157
1394,374,0.4469,0.1339,0.576,0.39,0.125,0.1426
1395,382,0.1307,0.0945,0.1104,0.2562,0.1062,0.0757
1396,382,0.4595,0.8579,0.0748,0.7695,0.8306,0.9534
1397,382,0.2554,0.9576,0.6485,0.0265,0.9217,0.9723
1398,382,0.4083,0.0446,0.0529,0.7415,0.0512,0.0408
1399,382,0.6266,0.1071,0.2139,0.7906,0.1205,0.0721
1400,382,0.1633,0.8914,0.195,0.2101,0.8253,0.9716
1401,382,0.4974,0.0714,0.6599,0.3039,0.0949,0.0721
1402,382,0.7877,0.1138,0.059,0.9342,0.1182,0.1157
1403,382,0.8085,0.6466,0.7347,0.7354,0.619,0.8697
1404,382,0.0059,0.221,0.0204,0.0574,0.2357,0.1332
1405,382,0.1492,0.1667,0.0741,0.3439,0.1845,0.0932
1406,382,0.1344,0.8661,0.2116,0.1179,0.8389,0.9541
1407,382,0.5768,0.2262,0.0809,0.8443,0.2508,0.1303
1408,382,0.1425,0.1213,0.2766,0.0726,0.1318,0.0684
1409,382,0.2227,0.567,0.167,0.4142,0.512,0.8632
1410,382,0.046,0.0588,0.0915,0.0711,0.055,0.1121
1411,382,0.2324,0.8966,0.0499,0.4293,0.8291,0.9723
1412,382,0.1076,0.2589,0.1875,0.096,0.3238,0.0706
1413,382,0.9993,0.1815,1.0,0.4641,0.2011,0.1186
1414,382,0.997,0.2068,0.997,0.3469,0.2477,0.1295
1415,382,0.3697,0.0781,0.0446,0.5654,0.0904,0.0713
1416,382,0.9755,0.1481,0.5949,0.9743,0.1551,0.1186
1417,401,0.1411,0.0253,0.3847,0.1036,0.0934,0.0189
1418,401,0.2702,0.0476,0.0249,0.6425,0.0384,0.3806
1419,401,0.216,0.1406,0.0899,0.4951,0.1378,0.1325
1420,401,0.1537,0.9122,0.1927,0.1391,0.863,0.9636
1421,401,0.0728,0.9174,0.1716,0.0091,0.8667,0.9665
1422,401,0.3185,0.0513,0.0416,0.6281,0.0505,0.0691
1423,401,0.1863,0.9204,0.2381,0.2063,0.8652,0.9709
1424,401,0.0742,0.9874,0.1081,0.0779,0.9706,0.9956
1425,401,0.3578,0.8743,0.062,0.5661,0.8434,0.9447
1426,401,0.7231,0.8765,0.6508,0.6939,0.8396,0.9614
1427,401,1.0,0.1912,1.0,0.9909,0.2056,0.0713
1428,402,0.0505,0.7723,0.0257,0.1308,0.7643,0.8144
1429,402,0.2829,0.0558,0.1051,0.5238,0.0986,0.0619
1430,402,0.0171,0.2552,0.0499,0.0227,0.2974,0.1616
1431,402,0.0921,0.9234,0.1262,0.1663,0.8803,0.9636
1432,402,0.0668,0.9829,0.0559,0.1194,0.9608,0.9927
1433,402,0.121,0.0885,0.1005,0.1837,0.1114,0.0429
1434,402,0.1076,0.808,0.1973,0.0779,0.7553,0.9563
1435,402,0.0802,0.9993,0.167,0.0393,0.0798,0.9985
1436,402,0.6823,0.099,0.8609,0.3537,0.1032,0.4265
1437,402,0.533,0.0699,0.1701,0.78,0.073,0.0852
1438,402,0.2413,0.0685,0.4732,0.068,0.0617,0.067
1439,402,0.0839,0.8527,0.1104,0.1421,0.8464,0.8741
1440,402,0.1544,0.2314,0.319,0.0741,0.375,0.091
1441,402,0.0364,0.9598,0.0574,0.1073,0.9081,0.9913
1442,402,0.2108,0.1875,0.4641,0.0899,0.2078,0.0837
1443,402,0.0839,0.1719,0.1209,0.1051,0.1807,0.1412
1444,402,0.5754,0.1414,0.6871,0.4195,0.1792,0.1492
